,15,0.1,0.05
0,-0.9212867065406058,15.855637425336752,10.242927386149727
1,-9.264430335779288,-5.443359872328021,-33.05606991151513
2,27.840921981478168,-11.651720296592305,-10.11493168694728
3,-18.546282723962648,-0.6646963271294877,5.31466242141996
4,38.23212276429848,-6.325454115444317,23.707882303848784
5,50.301407702313796,11.647293655235986,-2.518731602166942
6,-4.7849702234699265,7.722673219982596,19.34576235911947
7,79.23779836161788,6.040051930120608,80.58387111664342
8,23.403770725257754,0.688732089623498,-9.736074732204322
9,-6.5429106109664055,-2.0508162851282834,18.949183714871857
10,36.912389896799965,18.18242534599412,22.96639698663867
11,-13.371442456856611,2.628557543143304,25.022355837686664
12,-12.437475653922192,-27.239064052454783,21.644545531899823
13,7.467353593168399,-20.853444530566268,-9.217220515781968
14,20.84295713336645,19.356170751944735,-2.569750054900169
15,26.726966310346416,6.350403475292261,11.17403072459206
16,47.34700594761334,-9.909097267091678,7.823353945384394
17,78.10254660540848,6.620117484563621,27.37890292414161
18,42.97607542119787,-4.1971627646615834,-4.477993366905116
19,15.961050773626035,4.192420585005235,-17.5233746980121
20,34.16943882468616,-7.68050766929984,-3.914518745485217
21,26.091140864333166,-3.5939686421332206,0.24221146167827812
22,-1.7765053662952328,17.126629972301846,5.302622695673962
23,120.45044155568827,5.853826291666396,17.59105668338507
24,46.30514418223078,28.57374268858137,-12.863138215852986
25,20.259216071244527,-7.311066271149524,8.879027842981824
26,107.07446774599126,40.10496961023189,9.06430045791397
27,18.032918208246734,1.843622359247318,4.649369076046249
28,109.9528131058035,23.490147364824217,-1.6441861999315717
29,69.6959294500695,20.115622578898225,-2.020131924165643
30,192.25077076797734,0.8992664841765223,5.117317889773847
31,184.1983559431677,21.096307547509717,18.044846119913245
32,55.2290246436152,2.919590999925171,3.693175109151193
33,74.22902464361407,12.472151077943842,-19.793077759504925
34,89.38311322672448,56.51913635487049,37.53491061267048
35,36.27015804462973,12.332902579049598,-8.54716310920577
36,-1.2452437410296917,10.176784101960033,-4.990857324038309
37,7.816140328337397,-1.7676803846616922,-4.4323975326654725
38,170.732063719897,15.007038264199629,6.432029778967094
39,38.04666661546996,3.009142675961613,18.717232319462834
40,5.221767620516863,19.176786046709204,-17.79622500900663
41,26.100317371236216,-7.80971948114845,-14.832210268052181
42,50.14979710242539,-14.832210268052155,-12.931169730428717
43,121.95032967729054,13.273980700504227,-12.823114606460079
44,149.06085593863847,18.075643252700523,3.1409707265896127
45,84.13846297900778,20.988864723938143,-15.130813880116442
46,163.2182158157328,3.1648059570980935,33.7108221587015
47,1.4570442518309636,15.199986775031352,-21.741438507663474
48,27.23382783031161,-4.766172169688377,0.2147884109209719
49,6.884197832173359,4.324411294530943,2.5064391869279596
50,9.184513110685362,-4.760251898247253,-5.290754474174136
51,12.233827830311915,12.19041243259052,8.315322066815027
52,117.1428526694401,18.18661906385837,11.682242424416351
53,15.02664542637988,26.754542676718113,-13.973354573620018
54,94.47646024571665,29.03972449669265,17.790743497990334
55,58.1799919922065,25.87090735973846,35.87966063862255
56,83.67628752879303,22.676287528793434,-17.250887404350042
57,42.3317131304998,12.312162194512785,-3.3432634071930627
58,61.987410228330575,0.38852681635323316,-9.548342379047721
59,111.73040882906967,20.2341531193438,8.732451169219097
60,44.748490623033746,-13.806431472026718,8.837092295603034
61,19.182543811676442,1.5849051608118194,-12.817456188323801
62,34.31688454909777,-12.251509376967011,12.68683261247085
63,46.465074690140504,-20.08984740492018,13.218442647890635
64,-16.103429425744007,-5.068251381411949,-6.506850695297288
65,50.47161108562241,-14.56032987899608,-12.849436910032082
66,3.1082824061133394,-3.5409024993648854,7.529292697832748
67,14.497734516611438,4.614601275454212,4.558378745979691
68,27.804201545493928,25.450862271061286,-5.877306340871703
69,-11.30324876985046,-8.792117855075958,8.744183722197235
70,7.361069594569871,7.558715170952224,-15.122697483218596
71,30.927146025038017,4.7441837221972385,23.463447602311078
72,168.97024017932594,3.081012364407097,14.604095618152849
73,101.1391122443592,13.480836172217305,11.700261529598864
74,5.960417745163244,14.111083354118971,-3.828971452224411
75,164.99796751671863,8.776423146556143,14.39488974955236
76,-11.233503125664349,-11.70080588806141,-14.065246219671714
77,0.21327126177782985,24.905156971790117,4.57434554279093
78,39.343081118530776,5.367392961585655,36.817240037819495
79,16.72405788887518,-22.723688889182373,30.16808954161801
80,30.87724459272031,-8.837315169505942,-8.498839492661308
81,34.22546107303432,-6.6279893558305165,5.902942820518956
82,35.828126170676924,7.655511158517987,-1.6077477012496075
83,28.75115286808039,-15.789666187827198,-4.560075715781513
84,28.006332905639233,30.63529541854435,-5.9619669911176825
85,60.07873918790214,-5.106779555644816,-21.147485734664702
86,39.418076571753836,4.36836431695667,-3.952960915340743
87,38.2670105067547,10.433210314842157,2.3778103788127707
88,46.15419349106474,-3.136483535962673,7.946567043188599
89,127.86992125104415,4.4220458130830895,1.357648882691568
90,63.24780753567814,2.9566475199994553,12.73827750824028
91,9.096983490259225,-2.258974269788442,10.240103988026304
92,28.741344606777517,4.941693428433385,-3.4361618652680495
93,16.808073614127455,-4.946420582405084,8.562567810659942
94,6.7663343017350215,-1.2187417767211834,-1.2187417767214042
95,3.3133439932804656,-11.582304018393682,-10.190997358212428
96,94.05393233100112,16.20032675864573,-5.38525095193219
97,38.6490703011253,3.50267587348083,-7.765351988296645
98,59.68781126163397,14.358719238884756,-0.07128112141587595
99,28.2554246010758,-3.793060380928896,11.799147468501285
100,93.46303879411475,17.6445201874064,-31.325541636527728
101,122.34050758450819,7.977544797923361,17.674458363472002
102,69.85768489799499,26.732916423294395,-13.892037271645169
103,98.0991498390836,24.856865925212027,4.644520187405936
104,62.401693323549814,19.002590979173174,15.543909283816612
105,186.00592750931006,49.14472781977084,5.836727537532377
106,142.9213814788801,5.684015172810524,17.65683433838743
107,107.09979974692074,0.36185959364369563,-2.411934421683851
108,85.82364278972574,13.393294231712174,-8.29842537641391
109,95.73124924751536,9.958150861963139,12.510567586117153
110,13.31868359043736,-11.685148120125131,-5.180677791135545
111,75.77844303635062,36.90298055578484,10.612393010443899
112,4.86163227685021,20.863596292187925,-5.140331738487507
113,-8.631144539826833,19.94593405096359,-8.082356920365754
114,19.52289222872429,8.12957282124026,-25.853725697469418
115,109.29356741778965,5.167212619935993,-2.424843882743277
116,16.55129321884156,-8.862801930328706,2.8543790398370987
117,8.075481649755138,-12.79324223090881,15.641119709423089
118,30.405096919395266,11.847431994667359,-0.5396111961953395
119,274.38011637219256,28.08776195242571,19.421881289296078
120,15.907358307528952,23.94019372630215,-2.7815816495200987
121,12.617256110903172,7.468931300649633,16.394768895522713
122,20.140653339742247,-21.070751413289056,1.596298264577674
123,26.361854198763847,2.20632417728802,4.917154413518936
124,34.751981928326636,5.602281001244055,14.265753901938911
125,14.79308628113946,32.27510688495125,14.347024469706954
126,45.26617311010761,23.714531330880842,1.3191482490611919
127,2.462161372077027,9.555574458188385,-14.677958257089958
128,84.08504409127777,40.1481952839894,21.927166109502156
129,110.38672057865186,37.140820546639,-4.871199489645797
130,18.53472535576481,-13.967199846081712,8.086242344169332
131,52.317797381712744,-5.1714207659468165,19.010426858219482
132,12.47166281976744,12.219338828697774,-6.045970276956303
133,182.21112602309432,16.52129139476362,-9.179259844149014
134,27.96609004800934,6.862158297376731,1.2640085329687767
135,5.209938293986034,-1.0941580097486039,-1.6025253113939648
136,64.0329677510778,23.277627451000097,8.692514017641027
137,46.968691219687564,20.376454149178052,10.07063195206057
138,56.592888859505294,15.014922379311407,7.452211019570383
139,34.443852819253664,-18.25396856497245,-26.25396856497262
140,38.141239401726985,-8.741011863584745,0.2589881364151556
141,41.38462079273365,15.092841690542913,-20.729670962583423
142,56.721848372642796,-3.2781516273559683,5.72184837264396
143,14.141239401727727,1.2589881364151978,-22.858760598272962
144,4.45953331015255,18.489757595590458,31.186865096073596
145,77.37900750629426,-8.933547892729006,-13.016823775223658
146,371.20047417691063,44.66082887555534,4.737041694738651
147,34.2740860246785,37.77714952451841,-2.965191725881645
148,39.597261894907895,12.290934029706742,12.819868459849191
149,176.19441935013677,58.55295787210164,24.653566821285434
150,23.726429396946813,-0.19505332630382677,1.4842303085031325
151,42.84934651354862,-8.887179452166052,8.302041320405383
152,29.419566361287558,6.36699357091147,1.3932799660994255
153,216.273462237538,42.168729853995046,17.062556797212952
154,5.780359459990219,9.559115669169469,0.8324168225366606
155,22.192520456963223,-7.754906752660549,6.087374876211218
156,5.660848012171499,-13.861963603973111,28.660848012171538
157,176.85939142877027,2.5371756853251175,0.7673297877837266
158,24.25963396788052,26.99822815980773,-10.333081766373457
159,13.275341710038846,20.25659197935976,10.89213870286671
160,159.78243888614404,49.10061985383668,29.736981789220042
161,89.3791812258906,8.737750191581897,0.40147777684808406
162,30.349183439820752,0.8708398939730317,3.573100617113416
163,227.0707085926274,2.464684174007341,32.46468417400709
164,44.07395105123223,7.681317851975077,15.251850649007743
165,7.177494108679273,7.917187485424619,6.437800731933678
166,-2.9005845576750797,1.0994154423250204,23.023497934430203
167,42.26536770505369,-19.875697889010993,17.935626407094393
168,77.17677888089237,11.998616706458895,1.8479140010295676
