,0.04,0.02
0,4.616528986284573,7.7509505997491175
1,-0.17184776068774155,18.885372213213586
2,-11.192426736402908,1.019793826678228
3,5.423058667071883,-8.980206173321776
4,9.672188730128784,6.0766920949554475
5,0.2167742435602379,20.652070295414003
6,7.986185428004183,19.5987955269988
7,17.47324463837498,7.393952031868057
8,-3.3797118044140664,6.059753732530309
9,7.275848232856115,-5.570841487783914
10,1.8247422327558216,3.4309224057502004
11,12.429158512216043,7.236412732680688
12,12.764284062799167,12.726781987660754
13,-6.040324103969805,11.093836819065597
14,-4.061993655570335,7.149218238033804
15,8.047614629281219,3.3684472709017674
16,10.650606440496952,-0.8215272990139137
17,14.567856255549792,10.402355885655433
18,10.567856255549684,-4.463485837077275
19,8.650606440496905,7.5264811630762045
20,-10.793843523115461,-0.4103397417288406
21,6.083296761260522,-12.900646548224762
22,-4.308821842787738,2.8226526954978928
23,-1.410339741728849,10.822652695497897
24,12.319879955423051,2.9521495998513267
25,2.266281914658042,9.162906147994104
26,6.019035041622699,4.248472427227117
27,-0.20482420757761144,9.426692481919819
28,15.753830748543859,3.705134510742713
29,6.241289586192889,1.5103495595381782
30,2.6483222333080323,-0.3922579648595834
31,6.334565788417419,6.632090154041012
32,21.824158066083257,13.975670667601417
33,12.35820619581584,3.928532298455649
34,21.950454590424346,7.269177193577662
35,4.0528355961323985,20.210702530036194
36,-6.230426781640672,-1.2697063703966542
37,-1.1435213776084006,11.990809045668987
38,1.109075706070668,-0.09738699810106916
39,12.860551337636107,-1.097386998101064
40,-6.5617268425523125,-0.5773766789026638
41,-4.890909539996119,3.4100407246998694
42,6.910205540695881,-4.047698661023562
43,-1.7628446895577685,-4.196792183747972
44,10.285116731158112,-3.693303723587368
45,11.481493460283787,9.176163255982473
46,4.350960439853672,8.13415856243441
47,-2.9543697644476445,18.68993673497638
48,11.368159559429575,-16.578093174101504
49,-4.239334650691454,1.5778491095779321
50,-6.915402085307927,11.903191874827751
51,-3.1420485284142012,3.050975476343458
52,9.418289069668845,14.119448862859326
53,17.020222903851344,22.464841549046426
54,15.605308068882593,3.987554665323553
55,-0.804251555103427,9.817607234602061
56,-11.084913970455233,10.402203670711526
57,-4.344444130495505,7.709115732130894
58,-13.585085471617882,4.819573845596802
59,7.660817168902709,-10.776087910499818
60,8.56428418540171,4.8020544083451036
61,12.594207061436107,-4.902495921647837
62,-1.222113611293336,-2.0878968852596897
63,10.869969949439696,9.488241710334696
64,11.113689828477634,12.675639245473707
65,5.555511060379304,32.615549363973386
66,11.676497288453424,16.675639245473704
67,12.528873049348265,0.3341991209763957
68,3.0134934554465143,11.569963324556591
69,11.17838522804125,3.5107199181930477
70,-5.916579469678715,13.325113452031573
71,-3.1554864193355114,-0.9503587177855
72,13.717456434750906,18.339700866822355
73,5.151279874684514,22.151279874684576
74,2.19815468454342,10.509735734667911
75,8.717456434750904,7.573442176237464
76,-6.4951929377768725,0.0633920573438087
77,3.035427907049864,5.280220014243148
78,8.504807062223136,-0.5309986236897446
79,0.845858101034133,14.394702541181006
80,3.327460034096136,-7.565646066919578
81,-7.673088616507121,-0.111712540500855
82,5.116059016975072,7.327460034096128
83,-9.521848887635718,12.94748556164157
84,5.5349595786596275,0.3748078522692394
85,10.225755870977663,15.710190314134731
86,-0.9049835239439499,-1.6652300793283685
87,4.7028269379074095,7.322135010594719
88,-13.75152827145884,0.6753884664150066
89,-8.823830194259104,15.153275071442932
90,15.854924560030396,12.45375913505903
91,0.8026650384384202,9.004099815736698
92,1.3139236100823024,32.08678221814735
93,6.313923610082272,21.707856534825005
94,-0.2770292592726942,7.06416439153465
95,-1.8905999552402122,-0.29214346517503453
96,-2.7636400806272343,0.14501323247724107
97,2.043226218798576,6.38864735929126
98,7.8663251562117535,-3.5492293949678606
99,-0.13600324190647117,-5.184840305675405
100,2.3684237290609365,3.5395288840401915
101,-1.5472709632303074,19.94827404197813
102,-2.699094483627387,11.200389067543316
103,21.796905177645332,4.7969051776452485
104,7.117311943429597,-3.1702707110395285
105,6.950183032226722,2.950183032226751
106,21.225137696735466,7.026924026704051
107,-1.1025214808999628,-1.8735095246683882
108,-0.33104222903446257,-1.4939636377083896
109,3.996092990316689,2.432625350027892
110,0.8338205512854415,4.485533189593095
111,4.041270427560082,32.95655598490799
112,0.8913969172689269,7.843401767260956
113,-4.22844873862471,-0.36934488012690947
114,-2.908005553989853,6.009527286827974
115,5.795295472194083,13.810940768012772
116,10.183327398299298,8.751257843776083
117,6.573189022668721,4.458015706498706
118,1.8621654522475852,14.320680421138663
119,-0.2996921373904733,8.512391591918844
120,4.594284710501409,6.416112889821513
121,4.013400322856922,19.290636135226077
122,0.557448158671378,7.083746648080522
123,11.01340032285692,6.318974170116408
124,-10.745083934419958,3.4014434717655986
125,12.798555224213441,31.2705412048078
126,10.23930026803333,4.484213164759764
127,1.506252937734836,3.6462278488581212
128,-1.4177959000254035,-1.1250397337482398
129,-12.230790512559093,3.5354527531079403
130,2.833645056767299,-5.2775418594256625
131,-5.742993745038922,1.6289554468411778
132,-9.17943225270265,2.7763206064208186
133,5.488530468687273,8.011893783879579
134,17.488424198512572,-4.6345204756857
135,3.203219820462132,8.990677016689943
136,6.244839106216022,7.018635449328846
137,3.1208355290905807,-11.845127872147419
138,9.315424917695111,13.835068300156708
139,12.730815583935113,7.809400027993374
140,6.587756805680425,13.114036630130776
141,12.114036630130729,-0.9871050536778561
142,-1.4122431943195626,16.653458943777217
143,10.147750524733706,8.181464419336612
144,1.351248773747857,-5.705625838771944
145,10.854702506706298,-5.434352746121105
146,6.313332365401311,-9.819394329435148
147,19.324707287905273,10.274977381603566
148,1.7054132685093997,13.157104670858683
149,19.755375922922042,5.155378019580623
150,6.1759838214183205,-0.8648806262930315
151,3.9948135362155694,5.812823754713228
152,-4.701682689261168,22.002874615040437
153,3.083019262673414,3.995204948486521
154,10.703416660093996,2.838960748343394
155,9.323814057514543,-5.486384641195739
156,2.649350518842213,17.505669549385345
157,1.7068229066249105,11.735559100516316
158,-7.3506494811577925,-12.40812186894046
159,4.448197161602708,21.82176768219026
160,8.243117480703253,-5.729685407523032
161,5.228564370025913,-2.149503606290482
162,1.4020830824889874,7.724340447809491
163,13.243117480703386,13.427027137774418
164,7.072469374389215,-7.572600629765853
165,18.874719207569868,8.375218036371649
166,5.951434187361738,7.969079033990534
167,-7.881363741394444,8.395876585617875
168,2.158296919385946,-9.83583806214705
169,15.02614392827066,-4.8012702522833735
170,-0.47906666301765655,11.592350528177011
171,0.8711045461965847,7.158296919385972
172,20.17710730986105,1.226899800683484
173,7.84753014589863,23.940984056297054
174,6.4306061634257885,11.675133280828135
175,0.9006852891897025,1.926621582464974
176,11.605632336077274,3.2974294277919167
177,0.5688944289292067,27.676534699681348
178,14.436917923469924,12.68661991982909
179,3.3470213089577916,5.772354756602196
180,2.4571325423163493,2.6288021178063388
181,-0.9383382460594354,8.673562360383492
182,14.024272906182109,2.1064219965177493
183,1.9795126636049707,8.240702724249207
184,-3.7482560136251566,4.229688276017365
185,-3.7923674343401785,4.867847302959828
186,-0.7409041101726486,-7.711496496362612
187,14.222336372564854,-4.2284837019595525
188,5.100881301794544,1.445039837471016
189,-9.049206396728257,2.307114493871654
190,9.624235808625238,-3.5434526309275043
191,-2.899773521527394,-5.187131740327622
192,1.4765334781907145,5.0022239597934
193,11.651763638724894,3.456883571920457
194,8.352684280861855,1.3526842808618675
195,-0.3996173244804433,-4.766832164145675
196,-4.132961407715896,5.333569879040324
197,10.717337554992312,9.021132878130285
198,9.26427700322336,3.86703859228404
199,8.547610846768222,5.963669213273114
200,8.747641014818246,11.76677778173484
201,10.710323267013859,0.7476410148182464
202,3.7982119688684106,2.66901130453864
203,0.09676586316117308,13.855882216844531
204,-6.4986491246880735,-3.4949109438868495
205,1.5013508753119262,-0.8307210310155664
206,7.908194748208162,7.3297451791457995
207,0.3297451791458116,4.769992700189311
208,24.46456987989184,-5.863055786269353
209,4.805289606036198,4.377653108589559
210,14.579148175844061,0.8012606645028493
211,8.800253429119543,10.803275135269503
212,10.53800313260698,4.393141324915847
213,20.320710421070213,17.1612490508772
214,3.161249050877233,18.161249050877192
215,13.697464502800024,6.697464502800006
216,-5.855567682713743,-13.818106355872928
217,10.393322635015544,9.923309221753374
218,4.923309221753384,23.1818936441271
219,17.0019260178811,21.47611696058554
220,6.074453774554211,-7.666431140114429
221,14.187167075831123,6.0006250598054685
222,3.8672138198214725,15.059771529566191
223,0.4138493238278844,9.000625059805548
224,-3.52720433947208,-3.2769352120779134
225,17.93700332488038,3.7064187021312645
226,6.521587842862594,6.328999868464548
227,4.487370568850074,-1.0349209648378306
228,3.644511903248367,19.653640197260764
229,1.6149955427009623,-2.1614625366697613
230,18.538658437292266,7.831279926442907
231,12.983335409831293,5.0768269899966185
232,15.042348127927408,2.346408265535108
233,-4.6065025957264965,12.514179936673882
234,-6.407984460261683,-7.330148857197269
235,3.202837524416214,5.467350685683156
236,5.725694808477431,-2.424053775308428
237,1.0025530842012778,1.2612116347377187
238,1.602869977399334,7.910809486727262
239,-9.48368624492205,-1.664104221128453
240,-1.1203153042003433,5.8796846957996625
241,-1.8441279955883272,14.255199170232434
242,9.500659864458694,17.602238187640626
243,15.016205569219744,-1.4081416797269828
244,2.245375257053412,2.5615465069301706
245,17.242214656650084,4.243794956851756
246,-0.7625262439550882,1.2390540562466308
247,14.65907989765553,-1.7735883453670018
248,-7.999220544381578,10.293966105496475
249,6.324074299377456,0.2513348513213256
250,0.49683724089123527,-20.80325428076769
251,-2.8032542807677583,0.7590775863255256
252,7.297617168573895,0.7406153700246854
253,24.36303547576556,8.363035475765491
254,-5.259384629975311,4.069609974376956
255,22.069609974376945,2.740615370024693
256,-9.273290870845043,-1.5025876644314233
257,18.144993278908,2.029568879566581
258,18.84607624921509,19.308424979401877
259,15.890140829648836,1.3084249794019165
260,10.453417889675654,-4.978544886432573
261,4.220116802289911,-6.546582110324275
262,5.9227597903298985,-0.1851691737899681
263,-1.8430258803234234,-0.27646736300099284
264,-1.3607843592184312,5.246714914149172
265,10.34164896433174,-5.770303835084514
266,14.36614792009641,-10.951965215140142
267,6.382357800698745,7.578467990294406
268,6.274663777705217,-0.49274416757998196
269,6.425801554673667,14.54525010578305
270,-1.1676734260391322,-10.835072075159209
271,1.0927558061173306,-5.454749894216942
272,1.0159541194535895,9.869914338865314
273,13.852687663685712,-4.130085661134653
274,5.634189813396582,-10.173613773599419
275,-2.268699287016994,-0.3323030234748471
276,8.674745203168344,4.097185962136284
277,-1.3830107209349123,-2.312489748928362
278,7.2126978103427515,12.559233354961922
279,4.443721506755554,4.078408102894909
280,1.3297364802434735,-1.689576641825179
281,5.337461729070957,4.314285982588562
282,3.450304275473111,20.909241233115832
283,-0.6895766418251803,2.28338498727872
284,4.361905352727127,3.3206076956304202
285,-0.4210016487368163,-2.531389867197667
286,1.0777539384225894,0.2222051115670603
287,-3.559079677868266,5.32045631404425
288,5.7109020215055954,-8.385121812118193
289,-3.385121812118185,-0.2468235573086408
290,-0.8662893593475287,13.573618084960234
291,16.190271970044833,-6.549413004224791
292,9.385980788516509,1.1368950187445903
293,4.609015659830359,4.3859807885165
294,8.01235213385861,11.081136300916146
295,6.4212584619548165,-0.21788326208303443
296,6.939403799628794,4.498979815149875
297,-0.5803939102604602,-0.4495632645119749
298,0.771177674573363,18.12281022135827
299,-9.41474040584492,-5.483924754988125
300,1.989109161135747,-7.598093065224028
301,-2.2022612317087464,9.236505653462059
302,-4.177098387735533,7.691587316053042
303,12.909585346072125,34.14392070446637
304,11.896665299698062,15.363294311776569
305,-8.03407947175332,4.503321601680141
306,-6.8038721274142855,-3.034079471753358
307,4.231847605804242,3.567029911910306
308,11.691914424160023,2.792012499737065
309,-6.980670193182457,4.6316561895428325
310,3.346138580290531,1.5646951926565915
311,7.792012499737089,0.9828413469921953
312,20.096134888565178,-2.0443052516221494
313,9.41085256289009,-1.004179497282959
314,-1.0443052516221494,4.5954556671658375
315,9.99582050271704,-1.9640537429437441
316,17.626489899437594,8.187810763430397
317,8.022930736225062,7.0483261937391655
318,25.554763780268555,4.294521347742282
319,20.016354351399556,6.441029556695094
320,-6.959490011237902,13.506757437328673
321,8.62607487087635,12.557864012558214
322,15.264145014456902,2.6260748708763657
323,8.735781529702725,-3.301299025371362
324,3.1611890298393446,13.802873566121594
325,-7.947628804911696,-3.186768817797191
326,-13.929088797036107,7.339566738938332
327,19.367449388054787,8.69805274432874
328,6.819173087408888,-3.6978764388276293
329,10.16793424969932,-13.588244735889798
330,13.167934249699282,0.4318619728847801
331,3.4506403876186864,1.3021235611723723
332,1.5215020272706528,4.829770663562337
333,-10.17022933643766,-5.321553472349591
334,-2.723614427404312,-9.031883063695995
335,1.299038736906066,2.829770663562336
336,6.7603661918232065,9.314589042329331
