,0.3,0.2,0.1
0,9.500408451399064,10.12244387539967,12.72136749723228
1,22.045440148561386,12.566160973179318,-0.570589666144902
2,14.314968429239787,5.3469637692020395,6.3469637692020235
3,18.90258550736361,4.972560041171715,10.799319923416803
4,3.2004354810276308,11.248757764932822,7.09274856017532
5,-5.925648659897101,6.801354815012488,23.90126666875097
6,4.055954120030435,24.180235815407535,-11.671049354878946
7,8.838149255157294,17.11932741582926,10.893382548507113
8,3.0849249587214844,3.5851417692592524,4.886321746103611
9,19.69091682548707,4.7514470850296,7.751447085029724
10,20.751447085029653,4.417969211337905,1.9181860218755569
11,7.251663895567516,-1.2861077775959484,26.084924958721064
12,13.075671814437959,22.74826161207531,7.781531895018064
13,-13.477069238577954,7.557335295805508,-5.149659036215187
14,13.661683150396366,6.108942097380692,-4.339451101044212
15,0.1433466317640235,13.694953433338968,-12.701265837790249
16,-2.0284347308475246,4.150019230284101,8.197567592669905
17,21.7754683128757,2.01687031059259,-0.29473257023023036
18,26.594771030798675,16.283168149975488,18.549465989358175
19,-1.0284347308475548,12.305820670695596,12.330716512361283
20,0.4345933432228435,10.958795464236218,4.727582652221531
21,18.990924989146134,-11.27687850668865,1.3527195033497197
22,20.903503754597416,32.07439388428138,6.320827848849351
23,-5.053564709432174,2.9587954642361094,2.1511972524857246
24,16.03042913682922,25.750039796882973,-3.9695708631707642
25,-9.329535119784609,23.941567254815634,11.17683624353163
26,23.75934284846574,21.48065283728332,0.08816336302194416
27,19.764331165354804,-21.109765533143783,-0.28811508897505533
28,-10.526277756878455,14.306982313008794,20.441438691786974
29,16.39554008058672,10.441438691787145,13.189968949482658
30,5.788059388040048,-0.0907131776528165,-13.768709386866378
31,-5.6874321497615785,-18.496025443319954,0.23185897190238414
32,6.112250528362195,15.959110104908229,1.2692496853703712
33,4.927541455205924,8.556361392160689,7.045697479733628
34,28.5422106996983,26.93044114935805,6.015143283360995
35,5.845399232383809,12.611335647112014,31.729637061561906
36,-2.3306298576980176,15.464932730493587,3.2861652408792765
37,26.13862881977526,29.851045799729132,43.37656803353592
38,6.019119957465421,6.732622612201875,4.87387508316894
39,13.161965230164553,8.268631564567377,28.75677929890138
40,-6.520704237131383,-7.7675087629745505,10.985686711182208
41,-2.619426047468674,3.022265719723601,26.183130331856933
42,8.77546119388033,5.837603995676297,10.874183004217652
43,-0.8296515647705134,13.62737847837451,-0.07645609061371594
44,-0.3759573831209916,28.624042616878615,-13.695987077176152
45,-10.616165241507213,-3.0160167712313255,-1.735897995010613
46,8.22419108715491,3.50356751199612,8.544220781210086
47,3.2241910871549027,-2.2562246296175936,6.944814662313696
48,-5.726381386605502,-10.889303434927092,-23.85613832743253
49,-8.797154456732821,-5.571975454650082,-8.98589526825952
50,15.8537806528432,21.75459085008637,14.202845543267173
51,6.204505235337188,-4.354293039694518,5.143861672567485
52,1.2522535426175798,-8.570689875713057,4.82591600287565
53,8.62992723727078,-11.076965704156589,-2.7211003611485323
54,21.17231525391646,-0.4812854950436769,11.092376965214394
55,3.1723152539160395,-4.50793159127756,5.012438676512752
56,-11.15740258009299,11.227668247415638,15.180175196467943
57,38.54931777033404,26.650956848968246,2.1779043391114623
58,18.973229927687527,-5.772331752584292,46.36405519323078
59,3.0226918565853023,14.827151054168667,18.817715465754823
60,-7.462345468521237,-1.9844890630522052,6.324107259200542
61,25.175685192717513,10.41683240338913,-3.105290742068595
62,11.964804282279967,2.9953990383239235,2.846105630109723
63,7.027263126234624,-8.782281190935386,6.558492548211951
64,-6.932997953038633,5.779877967330064,0.6193251567506716
65,4.938198094195824,21.299559145820183,9.09875090477523
66,-2.150350428104466,24.605906679928875,11.575943969086076
67,7.83578455833095,-7.2657359040483165,-0.39677254052759636
68,-12.876599497553364,-9.385264195178966,3.6555785427631617
69,-0.13402382008614366,-18.5374896991363,4.655578542763227
70,-2.215709295970444,7.5503797241879225,-13.940955578186541
71,-3.7478873362870377,9.333798139597295,-10.280065376603563
72,11.802829903442841,7.692069967549045,-8.448108004042085
73,2.0094299492329415,7.99744355574847,-15.171150716190338
74,-0.9905700507671078,1.5518919959579125,-20.682740472389316
75,-2.3558500873992454,-15.68274047238984,4.009429949232893
76,0.7854490076777436,-7.7400175704318865,20.69892282492559
77,25.490277432888572,21.16105407077467,1.6324327518661588
78,-9.777151836171736,9.26306490798239,15.110048652170656
79,-7.659656344508331,4.955491157152185,13.644834927907764
80,4.956509843810242,17.008368071120753,27.57054502519321
81,17.17690463333826,5.008368071120753,17.139497940436517
82,5.535908367840437,0.04685586588159185,28.013073184556028
83,13.817013756671894,5.0130731845560526,3.2356451349062016
84,13.65492510946167,4.305159707092042,-4.534426200223598
85,9.575352814590207,-4.171766854410083,8.635328577993247
86,1.1210687022344294,-7.292653303014587,11.223659016385351
87,-8.942643443435582,27.588333167636637,-1.5573393476828445
88,3.3153452465159234,5.075947261854029,7.010072274275727
89,10.229495662213736,6.556988921619816,10.96840921365464
90,-0.6885110949425146,6.875833781720591,24.425238946463075
91,-10.725462852067755,7.800443323180025,23.556988921619723
92,16.38242563938446,13.309385302703484,1.7033384904975255
93,-5.583116579325103,-6.676602364336633,-15.33615272298628
94,6.299337728769411,16.83727709709091,-6.813020053589525
95,21.950569207171345,27.130884926297757,2.8806717391944043
96,-0.4495247909427751,-9.395305743096909,4.2458566998899165
97,-5.387319470834473,-8.38731947083448,15.633415635868245
98,14.28732691329542,7.200872898615829,9.914098712078617
99,-4.795613513515606,-0.6712028732990241,8.183651379781608
100,3.030281612393419,10.41104947605038,19.126811764546474
101,20.369739207774824,-5.736788945870033,3.645950453023045
102,-1.5357726280683992,-6.486345681518664,7.980695785570358
103,19.13029171405078,5.053753775058453,16.217739921269203
104,-6.888818233002578,21.39157811028164,-12.452890976569659
105,8.298478196911994,0.0737175808023125,2.854293689593092
106,-3.145706310406908,0.41085850496671494,3.8249786767446086
107,9.11118176699769,15.464946973621846,-17.60097787436008
108,-28.9134138979665,1.6675493848780794,-9.622932256544402
109,13.506608996007508,6.216127354585034,18.043405808406092
110,-1.848643271690917,11.315284931277212,9.667549384878056
111,8.476602233740431,18.990416339439115,11.92564571316256
112,-0.4156596168614477,-1.194574561544406,2.238943376957275
113,10.334930943396897,7.715733430108963,4.253105569169535
114,20.86522198635129,28.880169716576926,26.584340383138667
115,13.253105569169561,28.65908466125985,9.567030411879646
116,-10.85255722756316,11.782647511077872,22.893360876980406
117,3.517519170886543,6.575984035052937,1.798975092903561
118,11.719127037213786,5.4015246678932485,-10.026791067329787
119,33.386628527040564,10.71912703721377,-4.8199020639117816
120,-3.9584438461558467,19.74751621897057,-6.667891102235579
121,-15.667891102235567,-12.875594762838606,1.2014418431917298
122,12.993738182588928,-3.695979834878332,-3.6634294506668503
123,-4.875594762838612,10.95521987957352,0.462775952337121
124,-0.26110906413180157,13.45836443423802,-9.350165337487491
125,3.7240067446119167,9.303478699873354,9.100795230017447
126,6.125961348410886,6.0341081144476405,-6.432548327767509
127,1.2097585035302916,11.443654714786213,16.889172447855625
128,21.38677724036296,3.0158240121473354,21.26020335377543
129,-8.296226488548012,3.2013006262550805,-2.5837713958770445
130,11.303368919476437,2.757730468578416,1.9618670550209636
131,-5.551397221601221,-7.798699373744908,0.42701999554826275
132,17.121310650087892,20.41026718469271,6.539117418005268
133,-20.548096804181277,2.762460812414721,22.411850405258107
134,8.353521817250094,10.968369465310447,-2.5765441803938596
135,16.980963912920032,20.178110133820045,30.998206304457636
136,9.211478178410514,4.839317598266274,36.069578208002
137,11.58443822575764,18.241198213920743,6.312148199124901
138,26.069578208002188,25.302223711407667,1.8954921200391361
139,11.868238166573756,2.927678237594404,0.3418682346352314
140,20.69714870875334,0.6971487087533179,2.3307871398884012
141,37.54534102269271,-1.691653695294858,12.120391837414845
