,"(TS, TS, TS, TS)","(TS, TS, EF, EF)","(EF, EF, EF, EF)"
190,25.69657128,-22.74504589,8.220991658
191,-7.918368546,14.14965789,3.013605023
192,13.77853954,3.547065898,-3.905056716
193,-9.350258617,15.77708434,-47.5965384
194,19.82506112,11.67042221,5.39995492
195,38.14223133,34.40720525,16.54338148
196,37.99809301,0.998093012,-30.00190699
197,14.92157545,-9.154942121,-7.540165772
198,6.314548866,24.92932522,-11.14192071
199,24.69843768,13.53164769,46.53164769
200,-26.71155795,32.66707115,0.982595408
201,2.843915202,22.9775092,30.64401295
202,5.85759432,-38.87590264,23.94380196
203,30.05794196,-2.832983156,-10.76608141
204,-19.52903675,30.18635959,18.01571103
205,12.09104889,40.18256636,14.58770285
206,52.15716707,6.613753657,45.91016097
207,49.13700841,4.140106392,-10.46821406
208,-36.55851728,-7.119631089,44.03147787
209,12.4594705,42.370562,8.737199243
210,5.509546335,-37.2391967,-51.86482518
211,32.72708843,-14.5807527,41.25150984
212,-34.06617067,-14.60906554,48.25956625
213,-0.576269786,20.42188996,40.03642522
214,-17.12504634,80.33623365,55.55422806
215,-19.7180784,-21.85326954,29.51690552
216,23.84187262,22.03224813,-14.61291295
217,15.71445706,-4.931524621,-9.440478731
218,0.54724071,-16.38562869,34.76681854
219,-7.720375081,-1.081787363,-38.71150331
220,2.417435261,18.17721785,1.041874243
221,24.76474384,15.91071409,16.78887709
222,-32.4122632,24.74055937,-21.25944063
223,33.63777249,-3.026228275,23.59804821
224,44.44440174,35.69516769,-40.66502657
225,33.19305898,32.06162573,31.5587665
226,52.87949188,0.468107938,-16.51646516
227,33.29514105,26.74150495,33.6417325
228,13.68833616,49.75897708,-32.07524066
229,2.969660351,12.40256153,16.31142444
230,-20.73343209,29.17442666,7.167282343
231,16.31879797,32.39352229,44.69650297
232,-42.10246056,31.61335535,7.374251733
233,28.61958185,-19.04965863,12.89753944
234,-6.380418146,-30.95028128,1.923940408
235,41.92394041,31.84473752,-8.824502966
236,47.80617806,23.70354909,33.3420982
237,-8.411677127,37.08910659,-16.12708244
238,15.7102353,34.49625788,20.22316027
239,11.41744296,-22.21300589,-1.528230321
240,40.6348444,28.01829483,71.57415521
241,-38.53343187,-6.183088016,50.59760415
242,-21.54316657,2.166303356,-19.28205883
243,12.03208614,25.17691347,-22.27135983
244,-64.76203389,50.50024252,-10.49846915
245,1.8043239,2.191519839,-6.793663267
246,25.2241896,-16.80101753,10.29152575
247,12.63200038,2.862660644,-1.245802038
248,-10.26382459,63.40212783,23.5696873
249,-6.681629126,59.46590629,-17.60786142
250,-45.15447981,19.94299813,25.08845963
251,18.3283712,21.69822573,-29.50514069
252,45.93992697,15.43777437,4.880924937
253,28.25617929,41.78069868,-3.192356657
254,-10.49821848,10.70709997,-10.49821848
255,26.83292667,-5.896484505,-30.00001546
256,-16.58786755,5.067495987,26.3397194
257,-23.76618749,-10.3123539,-4.673266379
258,63.95462631,56.49723213,-19.35030314
259,63.21333178,-28.78741855,9.289619965
260,11.31512964,26.70280501,16.00122823
261,-18.05518854,13.36451996,18.93121521
262,42.01482725,23.99327363,21.31021275
263,21.81664849,-29.04187899,7.638144177
264,-15.32208097,-15.67207808,12.55612601
265,1.339458379,21.434333,-29.43618302
266,20.88947865,-11.33103446,-3.456672964
267,-10.45925593,-6.440028503,-15.66438711
268,16.84340534,6.487501007,-31.44466854
269,21.60584159,17.30801304,-34.79126315
270,-13.32270753,-13.56954047,22.25514282
271,47.02709048,26.01010349,-14.60001821
272,20.1650495,22.1650495,-16.5044474
273,-6.030244792,-16.12229121,13.18035998
274,11.20113486,7.369570416,-13.30417181
275,-6.175760699,15.92627439,1.069151572
276,7.883953812,-16.52119041,45.87109326
277,2.42363089,9.383204437,11.62382473
278,3.117332142,11.06138506,14.72504847
279,-27.76684905,65.20292497,17.43572306
280,17.10850237,2.873765735,6.143841356
281,1.012404561,36.64263012,16.54939674
282,33.96413468,-10.92654198,6.198871317
283,-6.111227687,-22.29833786,10.32120461
284,18.08278917,-10.6414299,2.96552345
285,43.50354647,-21.96824889,17.14969995
286,4.106926759,16.85822635,15.94741923
287,67.66189322,44.50350834,-32.13964499
288,-16.58855249,14.41144751,17.34521734
289,20.74808605,26.25030002,-15.26625752
290,37.15306519,8.492155323,6.520873322
291,1.560716942,-22.87357169,38.41271796
292,19.16981478,-9.486668044,8.788145696
293,-30.61362435,4.835990994,30.11224101
294,15.27313324,-39.57476552,-6.468778174
295,17.08323274,204.3949366,14.63750611
296,41.15573555,23.02550696,-19.83709689
297,36.80388303,37.38213785,-84.75764748
298,37.97290901,36.61866731,-12.73557439
299,42.44008458,-15.26362045,1.876164884
300,24.8794321,-13.02727136,0.08053609
301,22.46479054,21.44706194,17.2576991
302,-17.43737375,44.5610327,-18.73434599
303,58.93417869,27.54614626,15.03390843
304,27.4766218,-34.58475132,15.50670143
305,32.35387555,-24.88078117,13.43570638
306,19.31425342,18.81427001,-29.04290286
307,23.40142592,-14.15507232,-12.08048569
308,6.334853119,-26.95738205,6.120266297
309,19.58144213,0.768740996,28.78238497
310,29.09030486,33.36026655,12.64543898
311,-11.26326119,2.225202592,-13.6331447
312,16.92988435,-10.08532874,20.23786253
313,-34.72410475,10.45456218,-12.90666181
314,-3.604453578,-23.7957245,30.66332571
315,35.19714496,7.241523717,-16.80285504
316,-15.53212777,-6.912386408,-7.768219721
317,10.23737346,5.210190701,-0.353471367
318,14.81814545,-15.74039222,-26.22144646
319,1.320473281,33.73298181,54.18788125
320,69.17314702,-27.55171353,-10.49781357
321,10.41771542,14.73066805,-35.04809246
322,-8.924585325,53.46799261,85.27389272
323,48.17575331,-7.604720827,-10.40958672
324,-36.36272372,-46.56149184,20.86663964
325,-12.11254237,26.60511469,-2.207139661
326,69.46602369,-43.04773407,23.83912411
327,12.64771901,43.0234559,5.329269238
328,-35.71032303,-2.370406408,-2.707665414
329,-46.74982279,-4.963267289,-27.71032303
330,-21.52125512,-3.107392482,141.8447766
331,10.47464439,49.40013823,108.5648605
332,-18.66000837,12.01018353,9.015471376
333,18.12561147,10.57501118,-16.52836218
334,30.3022096,7.318073134,-11.36269445
335,-14.63034761,10.89401834,-10.95841826
336,-9.779044262,12.95761081,-3.585983874
337,5.782343661,16.02811746,6.852406098
338,4.343731583,29.79969269,23.27344704
339,-0.15240807,9.240469015,10.46429162
340,4.643066635,-53.75666627,2.596353461
341,36.81467819,-31.364404,114.1828745
342,22.3676109,15.32775935,9.019517732
343,55.13121085,-31.90449177,9.177924019
344,-61.11400226,32.03564775,-5.205192226
345,21.34565225,55.42513106,27.34364119
346,70.57475536,19.60426506,146.118488
347,-1.631971719,-1.67333354,2.123421252
348,-7.074725844,-24.33959598,11.74869407
349,19.27889474,-0.30177757,48.69822243
350,11.08366982,-31.03225677,60.96774323
351,23.87090467,-8.515422372,-21.16814525
352,-7.000988719,42.77612333,39.96668624
353,31.97750798,21.00753994,0.518265644
354,-10.12782649,43.28685784,-16.96562384
355,-6.24367337,310.4067033,68.53438344
356,8.116133078,57.68621193,-53.83399834
357,22.10868802,8.783052503,12.11665128
358,25.44839167,-56.81789508,29.8478218
359,15.30143534,30.02584395,53.02584395
360,-5.155725114,1.488098342,0.762710745
361,52.24340592,-6.327543068,29.31628039
362,21.19094765,44.52521293,59.60969975
363,-53.16411473,21.62611873,7.707583713
364,5.252972303,-4.089413651,-16.76721148
365,22.30262053,13.82925447,-16.3888361
366,26.93077014,-26.87461221,28.21933266
367,50.05901709,-2.322403911,41.52519832
368,3.128394035,12.30414651,-3.532893645
369,40.58366642,10.59645905,22.15875003
370,4.672223346,59.69117346,24.83221033
371,10.32324043,12.66645756,27.29358905
372,-16.41515639,-34.02262356,-5.059959423
373,24.76356292,48.85233333,5.978535699
374,32.99604436,-5.471160181,31.36990926
375,19.06845689,-10.8214763,9.261170864
376,27.22420258,42.48630302,-16.78269942
377,-8.584831433,-15.08738844,2.699664084
378,3.513823246,6.017318131,-2.120634089
379,-1.378894616,44.71911762,22.07644008
380,26.79828347,23.26224133,-9.737758669
381,-12.97579562,2.929111993,28.46454214
382,37.65765842,-4.954972892,-5.267254041
383,1.968428756,30.4497113,-2.41318556
384,-4.39857835,21.01023234,-6.639459419
385,38.58137163,-5.964008119,-6.409009782
386,29.33929569,11.32510873,21.05749627
387,2.126179582,3.34458222,9.197968372
388,6.871079664,49.82225586,59.63202062
389,-5.531044424,-55.08250653,64.25517724
390,27.51496203,-3.986741135,11.4094915
391,-6.260838604,-5.068009147,-44.43676039
392,59.8814565,-4.308465774,17.91810276
393,3.187408247,1.577361609,2.400110081
394,20.68613731,23.57876933,-23.93491499
395,35.02501506,-15.17755417,-23.39267263
396,-0.120460431,13.31173249,40.02782895
397,-18.70623806,2.295383668,7.612312331
398,-23.91539034,-14.02895176,32.69762146
399,-2.31371376,78.59970093,-37.96113925
400,-26.38095251,-4.003866895,54.63738525
401,-32.1872445,14.60525511,-18.26266162
402,46.06157814,6.471316464,44.22530312
403,-12.85152822,-3.416316073,16.78478431
404,-11.22507662,3.92650895,8.706220082
405,10.94567102,29.69441367,-15.14311084
406,3.419419465,-30.27960095,17.10426091
407,-26.83361045,16.28961718,23.53607244
408,-6.365353694,21.87386968,-11.27914069
409,-1.982596296,30.58206346,0.87386968
410,20.38594659,-40.55673239,-6.188189506
411,8.210293463,23.4515005,8.352179956
412,41.47941819,35.95687757,-40.84445712
413,-29.66590795,6.018970163,30.6531164
414,26.38955274,-6.376887089,-14.88709124
415,46.10220179,18.50286914,5.484505318
416,32.77027087,21.84527405,4.770270867
417,0.72806197,19.47120294,29.09963245
418,35.69526769,31.69526769,-7.154725954
419,-6.35565953,8.259081867,-8.785750802
420,-1.042457903,23.58997533,-14.66179253
421,-12.09380805,-40.6809183,-11.56511939
422,27.02199085,4.751097221,-6.010233525
423,-27.83601303,0.241534335,-30.47447343
424,16.24863186,-14.5129047,8.56978428
425,-13.17061774,19.24099838,-26.5827952
426,-6.781954242,-12.07057139,6.515694035
427,-7.907962449,-12.34719922,3.866197718
428,-17.98196692,-14.89295096,-24.10759635
429,-0.950921035,33.66980687,-4.882012887
430,-48.56478461,29.82690869,-15.66905333
431,23.89240365,-7.275147771,-0.19661231
432,-29.83885787,-0.883536843,12.4444101
433,11.14115681,-2.011336534,-10.52819989
434,5.510031344,22.46249393,-23.23845456
435,11.61456389,1.74003871,64.3474551
436,15.64705291,39.33447542,27.45245924
437,28.75110765,68.0567206,5.028862474
438,-13.67248911,13.34143996,-26.24192781
439,-21.09608587,-9.061263209,17.50121096
440,56.91346679,-9.50210769,14.19658169
441,19.99873163,-5.050150644,-15.0420036
442,-14.01960439,7.783786142,38.9026933
443,-18.95370918,6.392447083,-34.25703234
444,13.98553066,-41.52191041,64.44814426
445,-3.60946558,22.58207067,-24.32519683
446,15.07500453,-11.14877067,-12.01446934
447,21.57872413,-2.880987654,1.651275698
448,-66.17663208,12.73416271,-44.94724725
449,12.02089375,61.79469482,-8.237164183
450,27.95651128,44.46367456,-13.72074845
451,68.23855169,-15.96710982,-2.031233582
452,56.89198932,23.31815937,-2.735111885
453,29.14418222,2.468190163,-16.4144818
454,47.19686559,-10.60685899,40.7781937
455,-2.01082631,-60.29757968,-26.72407294
456,8.085668266,26.28681092,-16.99478879
457,22.73187755,-21.3714787,-42.3570948
458,-5.922545418,4.304503331,-5.782374162
459,27.79045351,21.83599952,14.86130286
460,-59.09820105,-5.491575261,3.77067421
461,-38.94784056,19.1565789,0.750556424
462,21.25116318,-3.107362795,-7.001371281
463,15.24878243,42.46852477,24.57295984
464,-15.56443391,7.071122763,-13.62160882
465,21.66381891,36.42728776,17.04368672
466,-34.59599707,-25.93640068,43.31890203
467,39.27029996,85.03459369,-9.572562526
468,2.468266,2.950003622,-32.69597379
469,61.01207139,-31.87477484,-13.22879743
470,-18.4543753,-5.947094674,-27.13687747
471,15.43940058,14.81143264,31.01789657
472,-0.090695041,55.34019447,-8.521584554
473,3.967373947,39.68359197,54.86066535
474,61.30408098,25.86988845,24.47049494
475,-20.2634672,-10.19440008,30.03043496
476,2.746928928,26.8012054,3.837389715
477,-22.29995053,-7.664259351,-9.130268505
478,57.41025976,30.81460925,29.15592938
479,-33.81496717,-9.430448356,22.49277343
480,-10.57281758,5.942396766,37.30728645
481,-49.53427901,30.74692286,-23.24226168
482,1.969174974,5.413671523,-24.02807179
483,-18.62641971,-10.41284358,5.765136534
484,-4.796939488,7.38529341,-8.951487469
485,-38.42669293,21.44066324,6.203060512
486,-12.29982987,15.60099199,-13.1890902
487,37.62289614,-4.503966922,-9.476282005
488,-15.61058299,18.45197809,36.64805455
489,17.49320675,-43.63837372,39.55752342
490,-12.00173396,-8.520186177,-10.92792511
491,-2.217708205,-12.30306048,11.54529228
492,-7.156334814,11.272374,28.6027166
493,-17.53986577,6.708131605,20.24930422
494,23.09070085,-4.405293901,3.075641563
495,-7.841051504,17.58060852,22.18201828
496,4.319750344,18.76467026,-12.65020597
497,14.77468482,-5.185256936,-22.71029334
498,4.905846244,14.06993116,7.467378086
499,25.54745676,3.773263437,-9.77512321
500,13.91410119,12.50304772,-6.080717402
501,12.64602468,33.20776804,20.00773404
502,-14.01775715,-12.01775715,-32.49576711
503,35.09613735,42.38816508,-16.64129768
504,-24.32212635,6.521134958,5.959187397
505,-11.04403027,18.47565836,-24.81177289
506,-1.79266169,-0.500509017,7.475403741
507,34.49713297,20.48918431,34.5011073
508,-5.480873284,0.483077337,-3.587063756
509,67.18607477,-11.84599972,35.80442589
510,15.16254826,-40.36448878,17.53127841
511,6.021058511,32.8206297,31.90970917
512,2.712579445,6.634224817,4.224087702
513,-41.89417863,-9.270525365,6.729474635
514,23.95659137,18.92250334,20.07110519
515,-19.87028471,-30.56542155,5.242143355
516,-10.83964858,12.64458747,-0.69227239
517,38.12954263,-34.81602651,65.522532
518,51.87282293,-19.28396186,35.71603814
519,6.464313269,-32.34620306,40.89586226
520,40.23330826,22.57228611,12.00399069
521,-7.973975793,21.30216201,28.95738958
522,-8.484473416,-8.935995518,11.09622925
523,-14.00406836,30.38973962,-4.730886679
524,26.26982689,19.19619009,0.012098082
525,5.048127542,6.710858772,71.46493627
526,47.65695209,-7.355620234,74.20988142
527,37.3280695,-9.549668985,-1.181484968
528,6.643184738,0.914424693,-6.292036591
529,-7.968143237,11.54601673,-12.66044455
530,-16.4377886,25.5622114,11.65937941
531,61.53106062,11.05565604,-33.18204625
532,42.44967723,-13.15464788,24.1971344
533,5.274106821,3.592809287,33.23021422
534,46.25328836,-7.980706252,7.508155549
535,8.987813939,25.08289145,10.18538664
536,3.984124886,2.345432925,-19.29325904
537,-12.24983975,-28.65883147,-9.395452992
538,7.587372937,22.8833906,-0.816166918
539,-13.54494661,-14.9971715,20.76136591
540,4.566524776,46.03848561,-13.93818016
541,32.48887162,-46.60385297,22.52433134
542,-28.35240707,27.91373067,46.80879036
543,32.1563178,43.72056222,-30.06448753
544,-9.035078736,-35.58055682,13.53832611
545,-0.300441074,2.20083679,38.37730041
546,14.90906774,16.86704814,-13.68534691
547,-10.27079719,27.67381148,-57.92482623
548,21.51096428,7.291337632,-2.811319072
549,42.33032761,-16.99195574,-2.463042398
550,13.33506116,-26.08013619,14.47346028
551,-9.222362855,-7.652248366,22.74094456
552,14.60424082,-9.1060635,-14.94728078
553,30.76109876,12.49312758,-22.99146856
554,-12.38167267,14.4720937,5.910794585
555,-10.50580002,31.97245455,-45.66058111
556,-7.572065283,51.41596688,2.981790002
557,44.04696966,-26.85776089,-1.106130191
558,32.95618702,-23.17545923,-14.0780492
559,-34.17545923,-35.57206528,44.88604727
560,29.41048837,-20.70995717,-2.02045222
561,32.67006168,11.61985389,30.37297069
562,34.11049783,50.05132127,-20.4246948
563,33.10115454,22.32967361,-13.18456819
564,-13.50578714,5.772213363,161.0630487
565,15.92677723,-47.58977217,-35.34282184
566,-13.50351272,24.37692626,0.918801491
567,60.58545357,32.60127699,-1.812550866
568,-23.41398183,23.15474632,11.64529486
569,-12.44115086,-3.777722929,146.4310606
570,59.28963474,-19.35470514,-26.94233623
571,20.33159878,-27.87382681,17.85727697
572,32.91540711,12.92052665,25.06617504
573,-2.564023147,6.988131053,-4.279351939
574,14.63129103,28.4900599,18.56067547
575,6.065806046,-40.63903572,15.47548958
576,45.28586507,-4.03246132,-8.091047243
577,-8.172113662,22.85983616,7.909113665
578,-20.81224963,23.01308882,6.444119639
579,23.0315725,24.42327533,-30.92694165
580,17.47372198,-26.03528651,57.70453961
581,11.88296955,-14.78082302,6.6341991
582,20.17483695,15.23874788,-20.11507323
583,-15.13923437,3.528142686,-1.596133663
584,14.02270388,37.06232405,15.70574253
585,-23.49273632,-3.493875454,2.940667125
586,29.60474016,49.30450344,12.30450344
587,1.938428797,-32.62100146,-7.181618682
588,8.013691426,29.12911996,21.86748195
589,10.83327288,-50.66483225,21.331378
590,52.26012988,21.21502942,4.169928957
591,-0.120316523,-20.3539016,67.91492877
592,-5.379738681,23.14593027,34.09459237
593,3.437018176,21.8269233,-17.709775
594,5.257989564,5.588606844,-0.694733342
595,22.21663941,13.43733123,13.26859329
596,-19.21701294,-10.00793859,18.41643895
597,3.377602403,-27.03595884,20.75325294
598,-23.56754647,251.3488238,287.6157276
599,-1.310428403,-9.892279707,53.21715033
600,12.930983,-3.931887832,-3.034734712
601,-25.33324363,42.27461674,-19.66210418
602,-24.1032993,3.079539599,-12.08044444
603,-18.85189582,21.57673263,-1.326233987
604,-24.16893799,1.697241114,-38.520236
605,30.43515703,7.90170181,43.55969086
606,4.617314248,-58.75628724,2.230696337
607,20.00393216,-16.15592157,-5.462612619
608,-7.457917585,-3.646867049,-21.95431196
609,-26.64319449,-7.9441899,7.350513281
610,10.39149181,41.57622619,-35.90149182
611,-4.469309839,235.2865473,-35.66998841
612,-24.34281046,18.49103088,14.37014778
613,15.24447307,3.704119353,-28.83447734
614,-19.76277915,-18.527109,-12.82924262
615,10.32101624,6.569986787,7.631199966
616,60.81888162,10.82915383,4.542144867
617,55.79070931,6.045381658,18.74573062
618,45.80562864,-20.6568251,46.11551761
619,1.998418789,-25.06501794,3.803826414
620,46.20614452,-3.725670203,-18.31257152
621,-13.00923661,-24.23540444,12.75129157
622,-5.23892173,4.818797181,-27.46669555
623,-9.757769338,35.66335413,24.97886025
624,-58.19103038,-35.82765091,15.53698449
625,31.73228423,65.09708261,-19.24411698
626,-16.73625657,38.90036396,15.17329104
627,-11.98445503,-19.86926902,0.842765965
628,22.32684835,33.32684835,278.9022125
629,22.90607099,3.712476545,38.43824154
630,-10.81012342,24.81565818,-17.62301423
631,-9.990002421,4.118926086,-6.477145226
632,8.988130853,27.850305,0.61884552
633,-1.719157846,43.86115265,25.16512835
634,-7.642202105,-3.702686921,20.31766939
635,-25.28985116,-10.07960413,11.47156149
636,13.7184048,18.39734647,-7.79080146
637,3.726590345,11.37760084,1.228033913
638,-5.724543825,14.98482911,-12.05722311
639,22.0303473,-6.063273333,-1.631573853
640,9.142504724,-10.96518543,-24.27713149
641,-7.36461708,14.0569545,-4.97244488
642,24.92841993,5.655321131,16.12261476
643,39.4815605,-29.63616051,-7.351982357
644,3.177810854,-1.283772117,35.46833002
645,39.84752206,30.79055038,56.86829703
646,7.940230139,-52.62695371,26.77898891
647,12.35203856,-22.95587629,-17.4258678
648,-60.0651231,0.679577226,-8.951656583
649,-4.243043866,-16.48620297,14.24327434
650,-22.1081308,22.43322449,32.1755355
651,26.79923025,43.59377983,11.96243336
652,2.964199248,-32.11705496,2.999003965
653,38.41147896,15.56604521,-4.870332287
654,51.31465548,-15.34363654,-11.61927372
655,-54.19695488,-32.34904505,7.107225456
656,2.478986133,-6.144706061,-24.16563096
657,-1.013670162,8.211259229,-31.89014616
658,7.196638589,-10.00761309,-20.24366757
659,-28.49924546,-1.509707907,-9.348553635
660,7.578866003,-2.010177827,30.85512763
661,-17.43939428,-9.243046339,42.87338792
662,-11.553543,29.2992788,-13.05656774
663,-3.28232333,-24.03119453,2.066979439
664,13.37181283,14.11528041,-4.379120377
665,35.36540608,-32.91431635,-6.147284732
666,23.74541302,30.36808002,-10.74898776
667,48.7548256,37.14792107,26.32303197
668,24.10017654,41.22770423,45.32253652
669,6.2514123,11.69837908,-19.15038516
670,-17.53081743,15.69107289,-9.129622603
671,27.50197401,-3.372745138,29.07646847
672,22.250087,39.29980005,44.38265514
673,-32.48442826,13.93556758,24.75307434
674,-8.802498763,6.768080764,20.99484581
675,31.93409415,19.77693782,12.74279865
676,20.7195492,17.84100216,34.16892516
677,-26.27825902,-9.088709403,-44.84690786
678,-14.53370651,-28.38423214,12.0178704
679,30.13085027,11.46536691,82.52976054
680,15.19139114,-6.66803655,-25.60557289
681,32.38394714,38.394575,48.56383298
682,-0.236508132,-10.79271975,54.34208956
683,28.66844439,0.473259036,-6.423129978
684,0.735048454,7.909157693,-39.21030707
685,15.15487108,35.90915769,-8.357094068
686,13.00130022,-18.27173542,15.2129075
687,-17.45285651,31.26842262,-7.154554069
688,-13.54924902,-2.926475229,3.815990975
689,12.92140277,-28.00748842,-8.230611762
690,23.69629857,-7.106098676,8.414792354
691,15.29577861,-8.865865527,13.14612068
692,-38.71826019,49.80081788,9.699502569
693,14.19325181,-13.2751686,7.775489049
694,-13.79489821,22.96464082,-20.64325102
695,-1.45214462,10.56035691,-12.2751686
696,27.01041267,24.8434443,21.17919123
697,-4.384399702,76.11871534,-2.577876777
698,0.152743222,18.1105394,5.152743222
699,17.50028593,-7.251164489,0.329672657
700,-7.885106975,24.5687549,15.26785129
701,-0.670013755,-0.002511599,6.240216458
702,19.25486949,6.349010707,-0.388595702
703,2.658524684,7.054211011,35.66103115
704,26.37687818,43.75101385,0.37687818
705,-28.3592103,-7.285173606,17.31979582
706,9.470348338,0.753392888,7.01774929
707,19.78459558,21.14457734,-52.21540442
708,3.852348276,10.32176777,-10.49998156
709,26.98145796,-1.079703045,9.937549341
710,-4.908240051,14.07712374,-40.80055424
711,17.95741791,16.48799841,5.365676394
712,7.379934318,33.81023046,47.82230343
713,43.75866444,-15.44773661,58.93658736
714,33.92086279,2.913939753,42.34817094
715,-27.56577241,17.9147841,-2.228276714
716,-16.26504017,53.14633849,66.53062511
717,37.59949768,1.169827937,3.828788411
718,-19.89514749,57.06043205,5.527102507
719,39.08059344,11.67192399,48.48113528
720,-0.413801646,8.243706753,23.06756821
721,13.77259924,45.1076462,4.539865674
722,-29.37272068,-11.90688962,10.24459144
723,-3.730648308,25.67598817,-25.00979273
724,-24.24442816,7.966048938,-21.14670665
725,45.55463027,-16.74890647,2.855547208
726,14.93598078,14.71798665,3.808191117
727,-17.57519563,-3.497940554,10.50205945
728,31.54184817,47.74310276,-22.88537905
729,-13.08728155,61.9181947,70.52881955
730,19.45500168,48.77081082,-44.94437103
731,-20.96408692,-40.84193661,-33.28494286
732,17.42585125,29.85385104,64.61948719
733,45.48586152,54.75811478,43.23088946
734,-28.77170462,8.011593488,22.25086921
735,26.10861531,-4.070532757,-31.40674097
736,36.52289184,-19.86025881,-8.801160748
737,39.6669581,-14.59490579,-5.045615335
738,-15.80879617,19.47986392,-4.956264124
739,-44.36501919,-25.63608087,46.03375938
740,10.38088637,50.03821461,-8.245898804
741,-21.50471654,-19.0146267,-51.94695872
742,-0.502707137,9.27257904,13.27257904
743,31.70913271,9.709132707,0.514488859
744,43.30550267,-1.382495088,-16.18639291
745,-4.722613762,43.33836192,-17.30188271
746,13.10365461,28.44828813,7.817402025
747,19.5596511,-49.43528338,0.142296167
748,14.10699264,12.63909173,46.6787304
749,57.14065244,10.81552478,7.644114208
750,-61.95060383,505.9529209,-22.7099648
751,12.53651988,-6.579432845,-27.37633113
752,5.150544049,-1.633865448,21.86674509
753,23.63498623,16.10244326,-12.77114623
754,-7.192361361,-7.443426935,1.660409131
755,37.56167658,2.227594769,-20.15548166
756,-1.235229827,57.44875788,58.15403887
757,60.36443149,48.96493951,19.95386952
758,-17.82466786,4.185555424,4.62763395
759,-16.31182234,16.04697176,34.60114238
760,19.0297467,-53.02515797,29.5605274
761,65.56585995,1.521141271,-13.25526535
762,41.02674181,-25.70795503,0.877759597
763,23.54557957,17.65596026,-41.06151423
764,-8.04792882,32.03971275,10.14031999
765,-33.43606051,55.01185822,2.295082479
766,-9.277691321,-8.289416068,-0.471998777
767,8.220789444,21.67209869,57.47733567
768,-11.52526998,4.830759452,-1.202422978
769,4.941411003,-26.78909122,-32.81635515
770,-21.04103793,27.08443794,-3.183105014
771,21.69281204,-54.31668026,-32.33946176
772,18.46564364,73.84405923,-10.50080415
773,6.523856644,4.691343489,1.288807781
774,2.86785778,85.76283229,91.81098166
775,-14.16389445,20.39153987,24.0759801
776,-5.343325937,-8.657560006,-20.90577639
777,-2.707176462,40.74609093,-20.81380117
778,9.195106295,-43.78455915,15.47555584
779,37.02483498,-13.33899061,9.311417264
780,-15.17824204,-6.164678228,-46.14094157
781,44.38414901,18.06476496,-12.53711768
782,-32.24370646,36.82160586,7.23125561
783,6.896028108,-5.476811198,-41.02598
784,13.46333417,42.11423013,-26.88576987
785,11.98409506,78.2807547,-44.8315303
786,1.633660478,-15.37318748,-0.482778117
787,13.91410969,7.916950629,14.18279413
788,-43.37805205,12.34970061,-16.43660138
789,-34.49671992,10.65372648,-9.647166331
790,-27.02442537,23.36492062,21.82042595
791,-0.902462271,47.83005477,26.84354342
792,41.98133619,9.849648814,28.71796144
793,5.520430381,12.72116251,115.5675272
794,-5.424120324,-5.406200771,-14.43606669
795,-3.48939283,36.01299002,72.30838318
796,33.62475336,-31.92063704,145.3823576
797,2.777843743,-6.777367818,-7.805602055
798,4.349691663,14.46202868,5.462028684
799,21.32286363,-1.559557572,9.631711056
800,36.56929121,-32.45550448,-6.121743125
801,33.30958512,-22.32506012,20.36007205
802,6.565733928,-9.590811422,-15.70262953
803,-35.64497997,30.42524279,-15.55787587
804,11.89480207,21.4944137,5.954060687
805,-14.72476783,-32.84758425,-67.82124731
806,7.476469549,-78.98016837,50.10660268
807,35.79849544,-7.643137443,-10.27995124
808,-8.400057923,42.4294164,-27.86963855
809,19.55703425,2.193945477,-6.139897641
810,-16.05571166,-40.67650777,0.112484933
811,-8.127793563,3.246042738,-43.95234484
812,-33.93835541,55.44612846,55.90764899
813,13.42213328,5.315365206,6.368749244
814,-18.45224004,-20.33771021,8.826525916
815,-15.86532786,-21.05776893,6.489387812
816,39.89847915,34.56541116,-7.423337061
817,-28.2326443,35.27825177,-10.25832475
818,11.61550013,32.12635713,-3.318908192
819,-13.8813687,7.18773407,-1.455898341
820,-17.42166208,-9.288117344,32.80727175
821,-23.77881331,2.723370861,-24.67182647
822,-17.27097845,-52.87184414,6.082615432
823,4.040863183,-34.2046372,99.11758205
824,-29.16744969,40.03746031,0.834438773
825,-26.62382184,21.19921414,38.93544111
826,16.43217262,-22.17028239,36.82971761
827,-4.574437004,-36.97103777,53.82782915
828,41.30976431,6.787417349,-27.82451414
829,-0.739877182,-8.083532029,15.38970944
830,-5.931919418,5.898549639,8.832329693
831,73.8868282,19.92906598,-5.021139874
832,7.088707645,-31.82931717,2.760844311
833,-4.756501972,20.28700301,-3.549853324
834,-3.271188443,-4.030774471,-25.75695665
835,34.28885142,214.2888514,2.9517221
836,21.00780677,-8.327225851,20.40852668
837,-8.734541943,-11.91360606,-53.97209425
838,-3.81305823,5.655063268,-13.54848288
839,19.33204074,20.65117685,-2.508391201
840,7.399382676,-11.12430754,2.314097881
841,-0.034557658,7.039074158,57.89261497
842,-1.869040069,53.31260967,-3.011417151
843,14.99047637,-21.59702048,-13.26363098
844,4.945062612,-19.56779592,-13.12351621
845,14.12386952,5.277624677,30.6506783
846,53.61908412,27.31205114,5.994619819
847,23.46205459,11.4151206,14.8849863
