,Thompson Sampling,Epsilon Greedy,Epsilon First,Epsilon Decreasing
0,10.974507888293829,-7.5630914677947905,12.916761087388341,26.113270705133406
1,10.27749410046594,26.626683981437324,32.90536189146946,15.626683981437317
2,-1.5856573903226048,-1.9789942351418728,-14.52601196381685,-13.961799219720266
3,-5.1758895360607475,-11.227819033209089,-10.961928007043412,4.639235453708068
4,-5.433113954223348,-25.423867980986106,22.566886045776332,-6.754119323240036
5,2.0215933899053162,1.0315700921794804,3.627579411269641,14.223588730359825
6,-20.428322390967764,1.7436996479038076,-0.35396885533554795,6.608854376848585
7,7.290609292543948,11.569258018555173,-0.8734445294222217,11.405204196589045
8,23.771595386062504,4.851759257069502,39.09225087008993,-4.907749129909595
9,17.252578612104436,4.531103773041638,19.771595386062913,-2.106110419839817
10,-14.978089109444468,-1.6360357866084458,0.7724043236116312,18.337804244883316
11,-18.888717742650314,-4.414576115219804,10.935445323875152,-0.3007992759125115
12,5.899654799123981,16.35512589546815,-5.8263837390838376,-15.826383739083889
13,9.047212701833631,-2.234192275567822,-5.640508694454241,15.781244537587451
14,0.2912705749125806,4.1317433562965205,-8.440265964585214,11.711506965604515
15,0.19984550409661317,-7.2079220239806965,-3.044815012749778,-8.860350068904374
16,19.61713871515532,8.917701564283371,4.773194581046939,6.605589832500204
17,11.65599887738843,-6.48579971528262,12.959056387567683,17.053588782681633
18,34.15907895953776,25.417220960750154,31.00072823237511,-0.7118500398566661
19,-4.269792480280621,-16.479003214536043,-19.374397847408467,-16.688213948791763
20,-9.070241723647033,4.723561518040309,-17.21114887269549,16.66343587403721
21,-5.530116704912436,16.773185447751707,16.328307729074048,-7.2911670822550185
22,46.21094561913148,33.283102165061656,-0.5312748078121985,15.973821013705333
23,-3.5026798666530112,-3.2304592109243506,-13.386013871340662,1.0306561520980102
24,23.517377502724678,13.628357164065644,-1.0013162821538397,1.788792569106168
25,3.8163215244381585,32.48031754584564,5.800297652878144,3.136301631471415
26,15.441835097652868,-11.91389145077062,13.749576185168976,-9.875503082044833
27,15.99868371784552,8.41846601532593,9.25803061028537,-3.050772025853557
28,12.596311269800578,-6.403688730199338,18.30898490187442,22.246806386851194
29,-11.820130709554546,-12.678348288172199,-23.187060983840183,-5.155971726328732
30,0.31124348159175663,21.938427867397973,8.396679532558956,-23.908175117118635
31,-13.327695184290112,8.211989096452205,27.945632232098312,-4.388475607016767
32,16.388023213352522,4.214299803532567,-14.083317773700728,27.30116150844287
33,-21.554658760753778,5.301161508442483,-54.26629929914589,-2.8337601067353164
34,45.87522630796426,14.753696521094561,-7.637317071779723,5.440618152239521
35,26.93173746838226,16.931737468381876,2.375423688503186,-18.920367124911348
36,16.270720216211128,6.270720216211183,15.594761221659436,8.158060383785653
37,26.369441556809434,18.890925243454443,-13.039382297410748,20.059339043187748
38,-3.3913002865131503,56.05933904318692,-10.855878108041226,10.946679210762522
39,8.680327964933364,23.680327964933404,4.294577341381554,9.398517491141343
40,-5.952127686644796,4.682776631372695,13.59284041936094,-5.634675527636028
41,15.358908070631959,-10.839968020232241,4.877754016939467,9.358908070632065
42,-20.092318688779883,-15.092318688779748,-0.8673969950690906,8.885025226028175
43,2.8492075176356297,-12.70025099979951,13.460128096305581,-7.983554218373869
44,7.07800275829419,2.764087901794646,4.391917614793625,-2.2109454851332795
45,20.473986447731857,-7.826984458385907,18.774074711924087,-32.77623421274921
46,0.39191761479364606,0.1112915757236721,21.011425123435156,5.747443493079997
47,25.7141546756502,28.714154675650043,20.01142512343493,31.078002758293827
48,22.66316698295113,-0.614799093118911,-10.464629624655833,-3.9534431942278396
49,-23.24710486128316,16.376600067311365,-0.5641376112018708,-6.47006384335028
50,-2.1259855235468694,20.40757376773711,-9.630731396445947,13.790963590558171
51,-15.570053371406917,6.941133059021018,2.0241839449162375,5.346895742697988
52,6.60488918190868,21.047457903294728,-13.509973375319266,21.047457903294767
53,14.534858976123441,20.036665518496697,70.28094480098372,-9.963334481503184
54,4.24719942879032,6.039333283889047,-1.9606667161110414,6.455065573691858
55,10.133516131567191,-3.188011698956797,14.980675093008504,1.7532760359778827
56,4.338250648700873,-1.0994513682455587,32.02155399934076,2.217245281114753
57,4.469311157092361,-4.971981458375525,6.711321892264187,7.230891020441694
58,26.788599183084013,11.323516171657761,4.463025180544846,-3.5369748194552106
59,12.818317185580739,-15.921712818149384,-3.921712818149392,-15.843109242724257
60,-14.090750550094794,-5.454836331076214,16.489911024279476,7.167264726781482
61,-17.0497312729865,-8.832021555397343,45.22849775525411,-10.854158702383815
62,-10.420655626757249,9.507459484726201,11.183977486401218,13.01065370434306
63,-1.0638253944851757,23.534594960661817,5.9228717366761074,17.06650097161521
64,12.535617401694726,20.132676972616952,16.140028045311364,16.520915256305887
65,-5.643799594760747,29.34884933254472,-2.6732038855383404,-9.852620881994037
66,0.1623053325870747,7.03154404390599,-2.076923054017178,24.313858884092507
67,-18.434724193968105,4.319699155326491,10.752043875181887,17.543222587948588
68,-14.18012693860064,13.916716512172734,0.45596617019951124,11.35912271942608
69,-0.3770729174654577,3.7818702762126355,0.817816686146996,19.366539087050295
70,14.623755023469007,13.180915682978563,32.837951725920725,-30.847976188195148
71,6.29188913348284,30.355700652621632,4.279126829655069,35.50884829855465
72,22.801068317236734,8.145258843587378,-8.267769788033652,21.21409694885793
73,4.3445939192901255,10.828066470127046,4.839084769569155,22.06980274554582
74,7.802303920689306,2.3808806725521308,21.16172697939857,13.630726884684098
75,8.869906422506546,19.65130326462439,6.307112738272515,13.088509580389534
76,28.166438793211398,-1.2439143706829139,-8.474973862364937,38.96126221126458
77,11.118870547325244,7.173457116847982,14.659810474467502,-22.68758478097477
78,110.09680630410826,12.118476136415895,2.1076412202616304,45.140145968724994
79,-19.639549575883187,8.105556688230932,6.067259042299287,9.264280188710035
80,-2.875097999642798,7.355410993138577,27.537240921224125,9.368426532773238
81,8.041083106023464,-7.984445619863676,34.910116319222084,-28.537164650320996
82,-9.381664630135571,9.185628768888733,-8.91692771059088,-4.090010350981156
83,11.126142291255567,32.28694431515644,9.57482106645281,24.436990760251913
84,-8.609979073666842,2.9748223053710845,3.0128188577760584,3.6356167892190516
85,-10.156783900299905,11.106428511042767,10.729226442485492,-5.232777005109777
86,-24.082261255677594,18.190451491147982,26.70561107624476,5.897525964193523
87,-2.30877010991958,-6.855574936552588,-12.8935714889574,-46.98718114222347
88,14.30394203643801,-12.987286133923208,-7.338864720622865,2.919380913449474
89,-9.575766975847673,20.999108827181388,34.78995076545305,25.028812055015443
90,12.392729216243279,-6.88676251583281,2.1939998860529233,-6.116571915361499
91,5.903476589200577,-17.479215626500583,15.892659224013737,-0.4873286503906412
92,-17.380951408317244,-16.61417528354615,5.1493170980867635,33.91609322285886
93,-12.413874840934032,-10.342161929889269,-16.131003951381523,-17.342161929889265
94,13.448082484036679,7.9224414216819135,9.868595333920215,6.895518377801071
95,7.820362088937852,-2.483250028514248,12.887466588023003,-6.246742410147259
96,-4.592860438219963,-0.5928604382199651,-0.7511853650546221,7.090489708110749
97,-1.1088105478105257,1.5395864583314713,-22.818867658223393,28.56013982642156
98,-12.508001906534332,13.55151139476924,15.085325542195644,-30.694656803994402
99,-2.2247978772488417,4.880752073974264,-3.0136979748026245,-6.962285267500744
100,-6.2865679426639565,17.354152196873233,15.315232406179243,-13.12488761707717
101,7.727435039741554,8.32697058037546,-11.672448845416922,1.3271157239273703
102,21.195472452691455,22.31523240617915,16.515832522460215,6.476912731765852
103,24.27899126134681,7.082705647334488,12.44988920620641,-7.11357996667837
104,14.972928570162228,23.152193796883317,20.548919885312944,16.967472050878307
105,-5.679918442830952,6.628780955860958,5.992906707496394,10.992906707495935
106,-1.4897352660534238,10.546998166685684,7.617294352531138,-5.1319129775606935
107,-3.9495747020723453,21.40915853271097,-19.717453197212762,-8.633045377263413
108,4.965246490185442,-0.017337884092816558,17.00007774162879,11.84792409639695
109,-9.204322780768493,-5.847768613139184,-12.847768613139307,-1.2217384064898367
110,3.159615331120655,6.007461685888485,13.311768976352464,-12.144691959343522
111,32.12571001333875,5.19037073887277,-25.03549355134073,-0.9571690628304335
112,0.47810643761562344,33.86094291707381,-9.490665697268932,-1.4906656972689083
113,-13.560987420137456,10.267141269009961,-5.771952588743101,-0.2484726635477541
114,6.7378134673128125,-1.808619037150208,-9.123171371649134,-14.576738867185927
115,7.520690839244229,-0.28004231006376035,24.541655456559624,-5.045765773050594
116,14.935719766931555,-5.159777693170167,-18.740071456903276,9.91868881978226
117,2.4860004403471034,-2.3411377366632107,-0.6712981725780354,17.550823623968167
118,-3.035327255429295,0.41200780272627635,6.58855296684903,14.001773421750077
119,21.270801455763756,47.13546728823834,-29.60739779346376,-16.41940279861452
120,-3.8433305323174434,8.112697462802648,8.412250944645656,8.460688131096026
121,4.610464872017409,12.861581167410044,1.7602416129389098,-1.5348466873336366
122,0.08031600332049993,2.283514537741973,15.893110141006545,2.18398515803937
123,1.3682789397656134,13.354883395054436,-3.684623428255147,12.905553172290098
124,-0.2569306779816856,7.959890301381833,-10.437829200386169,9.803082998906117
125,6.901612888774336,-3.136334399617603,14.598271748904185,4.55089693023073
126,-6.104008778966355,10.873693564886699,8.064516025712617,10.997623057271566
127,19.052631534975635,9.811289502833494,-24.339549267255467,25.74089807679223
128,-4.2779685336066215,10.31215650521909,-13.212234318763246,6.787765681236783
129,5.836843908154579,7.410609538007549,-8.14679668287307,-11.982906014193633
130,-16.617358275583882,-13.586022969022165,5.379066037342618,9.316395424219223
131,15.273051145099824,-16.032771073428172,-16.84264515181206,-2.7792698446067687
132,-13.133085561765961,-12.02670081425409,0.9201068119899416,4.666782288630165
133,-20.30828188682662,1.1728768054991296,16.135194190150113,11.98446372875479
134,8.241904046601796,5.0284738035589935,7.988579523242015,-2.291341186995626
135,-16.333217711369784,4.933404905428965,32.18672942878907,-7.746780104016375
136,-2.559100131862004,5.085278162027237,-15.914721837972827,3.6965959936235064
137,6.019157237441435,-5.269599350336987,23.09704250987092,20.574630104802733
138,16.500465801106593,6.4005402204812665,14.32265494805122,3.578351073536613
139,8.547725979532432,-15.456301544303784,-0.45898656019452844,-14.950260258549626
140,3.015842732749629,14.085879419781579,29.085879419781875,6.05142599334928
141,-4.980767764748048,-10.05080445178009,19.19488886991573,6.230472130515407
142,1.5956226105572944,13.892996071901587,1.8057326716534097,8.33157274147763
143,6.511087866918966,14.927683612106437,-12.572741916769466,-14.989337661956872
144,8.685116091797095,1.2457384637991122,10.462577193547023,-1.202189416952237
145,-1.1508879004322572,18.525279047070974,-15.150887900432263,15.07735116632004
146,13.086112171227834,21.9461271101697,28.066114305362426,-5.953883560503018
147,2.094726741051705,32.07365447022694,8.865225561896393,-19.113702167278436
148,13.266701182049044,7.651485684196331,7.600767358020999,-5.8622931613054305
149,17.086988512519852,-13.989088976743927,16.010911023256632,-20.93837065056823
150,20.185928637123492,11.957787745313649,18.281004917810126,-15.677186827790832
151,-0.8478179183919763,16.190945482494588,22.454319496458087,-2.262260639780653
152,-14.897383983530158,0.83405504948221,-11.782928448675886,-11.205033078174463
153,14.695312329031442,4.930022589495201,6.3415926763164405,-3.6584073236835346
154,-16.84813573461033,0.12515708448002594,-4.776916585517925,15.365521712667
155,-12.59245946689368,16.407540533106364,33.74385692496536,-17.583510291315985
156,21.768244695809194,-14.30422922630109,12.986738330135038,8.277705886571185
157,-0.9408856456124481,-24.975629837818524,-9.216564711068209,15.955639935166715
158,8.094161576732503,-21.512099937093602,-7.512099937093468,-4.327966207387813
159,-22.618756949041796,0.6175871988128816,5.599736685284295,36.66328535062992
160,-4.538115109167083,17.0096815943202,7.014930887676775,-6.588536459332813
161,3.1457325608122644,13.339060122785046,16.18874857124156,-8.155379512192264
162,-4.489403689189585,34.441320647815495,11.769416379877399,1.9589607859513056
163,18.352523121613707,-12.106124497816536,7.029213597325917,-5.970786402674333
164,-2.6676117652161664,-9.887244400326434,-10.92585786418363,25.140110927555167
165,-16.178474895163042,16.788540708967272,-22.502689785869258,24.107126531685505
166,-3.0676506911015284,14.634340648435803,12.768438776726224,6.184008758512884
167,-13.211459291032583,-8.760935884836586,6.530294610000132,-15.178474895163614
168,2.3829041428424587,11.837883442312869,21.288090447609186,14.65302834601996
169,-5.620645251137316,-8.156757581783591,-21.201786564804564,0.46941271490635383
170,0.416310202064301,-13.223524193699072,-4.223524193699076,16.691206699416938
171,6.213423611280814,-6.867485911044291,2.213423611280856,4.0785744074056005
172,3.2606456485435924,-10.651059543576501,13.675057099507445,-10.988001222034683
173,1.433256271374986,20.956385780405302,-14.748656554278949,-5.816483458076018
174,13.276520285162455,0.8694671398313798,-3.0952671335132216,4.46241399450024
175,-2.727163734220693,14.195366493273392,14.355718555971295,32.02418939520027
176,-1.6486213733165516,13.594015263558479,-21.142309919209055,-16.90808855447732
177,-4.502352894402035,28.014085583812772,3.9057685496554417,20.36418337886375
178,-1.4120759053209042,11.734297322676815,-7.842991390652762,-17.200720261986326
179,3.0552168883910036,15.941761623115411,1.0098347822806304,20.98714372922542
180,-38.16299764992946,9.34013826280139,-5.844897503706767,-25.18584743059551
181,1.2430092291927204,21.162439540644332,38.12215469636984,-6.877845303630116
182,-15.400004803231148,-16.400004803230978,21.022038116578628,12.096859284038324
183,-3.7409547301197428,-37.059054876342344,19.12598089016576,13.051159722706153
184,-26.557080001220804,27.491062539396186,-5.0079598504023,21.040182690214706
185,31.62132433695792,0.22445268960349596,-2.2784801410017246,11.420933292877251
186,16.219697995987936,-14.197242650122497,-13.413525745567936,11.652264186878721
187,-4.014500903753758,-6.230047053626043,-16.143828593676965,16.554406796501347
188,-7.693137772653953,-9.953554208597941,4.981341682416367,2.3719663363317522
189,14.25416100204684,-21.098992312411927,0.07938751771647423,-3.4707634927299487
190,-12.872284988138283,4.669942764191795,12.607372507360706,3.956699204564604
191,11.00268163611209,-24.93192943602091,-19.915582204054278,5.696593689390163
192,4.719454570715566,28.955958353689752,4.308657597094856,3.130251544336118
193,-0.14028830434490197,8.695392906206852,9.743516235224147,36.6953929062066
194,30.1414454576723,-2.476153916230378,-2.999673791010835,3.523846083769773
195,-7.681368001706732,13.743516235224346,8.318631998293107,16.424853057525997
196,-9.435276369018743,14.776063337809898,-0.4352763690188354,-1.8366938323724384
197,5.94953001148339,-5.234852340906473,-1.7543744004192328,-16.38560969563939
198,23.55743804838121,13.646684900846259,-13.0799485039478,-7.173414884771519
199,-3.822519198836539,16.688111776315484,-1.734567637342046,-2.4423636857869333
200,40.240385673897386,30.730639151521807,-25.681642147096778,19.141456770721785
201,-12.388053100214888,7.159869113031888,5.103359389687736,9.15986911303189
202,-2.7085123599936396,20.32223005629204,10.329915660363586,-12.716197964064854
203,-9.639841473902143,0.0033894126774549616,-6.453354300934358,26.598004601711427
204,11.1871536890769,-18.645110093728015,-1.1765288730142103,14.131241616678494
205,-10.331430483869088,5.668569516130898,-12.058795608051824,3.836305733325926
206,26.67060224814746,-3.7979789725659763,-18.748992386342152,13.202021027433732
207,23.452863078719968,13.445937592545768,-18.966731555769638,-3.658961066076378
208,1.0217750644563166,22.872869831892768,-9.020769287704573,-2.446212809313963
209,-5.084585815945981,14.149408120939178,-3.5100293375554505,7.830325479732094
210,-12.042041463785006,3.1068637687782803,-1.0845858159458968,17.000502888375575
211,11.897673319675484,13.770040263192614,-13.570522278312906,-11.8896049195199
212,2.880993219341856,1.0948055563109602,2.1482586405532302,1.741801537977256
213,6.097334503702184,1.4803385019773687,-6.090277769613088,-13.898775770475511
214,-7.755913094500961,3.20157399145226,-7.892696963922768,13.623014861972779
215,-8.177802056714164,-23.01326231774046,-32.97274278428678,11.060165163507628
216,-15.037501425582358,-9.830509627244956,2.5911164826215405,6.283636648143371
217,-7.388074187430879,13.147698197824184,27.590625060128755,-13.295228664481694
218,-5.2491306529985815,-17.299860099010402,9.660528938862573,-1.9384984664549596
219,8.655018739939543,4.569815730182176,10.569815730182441,-1.7802656091745952
220,7.1803544209035275,49.426957078896336,19.568761319547896,-6.982409503216287
221,-2.003444355919739,5.377652480742421,25.962583311698555,20.474255247504225
222,16.13381070442707,7.499635021039341,9.328756604098364,25.157878187157095
223,-21.205595705927248,-19.94294690809309,25.79194752225926,13.936208534724084
