,EFEFEFEF,TSTSTSTS,TSTSEFEF,EGEDEFTS
,-15.99768071,-15.96096134,-10.12845935,20.37493919
,23.55360751,-33.5926776,25.72622744,-22.32297465
,-10.78355015,2.270881018,60.32951432,-3.970184742
,21.34619752,-18.15973164,-39.823875,-19.82134419
,3.967277997,2.29208807,-4.626155506,19.12947594
,32.06515837,-11.9670175,5.389949906,33.08491766
,-9.626590315,-39.49936837,16.43248643,-2.577266071
,-28.10585769,4.431191407,22.42095777,18.5353713
,-12.95258215,-9.962263923,39.07190624,47.61961579
,-14.07773236,8.454035469,34.05827496,31.53821249
,56.55368943,12.83104111,30.27849212,-2.995268762
,60.08020799,-36.57145639,12.89901672,-7.88748892
,6.070232302,-7.644783059,-9.480458679,18.04164436
,6.770671896,-3.341242511,10.17467247,5.586171727
,27.98985745,14.75319282,-11.56394374,1.737823629
,38.90848107,20.4750442,-10.12631238,-19.6164687
,-37.36012465,-29.22265711,-7.779684238,26.08028566
,19.18853722,-2.693541942,21.04138111,-16.38633467
,-6.613941854,10.78138735,-20.39174159,35.33243355
,37.64199263,-20.67078755,11.76942916,-0.699128085
,-16.46880201,-18.97392496,35.74476096,-22.59885773
,-26.98319834,5.547118203,31.33487771,28.43237874
,35.54018349,-8.642169459,35.29226491,27.58291715
,20.18980019,-19.15503036,-35.79193524,-1.952964203
,-20.71626881,15.27723946,-17.64934907,22.28523816
,-21.68088362,-25.3734772,20.13883946,-5.120470828
,28.76976181,-1.652940436,52.880985,14.19968422
,20.31067877,27.22913885,21.09698568,-1.829454327
,17.81599547,36.2659202,12.94928463,10.80182718
,5.975927706,-7.252470475,-12.33398389,22.6231526
,-39.17751347,16.77235554,-14.31380508,12.56073707
,-29.37371164,24.90210251,24.89152341,-26.94626689
,-19.46564125,-12.05787644,9.864610891,236.5607371
,-27.47900411,38.03803489,17.52439372,25.39235671
,30.92461304,5.72561398,-12.52400016,0.787664941
,8.112259182,7.761296267,-21.13137619,-0.544767834
,8.192770829,43.7409487,48.85316867,19.54660083
,-7.212711358,2.157050157,-6.307661504,18.17088305
,-49.36688534,11.67211827,-22.38717665,-10.77127207
,-24.48159332,-28.33070196,19.15162846,34.1050891
,-24.05371103,2.737792041,2.493585148,-4.906150992
,-9.319934108,-14.83014956,1.115449672,24.7426512
,23.89531755,44.31765193,19.91939136,10.84132024
,20.04376915,26.95145878,8.099696132,-16.77898729
,31.15061061,7.671327805,40.8312562,-24.82342222
,1.86172443,37.05352606,-1.068266119,21.30770324
,-32.81704096,18.16313982,22.86801714,1.305012674
,8.86819782,-4.726290631,-14.32364116,7.765294862
,30.56563839,-15.16376616,-4.4851424,11.70314708
,-12.77999675,-9.559366953,12.52515356,32.6150364
,-11.56259136,17.67241704,30.38398103,5.403485943
,37.6217123,-23.89017667,77.80408963,42.30984408
,59.99370414,-4.126944224,71.49576574,66.48736283
,-3.071386877,2.698467513,32.35998199,25.23520574
,-7.135594292,34.44782312,-6.540254849,29.86151325
,-15.63614905,-26.15221182,16.95314312,19.8806791
,-50.69298039,17.48001948,-8.981881121,3.468211742
,-26.96129312,12.15332273,-44.78695383,0.612837455
,23.41473145,-37.00348733,-23.24188085,10.34305336
,0.440237294,1.552867567,2.849809502,55.8868726
,6.876342112,10.29831016,-0.228729524,-20.63907175
,27.96472093,0.096684932,54.75616598,10.07856789
,-35.03613171,-30.5999786,-15.67531789,23.65792652
,69.45028011,22.19633484,19.34581281,38.88276564
,4.227895308,38.97503138,-11.432359,-4.999413474
,25.11734336,2.822801097,0.641583726,36.4266522
,-23.55321526,14.83597927,32.30371584,18.11824661
,-9.869722075,-1.161943985,13.0694689,-51.90836464
,-54.18544744,17.29063688,3.105523655,10.39538751
,27.21805244,-11.46559251,-13.80838855,2.43387682
,-28.7641465,-24.06368344,11.77272191,-17.57491589
,-14.90271336,3.8402229,22.45369978,53.93332177
,37.92821062,11.41990207,-34.82140381,-34.13784171
,18.42111548,32.13169194,0.586140993,-0.277861512
,23.89077542,35.38554728,-66.98441038,-29.94544509
,-26.41908373,14.33141252,-5.865042348,-23.08115197
,-20.18474541,-12.18459745,-36.60438607,-26.38785679
,-10.88086338,7.767003547,-9.824847897,13.50492207
,19.84606956,1.729667091,3.294957201,-30.34041935
,46.86710914,16.69843689,-6.54071509,-10.14255077
,-1.304050113,-31.05977326,-18.22502465,-2.919898839
,2.023927138,9.011372362,-22.22244254,-5.870531535
,0.371312236,17.69506582,9.849104731,9.566867889
,-3.022185694,-20.88662578,3.647560002,-23.21031423
,10.25861483,-20.96004522,-32.1614303,-19.56946595
,24.57818692,9.930816297,25.73522712,-26.14781229
,29.37506324,10.01653686,2.950126369,-52.01980898
,36.81132896,36.70612904,22.02924834,-0.27854356
,18.12757363,4.440354378,-19.67200159,15.53733905
,30.30822437,41.02769515,-14.86438262,-17.96903897
,12.12043895,16.50544011,14.1061107,-4.965418286
,20.40263988,-20.42258172,22.83644768,-39.14153469
,-26.92228426,-1.296057922,-11.44681663,19.97812031
,-15.20351155,29.3186754,0.075359579,12.12470818
,0.817174805,-3.145980093,4.246895629,22.50815612
,35.78080187,-59.62090403,30.49429059,47.30894298
,-11.62499231,10.43606017,-6.234289245,4.6122047
,28.13260138,-3.078264421,-8.219206533,-8.967356985
,25.79585669,-13.92893614,2.80108238,10.76226178
,-21.69948768,-1.136355735,0.896795386,-19.44779844
,25.82655693,8.806547778,-56.69321153,-2.331815487
,17.47746253,-0.762484473,5.644222578,79.36228831
,15.62671775,-17.80234633,27.32367299,23.4322973
,26.3708113,-7.807163844,-39.94386676,-5.362538872
,8.716620349,37.12621851,-14.12481877,15.72789177
,-9.756221825,32.07212038,25.05613324,31.15538966
,23.48695894,-25.52182489,-21.02703308,-1.416542217
,43.37277378,4.447261201,-7.908848047,12.70891695
,7.296405739,-14.13217467,15.33935971,17.90817809
,12.01073766,5.415255612,17.70128277,69.26885469
,-14.19902027,-32.82062839,-3.433177106,19.86593292
,37.13207981,-13.3924234,-19.12247163,7.852551594
,-43.16128883,-17.83863988,32.54482679,-23.63856609
,52.30323731,62.39500757,7.859757154,50.13080791
,32.26753569,-42.62184149,6.354706977,-27.59514092
,5.703068958,-7.328995713,11.47783244,26.17778657
,-1.401928626,6.572165244,8.577976009,27.25525921
,35.02966169,26.50848358,30.77866491,36.98141772
,-24.1034863,18.41665643,10.77794483,-2.854688642
,0.972376466,-2.014650062,-27.09312742,19.41628228
,-33.14032456,5.076800907,-3.838077643,-4.177793831
,21.45359466,-26.38725689,27.16991776,53.25062943
,-30.02493646,36.36418399,47.59888226,4.734886069
,-23.75275687,24.88234345,23.62070176,76.25874027
,-3.118781944,14.71307443,78.90554094,7.144003056
,18.20245222,-21.28692557,-14.36607433,25.47738463
,4.695467472,30.92351155,-31.98166762,-18.10002718
,3.46007692,26.79147763,-2.989101031,3.80004358
,-13.59569511,1.90700731,24.74544003,43.81878031
,-7.782080212,14.59342675,-35.87134466,-17.9484889
,-12.40290312,-20.7910673,43.02247785,2.791986514
,46.8655736,-7.4764897,1.616428857,5.640036176
,37.13430629,-17.55995737,31.58403984,0.904930093
,20.40463797,-10.21400275,46.24062485,-30.25231634
,-15.25601399,21.80601236,-27.07468637,46.38778048
,-18.76327096,29.59166633,7.834964551,21.9286824
,23.48306134,16.07795962,-1.406566214,-27.79872584
,20.41114445,20.23944151,-18.14053302,26.74456399
,2.148943196,-0.302541918,19.83476285,-40.41451545
,20.29404163,5.944026712,33.33986855,10.43911664
,34.16151892,11.7645951,41.07168077,85.8619721
,16.77105559,-23.58298964,22.87385018,5.817596508
,2.848917633,-14.55104867,5.064581078,43.59084102
,17.60696888,16.63781402,8.468870384,-21.68424983
,9.9261541,25.36045774,18.47695661,-33.73156318
,58.00517575,30.7478264,-11.14030673,-3.108986895
,-22.03866211,21.15866629,23.98060721,4.483778483
,39.50763907,-20.7502956,8.601384474,31.17507057
,46.29310201,-12.92672439,21.46371627,18.28565707
,-18.53191184,-13.40056824,59.59012384,60.97384261
,18.14194028,25.48834311,11.00391558,-35.1602795
,20.35214422,49.30746855,-7.980078848,41.19624394
,62.61256828,24.22094874,-37.8598659,24.41057887
,-12.2087132,-38.62980051,38.5915376,64.53083794
,23.14670183,-1.713676089,25.31323112,10.34969323
,-2.158748784,7.736268727,-40.93276596,-15.55287924
,32.96747834,-9.558975478,13.38122862,-31.20999841
,28.85915124,10.83424599,27.77923237,-8.83855373
,-15.37077862,-31.06625779,12.28320554,-34.03721114
,1.696517852,16.48958397,-4.988027234,-21.32763144
,-6.095948065,-18.30624713,25.28627737,-8.992303911
,-13.15828401,27.32005634,4.42957335,-12.48394473
,-24.0432258,-2.91077206,19.35647636,-12.13998311
,-30.39064886,83.20981575,-18.82676279,28.1116891
,36.01442603,4.789121798,-6.778186181,-37.34040261
,0.554577408,-42.24688598,23.47787523,-2.259836789
,-5.242221606,-47.66951372,32.92318684,27.37768269
,-19.623053,9.720215802,-0.997830775,-14.1164264
,-12.68158627,4.038488265,-12.76088363,20.5989149
,47.54960117,12.20070938,-14.28698934,-20.81067705
,41.84116531,21.81084536,-18.55960458,-16.96360795
,21.87860167,26.66587021,9.539418144,6.742554855
,4.422110145,49.93455256,32.69951244,43.01474468
,29.26469908,-58.18915464,1.118723757,18.57066354
,1.816472165,37.31421747,35.45789799,6.679145346
,1.872104333,32.32494694,25.46549317,0.51805087
,18.45615319,1.13169516,2.036537989,14.58286169
,25.84618698,-13.16468447,-15.37938888,-14.57941918
,40.65191414,26.79880761,21.4566238,19.43678438
,7.538693477,32.89723742,18.23566505,29.89716016
,49.12188762,-22.27343158,-8.542808001,-13.13787989
,39.39185713,18.99172935,8.045164006,-15.01889947
,-3.520341304,3.27309537,-27.33412951,-7.466490268
,-14.89533274,26.0428885,-24.42666399,-5.183514245
,27.06267512,30.75295574,36.82749872,-14.47582563
,21.09167794,66.94398758,5.56593191,-15.66476363
,-22.34207211,26.12272303,12.36215206,-3.079860638
,-31.57629248,3.46162406,-5.637847944,20.60387472
,-10.79637516,25.33760604,8.362152056,13.53493473
,45.71362699,-4.546320503,4.231890214,33.57412635
,-51.78041772,-4.054019231,49.81517471,17.26072281
,-5.915287385,17.29997765,1.50634799,12.94478225
,9.0125148,2.913050846,-23.02834326,-18.14043812
,-21.3596306,33.31519917,-6.288934273,52.46656548
,23.08458622,-10.91978633,49.56635892,41.93651133
,-25.65467678,14.08123584,-12.34375459,-0.159048367
,-47.67596916,-1.021418234,14.58560288,40.08507888
,15.5680996,21.50187654,42.51888214,-0.383174477
,4.367841317,10.8674615,25.10990669,15.95443735
,9.696590097,42.14130486,-1.284146223,0.221407568
,-0.087609861,47.10133153,12.17360467,39.11763206
,25.13167138,12.78004532,5.657680174,0.815131549
,-22.50380239,1.829180946,17.66652327,20.7209306
,-13.29481805,0.803331357,24.98391965,-1.064259049
,65.86186087,32.17974734,-17.5520731,38.75957313
,-12.51985085,-42.45738937,19.5076557,-16.13637007
,19.07416294,91.38046056,0.327319452,0.042871593
,-12.6117959,-8.555464325,39.92794334,-11.09438335
,56.45770387,24.26015076,-14.74741933,5.703433225
,-3.008221797,-30.9312142,13.5356436,36.19939326
,-10.81687812,-16.71526196,5.497419152,26.80129014
,20.31588668,32.91051022,-7.40479223,-46.84763043
,13.86834468,-20.55403997,15.53422044,16.05140375
,-12.85353712,24.81958807,11.593771,-17.63532784
,-8.363106659,-2.154457905,57.28057828,-25.17804489
,0.490571358,-13.21938146,-21.34603596,14.3670286
,-8.32312254,0.845542095,-32.71942172,-36.28585299
,29.78375161,19.68838192,-8.803831211,10.30730599
,43.43641482,20.03220746,6.525242875,-12.78053611
,17.07591793,-31.21111785,-3.071150669,6.110179812
,10.41768872,23.91313011,3.070785136,15.62371178
,69.74664318,-1.721974906,26.28407942,13.92848236
,-0.508934388,64.8708102,-32.19290701,7.338666005
,-20.38901271,-8.951780651,6.699964675,-6.425270983
,-12.1762378,16.25134372,29.83311037,-19.40077596
,-1.666144999,-13.95120241,-14.31257611,17.29251402
,32.13034941,0.732288271,10.85157708,18.62197667
,14.51158194,-19.4141005,4.688725473,6.832211434
,-7.438943818,15.98118549,5.704942837,68.41932944
,19.6520884,29.94791959,-12.5547459,10.38623285
,14.86332724,0.348383808,-17.54814126,-11.14054018
,7.937282049,78.64272474,-0.137274338,31.0574718
,35.3608168,24.93121323,-31.79919486,10.05581649
,30.2890611,39.24543462,-44.61090466,1.611550822
,-10.14227691,25.46046016,27.95907408,-29.4048634
,-18.60425577,-1.872572395,26.47746318,3.14243395
,15.06464355,-16.72061058,0.338275119,13.13234251
,2.916296197,10.59852293,2.581457989,-42.4048634
,37.39438445,57.54085864,-2.417535011,6.640360763
,-5.671950626,41.54085864,21.20884821,13.69040797
,49.87756274,-30.40086816,24.02017165,32.72938613
,19.49937149,-6.444355272,-12.34948454,56.94487765
,28.76812677,-4.46879834,-12.79347085,42.23932573
,-5.334371941,-25.00373119,5.9577845,3.019976425
,16.10393885,7.288536388,54.48982322,42.47907606
,-21.08356058,-40.43573014,1.279150763,45.15963743
,-28.82928919,-20.4030701,-6.00780969,-30.94669147
,-21.35735481,-3.286109885,8.668412012,1.19766783
,22.03233475,18.20342632,-1.958941632,-0.220341754
,7.24634348,12.22609432,-20.01627184,-63.331897
,5.946448503,29.94923355,-1.885459164,7.552651602
,39.58298335,-8.726721022,-25.2365019,33.99984793
,-32.84557771,-18.91937682,-53.59907914,16.9534331
,0.72466757,21.21751772,-16.66374186,11.51736166
,26.04819574,22.78434019,16.93042103,-3.254194049
,13.17137946,-7.868733585,-9.426657157,-12.52042236
,-26.45084687,-31.77708022,14.28147051,-4.516214723
,56.61611367,14.23348174,32.59766433,7.956885575
,-30.08743909,27.87488879,29.67710727,38.52442453
,-2.130046171,9.101210544,-50.36510451,10.13455178
,-4.104362407,-2.981212486,25.4027307,33.03578648
,13.97158005,5.259221537,4.170565918,-10.606439
,22.30562775,15.77474993,-14.87906539,6.347184771
,43.02252567,44.75953841,19.04364505,15.73484776
,-10.15436327,-31.16183164,28.22631445,-10.87610568
,3.695864562,35.80160193,-8.965718382,-5.78644083
,-35.29014137,-8.547746622,28.07342918,51.25093075
,67.5104307,-44.6438312,25.79378814,-2.794183999
,5.635992,-0.385288439,-14.29567926,-3.753384162
,-8.307544446,32.52214988,28.87703633,35.08827539
,70.61959168,29.23741686,27.9441538,-10.91591809
,-17.65566696,13.63261629,9.136031701,21.58700244
,22.00543839,16.37122666,7.685308408,-22.8360382
,-16.03615249,4.195145976,-5.783463987,9.839500439
,-23.26291645,15.17858285,-14.45649313,-11.19450592
,-5.790807009,-48.26346449,66.84923347,3.794774049
,-25.65942159,26.88904884,7.323190298,-35.41477989
,28.06119745,7.215070982,9.690384585,9.996686971
,28.92014642,20.51209825,15.93413062,20.12089425
,-23.00590157,20.51746234,5.541347955,6.349836531
,34.63852375,16.41095621,4.592864545,-21.74735723
,3.40225184,42.97759893,21.36169325,-6.12336273
,24.61874203,-7.543575956,-1.803654715,24.12440956
,26.13075618,-9.744862503,89.20081328,36.1290842
,7.402046198,-19.19666875,57.6438841,17.8607533
,-21.31960657,41.50782365,-36.11942527,-21.41693761
,-23.14620172,29.00443848,35.78883459,6.455790744
,31.97183571,10.29651715,26.29366076,-22.39568224
,-50.63712311,11.90870989,13.63237831,-6.791611338
,35.04434211,-5.329840579,57.29366076,-20.15062365
,-38.86390677,0.104570231,-11.78067699,5.768295878
,-0.187636508,50.66055356,12.36688778,12.58679917
,-22.89342219,-34.53169635,-27.70968102,-7.223237157
,2.793951866,9.083174232,9.798436422,-16.54273124
,10.73276667,-13.5493534,2.207410775,-16.44699844
,38.46864426,-15.93708029,-4.87982248,22.8346471
,32.3580826,-5.202435551,36.72163968,4.819093947
,-4.037392898,31.68954884,-8.593256015,-20.90960054
,14.88984855,14.08843712,12.1787782,-26.78398009
,-15.36098865,19.40561243,42.00000002,-10.84922731
,19.16186309,58.92529037,8.205305477,25.15077269
,33.47007643,-10.51337235,-20.76374603,-7.063324871
,15.76447179,-20.52240303,12.59908035,5.761812251
,-17.6812515,54.27352635,-0.107789245,-26.9505235
,53.01021299,-44.01239182,13.50324175,18.91096607
,32.7062374,-44.21989089,-8.218685287,-29.75653066
,18.99205349,24.22230378,22.70000658,-4.001675055
,65.77353243,6.479096722,27.29056203,-8.446526512
,51.52158639,2.295625472,10.46257178,21.03493801
,28.64177742,30.93833904,36.19942229,-9.039203899
,-13.243812,23.03546176,20.43933408,8.01062748
,33.43112118,83.44395866,-18.54800087,38.34178383
,25.98525174,20.84977236,4.846389428,27.44868155
,62.91259239,-9.703144308,3.939113533,-12.30542712
,46.5400604,-20.91367276,30.46880323,36.59499764
,15.24986208,4.622776627,36.94215668,6.350447531
,13.43429146,-21.41442868,-9.637782975,31.62923466
,-21.59441637,-2.239841284,25.89095841,-3.522386411
,23.72322094,-5.615105466,10.85967166,-12.8367693
,9.679913132,0.142403284,6.343178626,-7.456496604
,-3.489118318,-11.19469218,16.14120623,19.9394047
,-32.15798356,4.797111545,25.00867614,45.38677721
,29.85197636,16.76417483,8.003056918,2.601147381
,-8.651792676,11.40447461,-0.276131384,41.59572161
,17.56212795,-24.324244,11.45473034,-46.21693692
,-2.321411452,10.53148127,-4.304505436,-11.27552063
,6.563134585,-30.44155234,-23.41861462,31.15972901
,-18.90197936,37.2633443,-28.03569156,0.453874842
,8.149647002,62.61407426,35.21959047,83.48782077
,-11.98897951,-20.75712677,26.7090264,21.03155531
,39.09686828,8.683913391,-21.35560162,89.47293501
,29.62947107,-9.774433796,28.82757833,26.8670884
,-11.3525703,8.935788625,-10.59604981,-0.419731273
,19.28507005,15.84012693,17.66302844,-1.837145465
,34.58479032,-5.100113882,65.37856468,11.40685723
,12.95832819,33.71890221,-0.684928344,6.023879457
,4.240682597,-8.765292533,17.48967631,-9.664171344
,12.43664947,-1.056219794,13.01348561,-23.64049515
,0.923014505,13.42931336,15.32740886,-44.83194888
,17.95737834,9.893968773,-14.8831837,20.01338867
,-22.26499152,7.275620278,52.42049909,-12.46927644
,59.46696203,10.53620971,-35.57950091,28.86671786
,-16.62482522,-1.989962184,-18.14584356,-13.82361815
,15.73171299,-0.258573082,-8.153964177,6.03142162
,75.97719833,-29.46704069,17.19703159,14.2831809
,0.139405031,-15.8042269,-5.642450952,28.03734073
,25.48585474,20.90632134,16.1761811,19.0041105
,-33.11486464,32.27203914,-38.86866143,4.30135036
,72.9436768,33.42486016,13.92436736,46.76190835
,44.70602246,-17.53851073,2.743998063,49.6296881
,-7.77434935,49.0161965,15.53666029,12.02663505
,-8.193627082,51.27591804,9.764741658,56.96560044
,17.90075097,36.17349638,17.77013016,45.65569366
,0.1494791,8.73286308,7.960161336,-32.6635455
,9.473390468,44.19301436,57.29286348,-23.14460196
,21.30170931,-3.817796691,18.08454078,20.97665248
,-14.01717042,6.833860584,-33.47877809,52.13852548
,22.40127772,12.62899147,59.15286858,44.18479731
,24.79582325,4.146355516,13.18851118,5.293580804
,40.61163625,8.053766365,-6.951177233,-25.39429825
,2.346015111,-7.260845989,1.945932407,-17.34528245
,1.523182935,-23.02948953,33.00598474,-0.826211405
,43.58093258,-15.01285456,5.885849425,-9.385330737
,11.4909792,-25.26601875,26.72527548,16.24164144
,-3.385412293,-29.80469702,-27.05183413,0.224112118
,69.13106363,35.2540615,-27.0050968,29.56601994
,26.0475792,4.084673389,45.6032526,9.990650575
,24.7370313,-18.00244692,-15.62382261,36.63678118
,14.17782879,-6.219870983,33.20914799,-12.79066681
,37.94278678,35.93446683,17.69081627,34.93325967
,4.291341781,22.71352795,-23.38918944,-15.14983455
,15.61698194,-18.47016395,51.67167284,67.85965151
,-8.788205809,18.62590633,38.54349035,-9.179203483
,-5.47816641,-4.908756194,3.725219282,-28.39367255
,-32.51257495,-22.18450016,1.791400877,-31.51874725
,2.972781167,-9.309654408,29.30690845,-1.8723083
,-9.945794885,28.4698317,16.41176661,34.75167816
,-19.39965993,47.66395174,32.76879052,8.138384815
,18.31203665,12.64878967,-1.127590009,39.85870824
,-1.440224016,16.09949105,-1.180918903,-21.83237621
,5.773977857,17.79081763,9.724413986,-27.99228002
,-6.204769487,42.45274104,27.2217309,-18.09735625
,-0.229449839,-12.21011139,26.40931295,-43.86840915
,16.22421972,-4.902049559,28.94070708,4.360031139
,-26.35039063,18.80201341,8.409312954,31.88400567
,7.815482256,106.8598532,-3.199096286,-36.54407075
,-60.03253293,29.46142304,-4.934956996,-19.23292533
,4.327338938,-8.9674144,13.73647663,4.289046219
,-6.769884646,-6.877541588,-35.42276716,-19.31032701
,0.844733533,-8.978666831,15.38310297,5.073317292
,22.46492653,-19.96408392,32.79501127,-2.352608858
,-2.107750929,13.76672681,7.976647152,31.09897372
,15.65285422,28.37420313,10.16817797,13.3881523
,13.80607921,68.7791365,-2.680386501,10.56915567
,13.39001118,51.59196179,38.6576551,-10.29805084
,48.94846734,-22.22488452,-19.63294928,10.78392849
,24.31601493,-9.736518431,-56.13088178,-12.93972282
,-30.12909004,77.28172975,42.36830458,19.98362558
,1.746079089,29.72730858,-63.84272012,-13.47854769
,24.65718339,9.759135039,-61.21604352,18.08486984
,21.45496661,29.11632781,15.06909943,10.34079388
,-13.5165153,-11.58000364,36.18170085,2.011581842
,6.749687511,28.38123781,25.61745559,-17.399584
,-26.58020402,-49.12052236,-16.7295482,-30.62666699
,12.72396509,-2.0437827,23.65408033,-11.60754326
,42.04517333,-6.463404735,9.214418032,14.53003931
,-31.55289285,21.52211192,26.66043781,53.35449068
,29.03952796,3.105664112,28.37544999,29.4053447
,31.10928909,4.781176643,-18.85844865,21.86655637
,-4.024955542,-4.677048496,66.47351286,-3.062222209
,24.64421436,59.00518787,-33.72128873,15.65090248
,-2.851807712,10.92437755,30.85951205,21.23514168
,46.49923921,14.99389637,16.75264938,-30.77943403
,17.95228609,-58.86688094,11.58279638,43.70174267
,6.289168951,-32.1317923,-8.82978438,44.70412783
,-23.2923796,5.29144089,13.29668041,34.1487216
,23.77197284,-8.744548148,13.44467187,-8.596354102
,-16.10537975,28.43870256,9.121499871,33.89210328
,-5.588574497,16.83395231,-32.05487669,-37.74794821
,73.25313856,0.176548538,11.68184696,-26.94555016
,3.225832252,-0.248736697,-44.15970247,-26.47942658
,9.733323681,7.423064384,12.20839966,59.35997187
,-2.088022345,4.919783518,-24.32135296,23.48438748
,-30.73181643,18.40366651,0.757901938,2.507849442
,20.35498113,-3.998782572,33.04460785,17.34392417
,3.088906681,3.973190689,15.76958807,49.162439
,4.329219568,-13.63386956,-29.81805836,13.95297378
,10.62544632,31.3296654,-11.17235082,26.79224159
,17.1627787,11.67855898,11.13792748,21.26737462
,3.778038101,10.59615664,-1.532931012,71.65566325
,18.18647568,16.74793063,20.24388557,21.54531583
,5.548595636,14.83532186,50.31309867,24.9013187
,17.23470541,-6.449089375,41.57145115,21.50444025
,-23.99751487,13.78026388,-8.463155403,12.47163631
,-13.3457493,-6.599790766,33.23994439,6.520365375
,70.10430272,-12.73961431,32.15882583,23.46107109
,19.7491647,10.23411793,-30.81184801,16.66889017
,-18.87554901,10.58575762,-9.503505284,-9.894179433
,35.69529013,51.85839475,36.33985279,82.04233555
,-8.932139535,48.82798361,-34.55278496,29.53431669
,-18.73195681,38.57817754,52.77390125,21.14468627
,26.95426794,47.14823184,-46.20155792,5.068557056
,13.13848304,-52.03995195,42.93396772,14.53610684
,-30.41736117,18.16422108,-12.40362818,-27.47813704
,9.869710242,13.15888776,-22.85555222,16.71797136
,4.595079211,3.903921506,-18.60204529,-54.05678071
,-4.688792877,-3.948046972,5.04051227,34.55294655
,5.399311173,28.61383144,14.0838214,-9.146200871
,8.75018521,-33.78899931,21.25807882,-21.67394399
,16.81824641,42.40214965,28.30676411,-27.34599919
,3.246370033,1.25125246,29.49878068,30.90346417
,31.10620548,-0.995523806,-7.40568574,-9.289389713
,35.85329087,-0.791462877,-40.67197765,-9.260798685
,11.7551623,-49.25261602,17.05266185,-31.3001837
,-17.22067202,2.124591501,-3.538917884,35.44911659
,-0.918034142,37.60340383,19.88883023,31.43812676
,23.23070168,-12.73813794,-22.06494388,23.607079
,25.76242315,-1.545627384,-56.32456372,26.6184178
,25.9320099,3.868180042,21.44949855,-0.336723518
,-21.95303734,51.99240593,-22.94006142,49.53884198
,-36.27633811,12.92599144,-18.69091332,-6.151534964
,-11.17112354,-4.206837532,8.921421374,99.11222258
,13.62378142,-31.41681954,30.30186093,-6.359170781
,-26.39265462,20.17412639,-20.93486252,13.32840604
,-0.390602048,7.661342218,-5.190874519,4.864543214
,-28.13459639,-0.229803156,15.55787293,32.6431262
,-17.72436013,30.56196919,5.890419311,2.444814883
,-13.31303893,-11.23263765,31.97595802,14.05992927
,-41.07148231,-26.19942715,8.134176183,-14.42590098
,28.35639114,45.5117013,-8.609207674,69.5679022
,-17.12859018,-35.22356025,2.564544286,-2.616850445
,-58.04637841,-31.76291538,16.92882476,26.03597576
,-50.40877493,8.780914659,-11.34323306,-1.285879342
,21.48738994,-18.3125926,-4.404849572,32.59640543
,12.61861185,30.87272586,-4.401926497,23.88587907
,33.26849481,25.68848313,-14.69566727,4.204235916
,9.609888001,-14.19019161,-3.216366552,-5.844608239
,16.06795553,43.66935734,9.622700557,-14.75052929
,16.24835982,-0.820393869,15.26758548,-38.22638673
,-14.89488895,-18.55204982,-4.407338435,17.40678927
,-18.92795852,25.04133226,11.29829689,43.27043396
,-31.19456092,13.98703896,39.34318473,42.57467475
,18.43528739,36.5161584,-89.02162506,-38.65361607
,36.67113798,11.29383368,-11.49935411,-20.92844307
,-21.0476669,-16.1053717,-39.75599486,-11.21387379
,6.395402009,-42.5229947,-0.552480145,-16.92437589
,-22.47789073,-0.984550901,6.138080311,4.086461501
,35.23750931,36.16932147,21.5224102,38.28270744
,6.674351337,0.714744671,-14.6126306,-11.28085947
,-2.767901365,-17.65968276,0.717338707,-9.751100465
,39.01287595,3.852768463,41.92711606,14.01930573
,16.47765288,19.13681684,30.9539781,17.86405861
,10.257678,39.17002583,-6.072883942,6.509771278
,26.03770289,12.90348648,16.55382147,-23.53998375
,26.29925466,-15.42749662,21.58969668,45.01380838
,21.36643575,11.21299613,2.524720914,47.38446672
,-4.778823239,19.1815947,1.213046169,51.23094115
,26.84631206,26.32574029,-11.47527909,3.258029925
,-49.46494265,29.82236822,4.764694813,-12.26258317
,-10.37814878,23.34752969,34.37712294,26.0715098
,-9.232704678,-14.15997809,5.773462364,16.31356941
,-2.624333278,12.2565754,22.6092395,18.68692846
,-2.750581258,9.703871879,25.17679665,13.1700816
,-11.43254484,28.38250969,-38.7527775,-7.317964842
,39.56956814,5.968127586,70.83524746,22.73988943
,36.75383867,-35.84410512,-3.309121121,-6.15566261
,25.71185979,-9.191537047,-0.607049456,57.37401771
,-5.366822048,17.44392708,47.64612968,-49.30385834
,-41.50805488,19.79709764,9.590941901,-22.25634987
,3.44025762,-18.60242764,23.40854005,25.40193604
,12.74229119,22.9255812,38.58089209,8.301733753
,29.30370745,-2.779860157,29.11627512,2.78747904
,39.6664595,-33.43157031,1.619166452,0.301824173
,22.31193461,7.09697523,6.701497839,-1.070768475
,-3.501553673,17.02896748,17.0507895,13.37771489
,-3.654036044,-17.01520931,35.42316625,-0.926726563
,0.675554313,2.00842583,19.4308138,74.94328771
,-19.85098309,30.20456579,4.545200655,-1.653078057
,71.05503602,-11.09516432,-24.75165128,16.81584795
,-55.43844583,36.23625795,5.229960961,7.070006385
,8.078230261,-7.512143823,11.02662472,-35.76740183
,49.8027001,-59.19772406,11.30276849,46.11110238
,12.17421561,-37.12061885,12.62038388,-4.848681385
,29.37775013,0.944319843,-3.713824623,25.44386429
,-6.780990604,39.47288739,-10.1754935,-27.97404071
,2.307146019,24.78543534,18.87214004,19.30389963
