,"(TS, TS, TS, TS)","(TS, TS, TS, EF)","(TS, TS, EF, EF)","(TS, EF, EF, EF)","(EF, EF, EF, EF)"
0,-1.0476561223941765,10.262145651913148,49.53665008767953,-3.920857305265107,35.64254210329975
1,37.43130562381864,1.2836000051801912,19.74110739812549,-12.244502064844616,29.01561183389275
2,47.41028996661487,-15.90716735175861,115.09283264824343,-28.32780302216494,21.672196977832304
3,-14.229310403254587,5.805954119369895,-8.30324202979197,36.65548349255327,29.79994416434011
4,32.05719453941693,37.71501432851886,26.27646780245366,6.892160575354247,-14.983774443205823
5,-34.066870442020104,-9.942805460583067,-17.87529584526374,16.207800153554953,-42.313842371327894
6,18.90658892527833,-27.81989851271744,37.05719453941846,27.427073416589113,7.563250680803458
7,24.892160575354378,26.441501766515756,-13.409050652924124,30.96082822424902,25.358405767694503
8,41.124741516625306,-14.492710122163205,-14.835738810379068,6.802580045106282,-5.002036350312372
9,-23.335617638000695,-12.267011900357948,-33.335617638001395,-41.19840616271562,-36.3356176380037
10,-7.521796186810906,33.00839725803549,10.370078402550273,6.1851284063169025,-15.276459300885143
11,2.0031558742568816,-30.99754903441793,29.469916528748364,12.735831292825006,-62.864591652379275
12,22.260089886115185,11.864087981618223,44.36658679130657,2.960589648051637,-17.348905828769215
13,-11.846407019080207,11.458090838362285,-9.551904400397841,-54.03441273256947,-21.653403686212027
14,-43.689395879338186,-45.65847527323553,58.01434345083185,-39.8869029925577,2.557488012187469
15,-22.220685268526275,213.70633461273786,1.312150715109532,8.188064234043534,-8.016310517241436
16,-10.646537859337343,19.252768110182032,4.338875578407919,-5.725705022760868,-4.725705022761673
17,11.248686716307148,39.70442884304401,22.61244904543725,-1.158987080978338,10.1134882607614
18,40.38458751613024,-1.9480580090639183,0.6328574736287031,65.76494433459065,55.97448659324414
19,34.200815895907596,-50.5662330503737,-18.204899465946927,54.95833923910841,-12.826137794347652
20,11.828316516615866,-44.57542737275256,7.175764143051177,38.16636993902886,-32.12471246326882
21,2.5079396474398177,19.38544781484843,14.798595275220334,-25.07891289218653,-9.127355496817842
22,25.328368056185226,8.317338919683216,-11.194018910592177,-30.12652931648612,488.80598108938614
23,-5.231203021516031,14.333293005322629,6.641339429477453,-9.948571381927518,-3.5900790148063617
24,50.00091233573611,8.836179779374195,13.473910733481492,4.170085751598654,-10.33743449598826
25,9.741075194035892,21.4027283623131,-4.577790283017281,22.315921224632273,-43.27840616063418
26,27.130911938978603,9.320751041460879,-17.877717111136793,22.312121991348196,31.664943232879878
27,-30.323846253465963,10.48756456469405,-16.753667636874127,-35.562872919498,3.1191358848748303
28,5.485869307162037,24.052240662652945,-6.262410090397548,53.85656780106104,16.97554569251965
29,-5.223011753199597,40.65517070977659,61.20271608909529,-4.960738649796728,18.107625330457186
30,-5.1241225203161616,12.767426875881668,2.351265431066189,18.826653382448264,2.282036515167548
31,8.433718395023257,-7.566281604976782,172.18728809562754,8.643043311856973,-8.566281604976739
32,-14.167543101823826,-12.774735276775552,19.258246930901578,-3.1675431018236653,9.829478231093253
33,-28.741753069098696,-21.69227975758202,16.37368465777297,29.94491595796527,24.931403521209
34,50.70052806746644,15.782983586660453,46.030350144241936,10.472631280805512,-30.576842030710047
35,26.382186875895048,-20.818055918374643,38.23835197599633,5.110633617349938,7.878157740581968
36,-9.292842497323882,38.16124371412407,62.65989070926285,36.33443517483485,-8.791489492463704
37,11.880348963384098,19.625793619068496,15.612623915855679,-11.502837057950273,-67.02511744979562
38,1.951249153499754,-18.770562105478767,25.195340804323575,17.497162942050156,-29.896486772774814
39,-22.516006761162334,7.843545863465645,-22.1091873431229,-27.65510113167242,33.575820815934264
40,-11.211328761979907,-18.595784278514078,41.94203778762536,27.86847194039378,29.790749523067948
41,25.509198611570973,1.354244514159872,-10.648841900056139,109.04536512407823,18.894526245620554
42,-4.9004390926771,9.021838489996481,26.945155215195225,65.02183848999813,2.558621413613343
43,7.766095481362293,31.444256144388085,32.03138257090949,12.288854040488934,-10.097353163880724
44,-43.67251172572684,-17.054073257354542,4.307770589483604,0.12684866606396417,-15.81719632061037
45,21.683277247942236,9.188681365056883,0.8625535212089088,-8.613819658295892,-5.682689767742361
46,-7.093508626936074,-2.5968390276104563,-11.244854023167637,30.439398300924033,34.363725602808806
47,10.106245036626742,60.8877681709182,37.557645143166084,15.520429755818622,-41.261093378471074
48,17.7469812328254,-5.713393854915485,-25.08459560314445,26.40219609276886,-25.285389484344368
49,42.06671899852013,43.80912249497925,28.293929487895063,16.03831768735037,3.3223307990669237
50,-1.4841986625446175,10.000608330370431,7.601005270969856,17.602989973968697,0.8302004633410869
51,10.920881332113318,25.49287696154252,-41.10553527606231,-4.963528720202807,-20.65111429731619
52,5.565277945892055,46.147650930550654,10.267274363061931,-16.12097429337632,-9.687603100133222
53,25.151063261295945,-17.120011819249015,18.913359176763752,28.151063261295555,9.709026088248747
54,2.584504595892356,-29.013711870833028,42.27417912209269,-10.556421573465414,33.64748952027927
55,-21.42148201946509,-33.38639062951122,1.3587570884407678,56.40554560837779,-7.022279045821807
56,3.0388771166841195,25.872415491877042,-20.664440432619582,12.531505931786553,7.981137888639282
57,3.7127099263918186,-3.5047348671345544,-20.773162829380894,-27.85240048654887,-10.214808475765462
58,-34.85730084716804,6.997735957144176,-3.712337651485143,2.1279567830316015,-13.473394428833723
59,6.422783535020915,9.060375545809501,-8.577216464979122,-12.280534014282786,-24.302032443405455
60,6.367929636906131,-14.248703772267099,36.26447936063734,5.935879425642133,-22.02963714893698
61,14.597285436237268,31.38401899857797,-7.17047373933622,-18.341086889463075,31.530953247940733
62,25.146477712387295,11.784713672429014,-13.553788880290828,-61.46849676041633,2.492734094186558
63,-16.496439840014595,-38.41536961086368,-36.38837296924036,-20.496439840014403,2.1791989390999045
64,-6.799886419373927,63.35924583421702,31.6319400313445,0.4197636932215316,10.745501974878598
65,27.9179342077344,61.77516832270123,12.584175004542868,15.846551265219714,2.7031465754013313
66,-2.6945350732070494,29.64606139198166,8.186040824216898,12.965896849860675,-22.194020879078344
67,-28.860842106949107,25.059990247195977,-0.6418503143233818,-10.399118780916377,-1.3779933380552905
68,54.78672408977065,54.241813171258855,6.645007933387987,-4.985731369486547,5.700895705407855
69,-1.4684346417544363,1.718304145362399,24.64827710019259,25.64360863051425,-0.47310311143312744
70,-16.93648154286014,16.586578501796662,35.18275344597859,37.898163378992486,-5.89673654658186
71,2.100097014875659,3.872552474131759,39.27175378360118,-3.127447525868912,-27.526648835333837
72,45.93717091923254,33.482650627843064,70.40053837917867,41.74364038985939,10.31842613051048
73,-4.735539108256159,42.682835304209945,15.008237625021954,9.38012599166095,16.82284345636074
74,42.3817368632769,13.314277630634848,58.27612443003648,-1.9174060993371027,-36.39542657530423
75,-4.929555059346937,17.307873136842744,20.34539448392239,14.920359552338118,-10.51713074444318
