,Thompson Sampling,Epsilon Greedy,Epsilon First,Epsilon Decreasing
0,-4.061813320661416,22.647822573995843,53.608051410670406,122.17790500318736
1,-12.215248285269983,3.8322324421214367,-8.361491148901726,24.52787992127356
2,21.314353672669903,53.821981390978635,117.16777179885244,40.63009778664148
3,19.726049259543167,7.8080970339033025,-2.6755548391744206,87.58662947107982
4,-12.195055436396409,91.41880253428022,36.026666203510345,42.56172523617305
5,20.881872165270828,10.909278576958059,59.832915620269546,34.1522422736095
6,-30.40455885595876,69.77203347665167,9.822547284051149,42.85537645712415
7,14.372922041666644,90.45499631014853,33.300227912640324,5.234950902827107
8,10.877043938246565,20.712598111267944,87.35431213966784,22.000069864098936
9,-10.049889273916394,86.11819230284304,67.19304948126872,50.753784170065174
10,40.170858306594354,35.63465579249736,-46.36534420750271,16.83035202135245
11,-9.63112681643081,30.625427312477782,53.83175844702214,2.5460476300213912
12,24.35072971999566,33.916355842023336,13.476287154623762,3.518139632833174
13,-1.3574757349375144,-16.119368691742984,55.99179750983143,2.999684829854292
14,-9.829849763439796,22.689310841431986,-17.836395812774658,-20.924709245910947
15,9.853053389178646,47.977650764142474,2.6768991974078435,9.803643905898662
16,-6.372274849281876,46.27002352748172,-10.862936360547959,12.670021205178308
17,27.30296315195808,101.62122019318457,60.63923683812435,21.43778141751317
18,3.6339314447353885,-15.142604313683677,106.92147615795486,9.291716848055392
19,-32.301421037429755,-7.647085981145432,52.93075133318221,15.276416276897848
20,35.21489447744939,41.59152736827497,21.73436706842783,45.63047255023184
21,28.41661788507409,69.57566093871004,59.80308959481538,25.44835208068466
22,-9.755596819341491,-22.630325009941682,42.39108322209346,52.95104309778888
23,9.072327271818564,30.914847267569197,3.9116552606225383,10.324916440172537
24,-28.356045484249513,30.839002498147458,27.269235905697233,-1.1580152046581738
25,-7.830270353137054,32.73036918175986,23.097896987599935,4.963579495211539
26,27.710718061072537,33.55453067424044,48.22993201657847,27.832865536938137
27,-9.95724031242294,6.798111050650693,13.637678603790626,9.816381318816909
28,12.786737846876047,35.76821958129408,85.17951805861341,5.066460147862936
29,27.249739180419834,105.15122605741324,42.37740751786251,181.03875265729042
30,40.22342219232643,-0.6251358490221337,14.798634196432673,11.91979914730941
31,15.999222440200324,99.53131789707412,42.85337500803381,26.65732973964955
32,33.9536372284309,56.31774135559267,14.24974610688027,25.086236777400558
33,-13.7414201774483,41.04032856499167,15.08763123546296,23.681962354685766
34,-19.185879679093514,-0.4642620377643185,12.587602546540538,-2.532341705098516
35,-21.65933877845604,4.564194932935425,-5.149847430449817,-4.795990031425937
36,12.163373589563939,157.67986741187667,45.027406801922474,41.09846614769718
37,9.150677950290202,22.01769468721043,-13.256946572212644,2.02319841948238
38,-5.391451192481206,61.9427766955911,11.529684021858305,51.548953083012634
39,11.888142308323314,23.856469012662625,-17.7337465993182,21.27333448269559
40,-4.481048244372651,-24.150974209327753,-14.339587943639113,-51.96236047501608
41,-41.59082798739294,84.65725505116244,28.597317102993077,104.67080780644957
42,27.39583550256185,237.55770558368863,4.008817786352022,37.87899494845001
43,-16.849025704123083,-8.489755093030123,3.13110582498299,-13.668711778241184
44,6.074107951116481,21.492647032834043,-35.523805022765295,66.01431665372887
45,21.910995436223203,-3.5784839461600604,7.831085759182745,33.6078279300313
46,23.942669862467632,-1.164620066384197,63.387571863339446,33.677957078963814
47,5.743578493154766,23.982370264453813,12.955740632008714,-12.02828158852423
48,17.474797384025,34.10541963394965,-8.116348029346497,21.62654473711867
49,47.496789995286896,7.989718731776154,88.34289001153391,50.99736367811075
50,7.0778027407939135,22.13559886989719,30.636175017381085,-14.754570346733143
51,46.51050483182152,0.7794123670475256,20.70378222614439,168.93907673298267
52,40.09247952085585,61.73721044935791,30.069331325829612,-16.35268493482633
53,13.133814364726263,27.920626581450414,35.450579215389745,86.8370179366882
54,9.268163160486072,30.019898631534918,-28.773877014049987,-26.67591729938142
55,-17.429894112316667,28.296571502588844,-5.8658412831267555,-17.489101179770117
56,17.577543288500156,45.57754328850067,4.211050817110726,-41.92506964065533
57,17.95161174385398,40.82870246828929,41.746524358574035,18.517517294918594
58,32.3670110608213,147.35258585151837,29.116566230372236,20.827692469534075
59,-11.04858295407329,9.733667080673957,-9.326708388413845,-6.294707276501896
60,18.827820120933026,-31.13544911221119,9.225721219969994,8.262451986825738
61,5.56902654240054,98.92313974481257,57.43931039472263,70.85289119113735
62,25.546921778505155,28.751043913591374,29.537609224704646,20.220995232400867
63,18.477669384976583,46.266715232592226,22.044997572526714,-20.87870465018907
64,4.003515307262759,48.44258954621328,29.17071985414727,9.31452288856961
65,-6.2667521370531585,32.67563865648174,2.137622499266194,30.559626321343828
66,22.848629234313474,13.516710588636368,20.9286743545981,14.067410297574941
67,12.343961335102435,51.31726714358796,29.269578085179973,25.165041723413168
68,-12.003254925214014,34.47202439053458,-10.587083446783492,11.64451466808129
69,-14.78090744067879,10.756591715157091,57.91075866321154,22.867902485113337
70,0.6319577147474478,50.55505257029768,22.631957714747514,9.50237191300245
71,-5.49098010265032,14.965455924650485,-4.080491761863961,19.564502439124553
72,22.67074190149411,22.385357299168618,4.099972696842942,-0.47118113842814613
73,25.533025658356035,227.70456692734078,32.675319313442394,33.390732003269676
74,-29.86790557536409,44.13944274911342,45.721806770365504,2.930624759740045
75,3.5406968984034943,99.81525380629446,14.654544858920755,32.7527724904857
76,-8.580203624385998,-3.285760330626829,15.560907716862044,16.06701802249334
77,36.138168875069745,7.563922942326961,62.13816887506981,21.5342005528234
78,18.397681831783977,37.995529384954004,69.55473519446734,33.85161164608812
79,-18.482939175735645,42.02717991497666,63.404709687654766,3.4249478690789346
80,-2.5325742549708465,-2.85820088733692,1.8794487201693952,56.95349275373363
81,20.290456503623947,65.53538337536388,52.24319778523189,16.357045916233417
82,-6.7528370078377975,38.83499354641692,21.29961346806556,-5.830442796443762
83,-15.85910379398296,26.4319222303971,-6.959861143213033,3.20057042329697
84,-19.08359501700619,115.88127373048569,14.330277359804082,18.223041644065457
85,23.272473245692897,64.40484062963455,16.349976829910993,16.497437403514983
86,0.22926806045778214,30.139604206630736,47.3934752253955,20.133665279506353
87,-19.566756569221898,77.59227545569613,2.1151793809427315,-14.17457862528648
88,20.80545584404911,14.279472479226467,2.4647523914734126,30.853492892666136
89,6.152379323780295,-13.652085028462338,6.981223393410833,-6.513828675482337
90,-5.4967888554415385,35.21828430836697,45.21277216170689,12.640162415994535
91,-3.395461123850787,20.454898707721696,43.734755533050354,33.04003993126243
92,-8.940878308284626,16.39836996739964,29.323967285417154,7.398369967399793
93,15.609436469120048,-20.382556285764863,-12.422592511340168,24.993784234639794
94,-13.330010792360216,39.774149666608636,63.714006162472,28.6914129812751
95,43.759806502862645,43.07641095332439,16.48315998717094,-18.308505761600998
96,24.676620529656258,83.69080210601874,122.56544997493037,100.26921185908412
97,9.260753767132208,183.46842692861736,55.03445416515817,47.17582185848937
98,16.778683641860727,28.610221383073892,66.42723947154904,46.820659058910266
99,4.4444922823540365,41.77560301428812,31.062269843459205,12.106713746222656
100,21.68959852004567,0.5292143226778876,3.17787574141785,41.50873091793427
101,9.895891285883982,0.6386527278804035,-4.668418353617184,-15.925656911620461
102,79.69828779597339,0.1383995711412016,-0.5302380100806326,6.898447474784551
103,16.540268280654143,64.32749723077445,54.11472618089405,14.628415147298021
104,27.77345289562269,-7.090837625108679,-10.195304218432536,-8.259954457681388
105,7.403884775472567,3.916356087866477,2.4864249381209405,-17.381149649655
106,23.864885044611952,11.172796220267422,38.4778621124007,23.475016828878758
107,38.33909068682762,42.02595825843692,33.39174019449364,-3.0742550083924423
108,-15.916466759273142,1.8907896844979994,-31.058108516098983,-6.386993874797353
109,32.16791955490793,81.7816656947121,48.58280474527922,19.104053580865383
110,4.607281280763104,43.962011693192075,47.00837786382717,56.31015331850128
111,43.95149728593231,27.136803167371756,10.812694964005102,16.657145509569883
112,11.998421372240381,1.1772114621721643,-12.13793713573744,17.185358221427432
113,-8.464638789685523,0.8267632511944534,15.357301394404388,49.411252901729675
114,38.84590655532854,27.722126854321555,30.187625646014318,182.81093751953352
115,35.71022621245209,40.54036015819665,36.80679433359509,2.2739259827972935
116,64.60194288173099,147.2374332366044,-15.742907746869133,62.86899775690277
117,22.31226757932587,91.5598916918312,68.02411004449085,165.03962498066542
118,5.428626995529116,2.719628525981408,63.07660968956885,6.443825920281656
119,-25.192823792989486,4.423061116665252,23.448236442704992,92.69928865674984
120,13.30793449899133,33.081863291943044,36.93228553607586,103.31581421109195
121,15.658935147931164,15.412162902780299,23.523014417515014,12.67144830486822
122,12.975995102880109,28.35426850755915,62.260429580879844,29.547980789828852
123,-25.46403739793881,67.10916874206846,15.66539624657879,123.0082268210931
124,-13.691204138657191,49.69088214609165,80.69088214609147,30.74757242408
125,-1.7652518373060957,7.376849387111141,22.0530432064763,25.917597125848012
126,7.2531910047671415,0.6157759637402211,20.46883685229521,18.830612432110257
127,-12.526302149166554,11.478780888457386,35.48434765322368,109.46361843437845
128,-0.24237687087222604,20.06689645463992,37.28311624204511,128.68258790338854
129,18.082785713192088,63.77834424076054,55.29790453577536,17.562322183455976
130,80.16606359949768,94.53413892835077,-32.45283282332921,29.94129900216411
131,-25.73953291603917,-24.401456377835437,27.07051388179856,61.818147433462485
132,-16.60358568019637,27.648717366547437,32.80965069416128,54.33242820641689
133,-5.7626728519462915,31.669645454443955,3.1886795681949103,26.228047241790527
134,1.28458262829183,136.56052218932516,52.79655232505925,99.82709618741555
135,45.74870422317265,38.70749704289685,8.722892937181541,29.08408221837569
136,29.635068307017495,20.658470639995823,10.128469833739995,8.618308232188122
