,Solo,Sensitive,Naive,ExtraSensitive,Adjust
0,24.07623045649548,2.490935535678621,-20.566535221084422,10.417825603550018,3.5884154451835286
1,12.808160705357,9.546657549905921,0.21644670639182018,14.515305513054894,-0.27405530123370325
2,6.442195580926196,3.0031205243667527,6.027490501742966,1.0762304564954321,-10.655284328578702
3,17.076230456495463,6.393455626173756,-3.1430993398905973,4.697581244560013,5.954380569614328
4,7.131854305477418,-5.99779689674182,9.700184077924744,9.706775033254504,7.876806742143566
5,17.70018407792488,-2.217136181855921,21.744819425699458,16.351193590591603,30.568196761480564
6,21.917187248813768,-0.9912059414120583,-3.7361583780783465,11.219206274147242,20.310813083921577
7,9.653212615925078,11.055765520587771,14.659803571254745,28.96415871081347,21.26617773614702
8,10.845860481074922,-2.8990501003042857,2.226201913447364,-0.46496962318705914,3.9119149454431605
9,11.516196227417858,13.560142576006477,-0.4210232745985585,23.444610204708408,-4.641514131631327
10,11.13047505934545,-0.2524323570627056,12.607289724223127,-0.946139352851432,-1.4398574239936557
11,-6.37707692600997,16.038169401712143,12.48480597842612,-6.773798086552739,-11.471247672985385
12,22.392927860949122,-3.119450316537076,9.609648670955298,6.230387253444633,5.6638288734568265
13,-1.6612523415523186,5.39292786094921,7.5554684684537765,5.348555607623997,-2.3903513290447
14,27.555468468453686,-12.075078063211878,-0.9125374557073013,6.087462544292695,5.8707417342866
15,15.762381329283542,3.609648670955301,15.033282341791164,6.762381329283556,-5.065270114035557
16,35.37807636137027,14.771949139647678,3.5281164517943466,6.499992705297009,-2.987044579880271
17,-6.774476091170242,15.894179528838844,4.073599546818525,5.225523908829852,7.317432234671668
18,40.740684940504465,-16.471569502940888,6.196772071803295,8.467472325095725,-18.924202136329505
19,18.61939668710712,-6.834178082075189,15.893237393045176,18.227408180417342,4.891667166722138
20,5.773640710308705,13.715221369104546,9.221505556498132,-1.5316365371987486,12.97464765019499
21,-5.2263592896912945,0.6455037751240833,5.550649431568926,6.710118770437669,5.715221369104376
22,7.6519996440994165,3.7101187704377585,22.46938992510299,-10.650974497564256,3.3037915252658547
23,-5.253230760017367,6.260204975145629,15.468363462801522,6.469389925103002,3.386077494033505
24,17.473214719511056,-4.073418998946963,-13.360489020138548,-7.363675856163878,9.561236912582338
25,-9.933929067670947,13.639510979861551,22.151619807679722,0.4732147195108869,-13.568280940409503
26,12.768477765281936,-6.173640973775045,1.231126259080026,-9.363675856163834,-10.399901587563914
27,-4.108652433915607,-15.736660293255257,21.639510979861754,-8.52678528048896,-1.603818414168758
28,-18.462029657878265,21.424814657670257,-1.5468964212168421,-0.3771628945395161,-15.490318578990946
29,-1.4054518156524232,-2.6317631845555054,0.4531035787831562,8.62283710546052,4.453103578783198
30,-6.320585052313775,-3.3771628945395054,1.481392499896062,-19.462029657878272,14.65112602657357
31,8.537970342121804,1.45310357878316,-13.462029657878148,-1.3205850523137017,-10.490318578991097
32,12.35157034543149,2.440061481781173,27.762050072982962,5.348040015385018,16.695729418761267
33,15.902208008025262,7.557326606482008,23.42472457071513,9.601742586833616,5.250689188001203
34,1.9836478605282997,6.820815539462441,7.557326606481941,15.195384935957286,2.815547841606243
35,3.126957881274783,16.166610776454444,20.409387659648992,-1.743981451011498,19.71660653305521
36,6.928725297899903,25.239647669047525,9.92067915205475,-9.168087056104248,12.7180087199156
37,7.920679152054702,-2.079320847945274,21.401434063796362,-20.38201745651326,-3.227689653184794
38,8.433248159965267,14.77496083190566,10.718008719915533,-4.2685130719757,-3.1248787156877027
39,2.5824120777207638,-8.382017456513234,55.44965870946459,-4.826374384163865,2.772310346815205
40,-6.929328471217027,22.294356535931225,8.326987328878287,-2.741783595432471,-13.037923323174642
41,10.71312846929621,18.77435734317444,11.882777737265428,0.5506723360264547,3.839618929068899
42,4.79962054355583,-6.705643464068866,-2.229151995241852,25.908215395513558,-28.64441459019076
43,-11.713011056635075,2.164356737742015,6.326987328878278,0.8503214021848085,14.489269004281567
44,9.758932180250131,-2.8118835047916395,-2.3641010208027584,10.181917105531586,-5.799484725437965
45,10.273953358200107,0.8438144507575258,12.568660285236216,7.273953358200162,-9.087992262797119
46,-5.719847252123128,11.120877801247401,-12.610167422908042,-4.064149296573907,-0.9659136542285929
47,5.7279352318658265,-0.08179287312032563,8.219113443592605,16.304950306584292,6.481868829760379
48,-5.108293895926609,2.32823786433352,4.42141836449369,10.343653978833798,-1.527533591976329
49,2.675176206099991,10.363109214393516,-8.617454402239698,-1.3422864558269487,8.756123592488565
50,20.440887099878434,-3.6044968133285966,-0.6077294606439426,-3.862659561408357,0.019794801079275226
51,2.432629653516739,-10.33646556851796,7.35663041993797,-7.4279417057087445,8.93079005298553
52,2.9293894120162935,13.134648191673637,14.996006226745799,10.909870423238667,-1.9178579697470457
53,4.9098704232385595,12.598956851296546,17.254413637267657,20.30691979868802,7.0680313769438055
54,-3.2287715416890643,13.809623966422059,14.723488162914965,11.426685244281945,-0.17626538026877414
55,7.426685244281867,5.240302983958236,-2.7455863627325128,17.565327209209748,11.909870423238615
56,3.288404296686192,-14.368606058749664,30.6032352349287,9.635909028713446,6.659552647572261
57,-10.154068164702839,12.26022074035212,11.72667590428286,9.164495019226397,-6.722198174189962
58,24.940899564658753,2.9893629047901857,16.44026473041317,-4.807120878118203,19.0350274100155
59,16.042563076640633,13.348484754846405,-2.299076016229654,9.901017537637998,-7.669081507231942
60,12.87001424584149,7.6245340643266015,12.121674702286256,1.624534064326602,0.4282653068270734
61,-0.8784406854260765,12.041792679045646,9.722726136932526,10.77811783587782,5.980566868307321
62,12.250306598692857,5.348498671298778,10.636894614186584,-0.6759916529965492,8.802492772460795
63,5.146049638869239,11.109198764713932,-0.19121156489686686,9.716776637427172,6.593863465101299
64,8.913629628797944,14.019244741122357,13.672016585561435,2.1404378710973972,11.998402507780932
65,17.797769349630855,19.006739401117493,11.337293770005306,0.03555021874177833,-6.453136984806158
66,-0.5833402158137005,-23.005765938887507,31.79776934963088,3.791374090929966,-4.993260598882553
67,3.79137409092996,-14.014264753740228,13.345630663341854,18.328956876668467,-11.654369336658123
68,6.291923451338984,9.195983624027786,-0.28317961572549377,-4.1564873155990165,-1.9014402596458928
69,4.422537102102182,-2.837988365931258,4.297513576162407,-5.83840019355331,-19.507166848214524
70,24.291923451339038,-15.160206006617905,28.15798703454845,17.716820384274417,-5.715320665324882
71,13.906874424916456,4.375641406411493,0.8240003149428148,-8.48201181968254,3.943588038169006
72,7.659236427816031,-9.458119852389864,18.223821058467667,14.069151527492286,16.080276677058485
73,10.471376557405513,8.091401826624685,21.368959514916902,8.396692524123516,20.482501706971735
74,7.460251407839339,6.659236427816049,42.014963316294654,-11.517498293028222,-10.294172079790874
75,9.102526976190815,0.7884056891195658,-1.1375235622473734,16.488046484979268,-2.310823203288664
76,-0.3105091432824811,11.532176331626301,10.815757548281809,9.800291031579272,71.86100064307665
77,5.576373190969464,3.097324221172906,15.786724258519303,12.10700198442698,-11.788269321555912
78,2.8470881659186658,-9.038620233645583,23.806079785027723,1.087646457918753,10.376178045950677
79,23.825435311536072,7.952065060322063,56.46681531577106,-2.650144924636466,-12.184242451718296
80,18.831563635644276,-18.42502949120271,21.168367298875,8.07648780647516,8.125506472277197
81,-12.472190430241792,28.013740070721106,-1.9235121935247856,33.64312645186716,14.705899005956415
82,10.767725040187436,1.9784504748709342,-3.601942058808217,18.569009557562506,5.592644757851451
83,-6.517633797155781,18.70589900595641,-9.168436364355893,32.25042801125984,8.335310205437779
84,2.427764983906968,-2.5071775361058983,-4.0502966802938225,7.661692551656499,-5.8808840459538185
85,17.505677986219233,8.148380518108256,24.498331973461617,17.96987980076158,1.4689479224331756
86,-15.01734506821375,-10.897359851993716,12.683882670147685,5.8390741731568845,10.45241939372955
87,1.2193848221870742,22.129547687155178,0.9497033197062275,6.782528226907726,-6.940869840564976
88,19.71103209087082,17.255125393326598,17.49596052707504,-5.659640337124179,-0.30780736387391017
89,2.9885266896255063,27.555431226671292,26.255125393326463,-5.744874606673404,38.67732496122694
90,3.325491987976661,19.499932306920584,2.6921926361261055,-7.0114733103745035,-0.6745080120233444
91,12.555431226671592,25.34035966287567,0.07773273902029232,4.621826041476057,11.410726257525857
92,-12.530578273436774,8.599565848202177,1.4611612297377627,0.7416273775437892,-8.300936435389366
93,6.8209281558347605,10.424424264379995,17.98535655999206,8.626122106684937,6.461161229737761
94,-8.374410366104934,0.6255896338950634,13.625589633895078,4.027920372925218,11.381860451446814
95,0.7297099698411527,-11.252545774880799,20.784191190476996,5.345123486089031,-9.40043415179785
96,6.541208774746805,5.723210486518086,-1.9827799494976142,5.638447536301802,5.95218023203618
97,17.573407717835583,-23.85958015052311,12.26591292777054,-10.960763538428209,8.573407717835584
98,-2.7074841025213376,24.889433692889302,7.7780677729649454,5.101983000718652,-12.557681333838834
99,18.573407717835593,19.37957212701441,16.16472953986562,24.360858410006202,-16.132582718180085
100,-6.737330004510444,4.194096084949842,-3.943051736129613,-3.5459126019392064,10.851226532251255
101,19.125522174410253,-7.683060423018659,-0.21734737828852102,0.2483656664416195,-3.080199557209067
102,8.056948263870384,6.851226532251198,-14.54591260193921,-1.2030430492405721,13.782652621711508
103,2.7969569507594283,-9.805903915050168,-9.751634333558389,18.83692220320331,-6.080199557209074
104,-9.678254298354105,17.754764845873584,25.70062399569464,32.96367420288905,7.0335342316686456
105,6.889406095781119,6.156258159555198,69.51289860439947,11.549025442092729,-3.110593904218995
106,40.21317430567397,2.092970166916582,32.10339426044859,32.3653935995275,21.15625815955525
107,0.7069839857105618,11.049774855617201,86.5335073385656,2.193214297450864,13.700623995694569
108,1.9639756986803567,13.211860637681529,-3.872958383412693,7.4684813388454705,3.030843772456999
109,2.942371206122088,5.659448355424718,3.6378438628664806,11.16910272365346,0.942371206122126
110,-0.9183413418044888,-4.3710907262134615,4.865723258448223,2.7061857509695852,-2.6882879729474505
111,26.5911168027155,-21.688287972947546,-1.383760629691789,15.709296173520457,0.24948962338766867
112,15.404026634242236,16.79012231206821,-8.281925446273041,3.7180745537269697,13.15494660627139
113,-7.04525922083822,23.271190209981373,-5.257363797975234,-0.8168260318362393,-4.217793708822372
114,12.334505023372616,-5.77629590006215,7.869265828807365,-9.57737566443022,1.9167519388508443
115,17.514827557676988,7.726307590159745,0.013524771884091513,12.530656261024776,4.9395565076746415
116,9.26814012779875,10.489349172719287,20.601093519644113,21.15297630748113,14.265860478870076
117,19.601093519643964,17.156395780874178,2.045791258413982,16.59995369517961,-4.6950897142572074
118,3.810068254136949,15.821162740100192,29.5999536951797,4.670883841053011,0.49048899718373784
119,30.377604825794762,12.154116131945479,31.26927995226318,9.864186555496454,-0.5121029366020949
120,10.323134160088314,-8.150208277346804,4.968298586282176,-7.267171029330297,0.19481832837926627
121,23.522305025516523,0.6450203092841349,0.7311602812766861,16.452232975100152,-10.746700295629129
122,-17.45137335780785,12.65680768608881,81.79131034666182,12.548626642192144,8.893922725633868
123,32.60852844286089,18.59832631009727,-6.514103395554592,7.598326310097106,1.3878023649435838
124,-6.133590074739374,4.117683293849703,-2.1804714639253118,-2.284354095892822,-5.731147255811014
125,8.04182565518328,23.24273767497604,15.80081887344119,16.172231130314486,14.911735704328528
126,5.655339199686143,18.020904013201385,-6.05479595869101,-2.4703363055482903,-7.69736339455391
127,12.558717585811795,15.331690496805972,25.464571336750662,4.167937967567517,-1.8823167061502881
128,13.511308953452392,-4.84674662701807,-4.941376240037741,20.883006448328334,-8.211623164691343
129,4.59911760926937,-3.58332065956725,8.247882986001606,7.139611458576382,14.693747222288952
130,-6.29943182050824,8.146432415779154,16.78837683530862,-0.6711293153842094,8.328870684615795
131,2.9708151041452853,15.883006448328327,16.70056817949166,7.700568179491724,26.87618549112556
132,3.492004398020476,-3.8527548481353247,10.016290270304465,9.989373912518149,12.100265535643903
133,5.080080147921445,-17.6829916074746,-7.474644845506576,-14.66345872730533,12.35219133166237
134,-10.037027468809786,1.3809593085020806,2.0778828778519856,7.336541272694761,15.701970145292666
135,21.33654127269465,7.3102036989924875,7.254900808519611,6.391025146606997,0.26821606632299977
136,12.72314069751662,-6.7451489374371185,38.664773841329335,-8.3270622160161,-0.16633487964721827
137,-13.494542352972882,-3.5540693341571474,15.6370102691229,-9.626420133594467,9.924157989419202
138,-12.950231907862872,-3.9132426953654083,35.212118980684444,-3.994727654127745,-6.6264201335944
139,-2.756299433337156,21.039318250645735,18.642730407663763,1.6341799780589588,1.4968132671941294
140,1.9142159643348073,9.25948502277448,45.22675613306008,0.5294874069970237,-8.56912899559914
141,7.130841245402255,1.3788467861269469,14.840723496805445,1.226756133060229,8.61051801460317
142,6.9478061508322435,4.7566534337985775,22.495897220499792,6.070928979007785,10.678798689231234
143,21.531339943412263,5.418585908376556,19.755441872163647,5.93370259337673,6.093762219099823
144,12.89047156264188,2.116426908785685,0.7392353247865331,1.2972573442179796,24.308988077215265
145,-1.412000913068809,7.541076154941251,10.413301383080887,1.2194154774085224,6.0065156015047485
146,-11.400270180071288,2.611445961081071,2.8074612029173514,-2.1825769016733325,-5.528044951931723
147,12.181213305355081,1.7392353247865309,20.006515601504717,8.01824633450224,1.9022022956393503
148,9.59882503456498,7.298035184383759,12.298035184383878,14.993386891663354,2.4361681577148726
149,6.237877214347712,17.135378307533564,7.7191409746373605,-5.280859025362468,-7.006613108336687
150,4.736958007895946,14.71427251727999,5.053544861699587,0.6166420678235339,2.17771924431148
151,2.8730709515909414,-13.006613108336678,9.358193154420123,-15.641806845580053,8.35819315442012
152,22.60600832475581,1.0199913281861641,33.63695654671729,9.365788030961061,-20.340173575071677
153,7.968128320601869,5.930164110593408,20.335670639090935,19.11915105359827,-1.7744042755137244
154,1.1601836346609509,-3.017398780138633,27.389488739262962,0.7949952677608603,-7.614664622869177
155,27.606008324755724,-15.664329360908964,31.93016411059304,-7.44907873592703,13.55740594241962
156,12.788630057961317,20.048670176463716,13.668148635930507,4.228389346945891,-1.1310489940181405
157,13.530740896832459,-5.632051956582332,21.968349228443337,11.767546858391981,12.828790531971553
158,-1.591891482572065,-6.792797641285814,-0.7314501790438186,15.23658674435915,3.1105650070168736
159,10.270213227385346,-2.7716106530540863,1.7484695839510438,12.708309109940776,2.2685498209561814
160,10.137964607385975,-1.661693308427047,18.270385716221192,-12.505285278055013,0.7920083042152525
161,6.13796460738598,6.738990859946735,14.025632781124273,15.49288173494232,22.974775997712335
162,13.385524017638899,14.259257258033276,-4.194798585635853,15.270385716220972,11.933188044207833
163,-4.46438589801845,10.738990859946739,5.470727800407838,12.603148909242801,-11.902170646813671
164,-2.951612014648785,3.951603662557057,3.9634495845920434,8.390441063547943,7.9163387059587595
