,Thompson Sampling,Epsilon First
110,42.122005449995505,-9.75857471329583
111,-11.857043588348755,-11.012803187699234
112,2.996794342298144,2.488847647575464
113,61.798113556539775,-13.465810890583956
114,12.533420770516,2.1714932255198147
115,19.355128278752492,-6.395595537789831
116,-3.367931115956484,5.358100265840894
117,-35.408344861534154,-16.397054939483112
118,-15.469864498297015,17.265291492757065
119,49.020767194435564,-25.659169351213908
120,23.863043312719,3.538444152738216
121,-2.7034531835126403,15.307191440538634
122,64.11921898317175,33.429276282982265
123,10.747427857519273,1.0690911755713155
124,-21.67903225471061,-8.885554570316744
125,-6.47510767839173,-1.5412311740996936
126,47.45882381709043,-13.729597472727846
127,62.20787446395098,-10.935951423402196
128,18.13770794100838,-9.37265637788811
129,-31.66631946907735,-7.569131645654723
130,-12.09652030323795,12.549790171265524
131,16.89360221639144,31.89381627915294
132,-1.7307026760070625,-42.615703554624204
133,20.335594597507953,-28.79737805807968
134,3.923520719756679,46.593055459451
135,45.537838267759824,24.841670235132757
136,-7.940138623062278,27.72607779540331
137,14.484064228174763,14.595506591049269
138,39.96357864017582,-5.0939754055459865
139,-33.545559535670066,-6.281223307361273
140,-4.499595406851984,-31.334912720539606
141,-7.723321855925064,-12.088001249048274
142,51.370679945020385,-22.752898844274885
143,4.278386013062181,31.020215027750943
144,37.631338753686265,42.48896564625202
145,-21.09865548631373,-15.887320693518758
146,28.874782998855856,-2.239494641576144
147,4.571079383506302,-17.32202112166368
148,9.316334561988548,44.032865901871894
149,77.37165501573111,1.7814754206855947
150,-10.336458771308608,11.247813750056428
151,16.358222819190992,32.57465163669984
152,57.722342438951806,-8.145406175486944
153,8.26282117303438,8.920135254041401
154,-19.04089363703006,8.025091823269044
155,19.429815783042624,-7.267184804058573
156,-25.776761479881177,11.617785412033047
157,-47.00996831149579,-14.330153323508002
158,23.44852314899079,-46.59521402252801
159,24.75682485689314,25.993992789876035
160,38.83338802666786,15.827034885059717
161,-36.13371940230069,23.000200317383094
162,4.857330194763099,19.644738768651596
163,1.0654536837484194,30.38319357326134
164,21.388625850471264,6.117493278341417
165,3.137342790991115,70.35472878660902
166,-12.871009549220952,21.659482406110886
167,5.999332594771469,-22.865550866577703
168,40.16781432695834,12.51701260735641
169,1.5588067107273726,-29.31132933564144
170,9.587607835639052,7.452988591698189
171,-1.683636648724569,4.293343107110788
172,-18.753857924403615,3.717833975557773
173,15.48632158417129,4.718644699602125
174,24.32757433025819,42.69882106822451
175,8.685723222257906,1.9468569699352023
176,-39.02412610990739,26.034531448545742
177,-3.313736566439175,7.594528898185321
178,-9.074886045163897,25.075053463072155
179,55.92357344974638,-19.26143612609338
180,16.568927596205647,-23.900678907351487
181,6.404076651775534,16.663256602964797
182,14.39867490414925,12.558033262779357
183,3.1847540402152887,-31.780970406339094
184,0.003721981890462356,-6.02644589155182
185,-10.525328725973326,2.5751776145544065
186,7.047874254690658,50.59422150847774
187,31.08216385416742,-9.695923642889014
188,3.690953767092007,38.97243896213258
189,-13.120782577444258,-26.983261258032186
190,49.36704818433529,1.7488810456965909
191,11.615763157487663,-31.207673495351624
192,25.43381076338419,6.446084079181412
193,-18.480431693730385,-22.868998889113566
194,-10.249402562125853,-2.7119481002637094
195,1.9577006160015344,40.96947704880686
196,4.019497925871126,29.321396074413585
197,40.23277155298219,4.398691891866026
198,-7.991028733944704,12.389123891586802
199,30.50904097370089,-32.810939174611654
200,-1.6571458623310542,-30.532120119409345
201,-3.776087090292666,-19.303463650740042
202,-32.75749893329044,-2.16472213996712
203,7.526984118812548,40.88750887152935
204,2.411053736313616,21.100157787842708
205,-4.542270062061979,41.532348337516865
206,31.575743152853047,10.732423491994824
207,-0.8970716786389192,-39.453186724039895
208,5.2339807070050846,26.336986333969712
209,15.741554422151403,36.50165021516904
210,50.87662015838258,-19.080063070348288
211,21.172874134038416,26.91388929974174
212,17.01976638821053,8.65284171092691
213,-9.802865186001455,32.59391524406803
214,41.07676055449712,8.64343161792996
215,-24.34463633327983,-14.891677605829893
216,4.967317106129362,0.6384500910228812
217,19.6980278390881,-5.9631155968392955
218,12.904072965780154,17.726155814426775
219,15.635918215499819,-1.4459338349933362
220,71.58309548764825,7.505157143098741
221,5.934027947979688,-2.6540141087112823
222,6.479629449490046,-46.71575608472881
223,-15.668332383117068,51.75344727988054
224,12.227654126741061,34.7524381746578
225,-12.612445574428031,-5.670464648359018
226,-23.868772992100517,16.456049513637065
227,-8.623799132485766,41.730190394135654
228,5.160569241548572,26.076909089539072
229,-4.119729579610927,21.26545009164559
230,0.09573618792513772,8.601136334538209
231,11.779803614124985,-5.16429731951337
232,8.241066273945926,11.135918425318437
233,-20.937500356483568,-22.338331252864688
234,1.6616687471339904,25.928504343848044
235,2.1561304941553727,-17.747544766907698
236,-12.916721568551779,2.150742458810203
237,22.916600489472685,-4.010494823876058
238,14.090991212382969,-2.281942184056776
239,-14.083399510526768,-5.849257541188939
240,-45.977252273205956,11.46165419458595
241,-9.246026861251476,53.17242572254048
242,-11.624247082410623,41.44360075309025
243,7.176985259711418,4.3596060801968735
244,40.032857643078955,-13.55591510671967
245,-52.73615654843691,-13.16878404162604
246,20.106883540557646,21.641986048164757
247,2.301508341104285,35.65185503078845
248,45.00011496546152,30.565084515708996
249,25.829525388618062,-2.5055359616306623
250,68.20709144288026,51.3628195403721
251,10.485267782879621,-6.499667806274614
252,-25.724547438849648,20.451885079474927
253,12.669937656352161,31.096542009594877
254,27.809517804092025,40.40403770121207
255,-18.853132578907843,27.21574471038401
256,10.930855855312604,22.4783040706041
257,11.067034304314907,-4.967326590332721
258,44.778668246581994,30.60112997510147
259,-4.469979039965256,17.69776444924967
260,3.5693570093967106,32.7454732643273
261,-8.236568603917934,28.75870557193493
262,6.758390516993118,6.524550907453865
263,50.85169593558082,-10.033057864450665
264,-12.030063498131732,10.280966148878997
265,-9.649673321046418,-11.169426442057636
266,-7.734983534278386,-27.367093269762805
267,63.11593015317877,16.556150252372316
268,5.155877546243347,-13.183478677058739
269,22.847508596088307,-7.511949094502186
270,-26.45056022073266,-14.513800565408035
271,28.934486055529085,18.617514862180677
272,10.597600582349205,24.47154623144833
273,2.648353796860868,-9.604558845043925
274,7.661354980559348,-19.549314096054974
275,-2.5384027843227006,-5.555269787526701
276,27.112625897737356,19.061550469355648
277,16.20286082288009,-3.366855970285475
278,-4.89995394602105,1.7254270103020746
279,-12.817948351134673,19.13011238124086
280,28.213777576649072,43.69110817113722
281,38.12852881899213,-15.322839362156802
282,0.6983974271364288,43.393232116160284
283,-21.468466368380675,20.457064617875016
284,-23.177712653673417,47.92228849318568
285,-22.934403255498907,16.7622776493882
286,21.312288346423323,12.865220679417517
287,3.0080085584256846,-31.38085362891435
288,22.94206716631122,36.4766689209465
289,36.453269216236656,11.178804487403186
290,5.7519356630179574,-33.66906734331169
291,48.3172413146885,36.93228763631263
292,-29.312926196834894,10.633864108099798
293,30.87397008376018,-25.75153704984683
294,28.41603923002776,26.251424047024706
295,-19.259716501769777,8.505389534084571
296,9.612031607362658,22.523427484111927
297,-1.185453879609557,-51.07932467366607
298,-38.969914136699785,-41.433136469962825
299,32.37515186367433,44.110587647867646
300,18.927034184268667,1.4689602613736683
301,43.23487426984289,19.19950980658416
302,16.915913566494645,-20.30402663974042
303,-2.0557948629052976,57.069509634650196
304,-0.12512818887589605,-5.75779433103075
305,-24.86169981342342,-32.14113496146518
306,29.1789373037414,48.78527348940022
307,-28.011084520490524,-3.4631785825629673
308,24.811570484870728,-21.030508360941145
309,10.301567974585687,27.04376554489708
310,1.0100748102074357,-3.3473862519718454
311,38.97390605272013,0.43141991229730836
312,18.617060448488278,38.314610860858124
313,15.073324361460742,11.391406210350679
314,19.381378902450276,19.867119730622672
315,-5.406558569997521,21.004057165437924
316,-16.520052444203753,18.98613587969948
317,3.7897766290450905,-10.215778961403414
318,25.406771526474735,38.9205262091828
319,-21.05808662955446,19.251884319483096
320,15.340434801341978,0.9950900843401401
321,-62.026542531014336,35.44020678507781
322,6.0314547201500215,28.120660748887236
323,29.83888958131559,-14.711557428222163
324,-4.810525172135459,-25.252973987446232
325,0.8169351522691628,47.09608924938384
326,36.47787584765632,67.30727981113064
327,-21.515144887409832,-8.084621452557254
328,38.093001846319915,-57.648250145105536
329,17.16426130855703,26.059519369442846
330,-13.010795576964028,27.367103725551374
331,-16.749507677135266,-10.832574106320354
332,56.84942238289884,-11.959860364470465
333,29.479090064805604,-16.909386816506522
334,37.76163229704383,-17.39881079374668
335,44.231884299613924,0.02500255461220513
336,29.309492643715437,28.96309895964545
337,0.9090179605217446,-51.673629488101476
338,20.59413279698661,52.60720370298116
339,-18.928834588360655,12.82177008657479
340,12.723148158902655,-72.34857732746092
341,45.73196923625753,3.6444971654011367
342,6.299895646373065,-4.187507850499983
343,-2.543773604002509,25.16615361402322
344,-19.61382781149901,-14.040883113886522
345,22.99611519057657,-14.42785626050836
346,-15.64914441574078,16.718934835611908
347,5.3073245103463424,25.475274531796988
348,16.194325780504023,22.970069151890495
349,8.320699809042132,8.861635268026552
350,0.5105418298730641,2.787583817948497
351,-2.154324313892066,27.804839329900243
352,-8.372870530821668,30.68873985185201
353,-14.372870530821864,24.940512367141878
354,-9.072712349563922,13.016703745952533
355,34.611477163000266,36.186930731328864
356,32.729878941053705,-36.664155469043685
357,14.05769399468063,13.779543458404817
358,-17.13354410993007,-46.639774316904116
359,19.703040329204626,5.242786562638742
360,20.962195203120444,5.2857685031610915
361,58.96127836793032,4.13829144900263
362,-39.50991226924409,-10.151373913235188
363,7.392205315604489,-25.279911931634686
364,-27.58841417889728,16.41137346251448
365,-9.40444377889329,61.99426266902438
366,36.77492295218065,11.684062124589316
367,23.840688969016313,30.866043129078555
368,-13.849986665600383,8.206294897183191
369,31.98140704309309,7.220527270554024
370,5.54326908274637,-6.602776904035739
371,6.756519189003365,1.1059481652460774
372,-20.071747148752873,3.3403584027799282
373,-16.586844579919905,2.835253027663972
374,35.855832285392154,16.572647263477712
375,-13.502651054387186,5.65901570335769
376,-0.15237405148967065,-5.655845448669317
377,45.73400756191334,40.326736161220644
378,22.250109193222073,6.2397207224452576
379,20.448136570612803,49.11304953408005
380,25.926536792672778,11.257058533826473
381,-33.05756338180336,-23.056806247254606
382,13.274866170245136,24.725885421361493
383,-42.05074917086463,60.97774112002929
384,-20.636537437655097,-12.993887106161699
385,0.8070789898642224,-8.900714869115133
386,24.141654348585423,35.44010685920354
387,2.650053171228993,28.673994061608347
388,-0.12445047808725695,2.913652678573861
389,-53.67759922212399,44.07716367245868
390,21.42762956879949,13.40412688940879
391,30.669543041126545,7.321273309906228
392,-4.760640644444891,12.73672563676986
393,37.482081333494264,9.18457865170285
394,-3.908165455393495,-21.241856668260866
395,61.54276253371165,-6.074317471474229
396,32.96404399531009,-8.839200721583618
397,13.175963031017586,-17.96135703518013
398,5.8890020182313165,24.724958425929568
399,37.24569217265147,12.00953525311829
400,4.757441191703352,9.458454086150807
401,31.853271207145628,-2.975876894398941
402,-20.121163946122408,-33.595640578908856
403,-12.220028519064808,-7.1589133370506275
404,36.763785369164125,-13.264259483473536
405,29.164793855005538,18.422387884913956
406,7.482329990078034,-21.504027904122815
407,76.74028788512783,28.168977358464588
408,40.04471518480167,12.980414573735912
409,1.6473645608402445,22.413268482498108
410,51.1626505490824,10.628123027362992
411,12.268811692966029,-15.849279195720753
412,-5.40142969504862,13.013229784524807
413,44.001331917369875,30.795339084762418
414,-18.510386612623364,26.233937519659083
415,34.44101071104783,50.91715744380429
416,40.9708516156935,-33.082883281146266
417,3.482356742752357,-25.526508616127305
418,-35.50349836200631,-36.397312450273795
419,-13.46805148632816,18.114192676787876
420,-29.97043092092308,-27.833750429927264
421,-20.256414986587604,19.824062963155104
422,27.58167169778782,-7.104838148980781
423,-8.235531941093692,-15.1196045410048
424,-10.987589083082643,-18.701844282855344
425,6.533240084337467,39.84351639051892
426,22.64419578181411,-29.432240741116185
427,31.380404187176097,2.7264242503762577
428,3.6454984072496677,-5.323176051074284
429,34.86664448280787,-4.980425632215317
430,-11.84002635603701,2.766050437453365
431,0.3000875244844541,-59.981205470545056
432,16.71634722381935,-3.7475611461337603
433,-15.093026788408512,8.113970230272274
434,26.351302230072964,-1.7209082569759322
435,22.854117405402395,-15.79175931995458
436,0.2253243463630794,21.37902281106764
437,-11.201654578699024,3.4335213835432787
438,-28.70418568072994,9.861462583377754
439,-8.893174749840227,28.414808069505426
440,15.623112014192326,-38.61707663271341
441,0.048635038750872495,15.21178350724654
442,17.005539536814215,24.637646289345863
443,25.28432172896346,0.9668909257321899
444,-0.35977341603543334,-30.459204630527143
445,-39.73466022899019,15.937710867683645
446,-12.105180581591545,-30.039717841233266
447,11.742116242646839,33.69103843812391
448,50.44388336662973,8.812170912504662
449,9.972854280917872,-5.235956082301731
450,37.747085341598535,-7.283471243846065
451,-18.606870598699974,-19.836859675012168
452,0.4881312167845828,-12.481711669081447
453,13.272095773518057,-23.618082895832174
454,-13.94623108499595,30.563813204728014
455,-39.584065637913135,-13.387207033097614
456,8.130873254655791,11.176430291545444
457,17.33976267379189,51.78879368527866
458,-15.0550852463118,4.441288093591714
459,-1.003082182679063,19.500490095048075
460,-36.5755424592795,9.973743883160271
461,46.14330392184357,17.977734273213162
462,39.10071033630493,8.746073491342532
463,9.433245949892093,-5.937949880264682
464,-26.33821044424409,42.21916024007217
465,17.058760149007977,6.318160012405917
466,28.92829362906105,-28.373978950822547
467,-9.650373239977714,6.187693492459954
468,50.13454733293803,18.7896531169812
469,12.965145887851705,-10.441677755554975
470,-14.550504688795142,6.6625712477661985
471,24.86088631942828,-4.216986799678432
472,-20.38658103237765,-8.537234915207113
473,-4.546470919383848,-7.809077994298269
474,41.47236696062741,45.36577370262238
475,46.79982018009631,39.607668998860184
476,9.789296552514683,16.21761264696867
477,45.83738416560622,-13.8515447544399
478,-2.0083270554708728,-8.379227789607198
479,30.35811287623044,22.968758661835043
480,-15.726854385551041,42.070015680033
481,6.947085166648641,63.26558168446008
482,48.28113953828805,47.47953276572252
483,-4.724968983759786,-16.61185899595776
484,49.34653677749342,-45.989597585116336
485,-24.78344086209168,29.971596360155473
486,-12.21179918734381,35.36080991529515
487,14.352909606523559,-43.41779506421194
488,5.333064254682946,-7.2864803888980205
489,-11.194995306342692,0.9977554246213034
490,-6.672114015755395,-6.017303455547089
491,48.39874968401467,5.060644423560943
492,-4.363700949013342,1.539306981562134
493,-1.4729341972698553,52.71317376772079
494,27.29945386478388,-22.62326709209389
495,8.4999162149697,8.214238843041423
496,-11.373970489797859,2.555675301152436
497,28.132186035361023,-44.85437763219451
498,-54.42125339936633,5.713701699204265
499,23.225536775732266,33.75084490873744
500,56.576490435148024,-6.322991825890569
501,-33.80287985871667,-1.0798971221073985
502,6.479942015372765,16.208297719857757
503,32.85205553442692,-30.25886756854116
504,-7.228055073102617,-10.835899387306245
505,43.523321597250906,-5.789178111850596
506,-14.952609029101076,37.726113596958236
507,16.76095118782145,-8.828383769716757
508,-13.985359389986694,20.728662064967477
509,13.066989839175793,48.06698983917522
510,-17.890930106031778,-7.795710674652068
511,31.97912451879786,57.83521033861415
512,9.45827108978086,2.7075222815573903
513,36.25713830531057,-3.6697370886031333
514,58.9700679775645,19.210408061043818
515,-9.44310698803765,54.11643726912115
516,22.783919229835842,19.157500530625583
517,17.11340786590644,-8.30765143367034
518,16.7898121351036,21.404137838817512
519,-24.83139630813667,18.70505637798034
520,17.698742919887465,28.025385076523378
521,18.311994481329553,13.160145110519894
522,-11.962210669467746,-33.0321874673978
523,24.63518627720137,-5.148273260640348
524,28.86842878240527,-8.419563285160493
525,-12.425444378184396,20.590159967064903
526,104.83291224197504,28.556748759453402
527,47.96361288084297,-36.875999699860266
528,60.60687828637153,8.214415425519585
529,6.189431328353315,21.121398930945897
530,15.781376486250412,11.847183198798742
531,15.987798259527242,-27.01534414584476
532,25.64299386408832,22.26436544731481
533,37.32861617867832,-22.994294626021055
534,-5.547183852568977,54.800355055796075
535,-9.805273797534898,-0.8921739329809493
536,26.633864739530047,-33.339784343457744
537,60.54119288472609,39.711631969620846
538,-25.47762066711008,-26.529666420317245
539,10.360810132178603,-18.44312377421165
540,-4.071604561777986,-2.0645378166073107
541,30.86759895080415,-12.931303313944863
542,-4.939017874121915,9.672626436583737
543,20.941694283493227,18.722809339544547
544,-21.95139899841694,27.25035383754045
545,46.79473380179247,-26.404580655160796
546,18.313151432813726,9.484538575954348
547,48.34571616868549,-18.755488974965996
548,-18.789471877818784,-21.52741249702641
549,32.844289114104996,5.614623021847435
550,38.67590226342858,-4.524550852768478
551,-0.9694470227747247,-4.709290516335197
552,13.353195811093794,27.586234344817885
553,21.039835304166967,12.56635096909061
554,-8.069328830211404,37.93786334860837
555,4.093709316469933,23.093709316468246
556,-18.506498227499435,7.581568170556494
557,0.37990821913614914,11.209517889090593
558,13.442447461886516,8.32311144245445
559,6.240787510465866,-13.733685334227378
560,73.8615125094504,5.007589902786941
561,-0.9248027125739302,-35.2594862850814
562,34.950273315089625,7.597436339203053
563,37.84847582798699,26.27623944114393
564,3.43434908672872,39.08284754069244
565,48.59323899694057,18.7955009624791
566,22.313571259225878,47.75178793384055
567,6.925961203604532,1.355248977001608
568,26.49481542798344,-21.542936169446737
569,26.40320956185359,-5.566454578482464
570,-11.715300892578174,57.66322512609425
571,-5.459078576245826,12.886521976919084
572,30.50707395581631,5.4344923377363745
573,47.795985886735096,11.323833146846743
574,46.20545372799876,-25.71472732211669
575,49.20906041240444,-9.709071178934675
576,36.57163825227612,46.45519251764869
577,-1.2154400119963307,32.92919373659194
578,52.408402048568185,7.271160698235389
579,1.1547346779083838,4.458323111077978
580,20.76933697850131,19.126417213885013
581,27.196781215453274,10.268372603448283
582,33.065712986994924,51.263620925585585
583,-7.237851999161533,1.1906442833029782
584,1.7943695832865583,13.347290239996237
585,6.442490773182921,-29.12334164748275
586,54.6553865999835,1.816991806945464
587,8.113258539336657,-15.954279462641953
588,16.243574807302682,-3.074263040219132
589,-6.442593533726559,-15.710951071345566
590,1.3840097346284872,-12.15701304431341
591,1.816340631497409,-13.941962748723085
592,28.814857008477297,34.07857553995029
593,7.888027075480482,-2.0197341999339784
594,18.561210953619135,-11.198997283836423
595,6.950862048293216,-2.5010758734678857
596,-14.68496543146162,-19.198070139749802
597,-4.8683009776968635,45.48281189998819
598,-21.05864214042905,-45.394786360620536
599,48.05626830524179,14.327488882667812
600,3.4739204750643418,16.222431440395994
601,-38.18207347509734,11.214823004414086
602,-19.42406893771894,38.85943824646421
603,-11.010070450178414,5.017216744674103
604,-8.039409467533916,-4.144801891438999
605,50.805313012978594,35.61219277823232
606,31.90430484955848,8.381435871405998
607,-7.662154510146666,39.88273315428328
608,-19.731926493353715,3.8783965466647894
609,-19.0760419891052,57.27713176263062
610,26.019953628370693,10.833214821929834
611,-10.744852719191782,5.846445505536099
612,-17.741799711121445,40.97330308578819
613,27.42819518144609,34.63712635289543
614,-11.416059703028754,11.299043093881112
615,17.350322623682892,-25.168192252697548
616,10.585440482096745,-12.35024250341939
617,-3.1345204939622304,92.59980608976988
618,24.695546286151735,5.983278789078796
619,46.57899300360539,-5.910430272364691
620,-3.4751836897960704,11.311352921926611
621,-1.4231728391758391,-19.444808769737644
622,-9.857098666606527,29.101420983565752
623,1.0496086499332271,-0.41450584319205663
624,36.61156090794698,-10.172524663213224
625,20.864087980132783,-8.719604469211632
626,21.252800893133784,11.611560907941477
627,-11.351102417938836,2.198904405802606
628,15.938083473075453,28.717058828253563
629,2.8069880831091094,-38.889655001844325
630,39.17119574196878,-5.676227341647383
631,34.585963438285404,-4.815258391489333
632,29.98700521792519,35.44129156554319
633,0.8282744415554395,-16.219689633692806
634,-7.369069985131709,35.10227276477889
635,18.599063286734495,4.480913442813993
636,21.917428641042527,-11.452446747578989
637,-2.774709901669477,-34.46383724072907
638,-7.8202198964994665,37.38048807142878
639,-0.9138718154436771,18.94830048608628
640,-6.543531361381082,-4.85201592141883
641,53.44235049696406,17.65807823336553
642,20.89597208514786,27.6943624904006
643,31.190338503532793,-2.8963481521877394
644,41.26345926274713,5.627186754745759
645,-40.8476285361854,-36.48698564989967
646,-26.491143696334493,-0.7619701526265232
647,34.34005069864629,21.727196775477946
648,-23.838168805265433,-5.807883045025215
649,-6.4116118234759645,-33.29658172854969
650,18.147744121084347,67.8470840098802
651,27.50615902814541,40.07190725170787
652,23.012334895755085,-63.50184481668
653,-3.3565569651021296,-2.173862304742976
654,35.28498694240689,-4.2513100944839195
655,24.74424402651008,62.75825730592264
656,32.95158668304322,20.124930399607504
657,30.482027025578454,49.06420598941964
658,-20.520704734213236,16.306869621006072
659,-18.265189795094432,33.09507826209369
660,44.09357941469288,73.22166259591415
661,32.660277913466174,108.28041873299603
662,18.796898713989915,-3.627566851819134
663,-16.28362285760963,22.87973216734663
664,10.6241147122674,36.00281622670277
665,14.669627293991509,-38.422271585598715
666,34.73629927364062,17.972585496159205
667,-21.91805902445409,2.086141635739252
668,-6.362173861245534,43.87052808797276
669,12.767937252771564,1.681514914345168
670,31.695906375766707,-40.78098944248784
671,28.676814784807263,38.328374696709695
672,30.583608906725416,51.015838009056296
673,0.10575950519983235,-32.655843804435555
674,24.572130115752277,6.153743042968738
675,18.452654082654593,73.58365419782515
676,-9.3969710326887,-17.77766627711306
677,-17.539932077411653,-20.518307808299298
678,9.82689599196309,9.888681106156085
679,11.872250526183599,141.8998032672961
680,-21.61195033288272,8.11393774487197
681,7.963422683100092,-3.341363010616006
682,17.54346029753412,-30.167346116117397
683,-4.320449444766603,-2.692299098074858
684,4.47596908237467,-6.05484541721802
685,-8.399761915571263,-24.92818488724351
686,-25.05484541721837,6.127563960334578
687,-9.694779196111192,-21.92818488724341
688,8.53614808583382,10.652423213539603
689,48.502461852985405,8.220819443723041
690,10.393282045399083,-26.985530804116724
691,-15.161939316792555,8.283984651779214
692,17.287117911105632,2.654516676950582
693,-8.666081607793597,6.988554495955499
694,19.715373977209758,28.804088389691692
695,16.30787505683487,-15.940625345211524
696,-1.5297099494868234,1.0041666987483202
697,33.211190775767975,4.733153512866123
698,28.342933181099063,34.228905153333415
699,38.27517988463045,-2.0635865977223427
700,12.617606975990288,14.867774925373046
701,4.827222163436567,14.42098341763499
702,-1.9121209818571934,-22.430678604688364
703,50.27481749047223,32.20986935816641
704,-40.88873654603409,-27.450146796786274
705,50.42459399344644,2.9196513206720436
706,35.20683410074395,76.78967284319947
707,-16.10805628538286,47.518503404558516
708,53.366374889363556,-0.38360188813635965
709,-34.84185098840312,-53.402743679802235
710,36.665179797617924,47.003413446263
711,10.765554622656838,31.16849899866586
712,-28.40368394287251,20.114123534740408
713,-22.847529220403967,22.770053481821186
714,-7.032546128447554,-4.824168098744811
715,-39.91269625497757,-0.46541088539050524
716,29.652523072609185,4.719137556837815
717,17.824082716230947,-29.852107743564886
718,22.44624935555138,4.308276136772091
719,24.255451231844905,-44.406771017232074
720,16.32151563192586,-4.850935327712487
721,-3.9026567733800146,-34.661699276512984
722,13.498088169323228,-4.317603917069398
723,46.17430182074176,11.1408215167692
724,-22.927364377398145,20.007152152989985
725,-33.73400621135646,-8.858970473320303
726,-1.9035962645504767,-45.5730121642205
727,61.09640373545258,-20.896638617790508
728,53.745644550139914,1.534428750968476
729,22.94732824157249,-3.684458080783978
730,34.91639191959612,-6.089889671540125
731,22.50248964656508,-39.083608080404176
732,-10.062886823909778,5.778327013059269
733,77.72174797433428,-41.220919849090805
734,-20.89175086406016,8.403398215004657
735,-7.708968742898934,-8.752622773656569
