,Solo,Sensitive,Naive,Adjust
0,-0.9313581778911425,17.49839020591077,51.686550455878745,15.464057835433438
1,-4.731783126401264,25.26830793005006,-8.277298384522151,22.377596138994004
2,20.37759613899397,36.9339646876497,3.1405138180017156,-5.058721966634412
3,-10.580013758904201,10.195735690796976,50.923202453566056,2.8777755562716645
4,15.463967654403653,17.344401516157266,11.626685303825209,-5.772726891351206
5,-3.244179545503399,5.896962348330609,77.26637806225342,-1.7187163971771895
6,-10.961895757835684,-12.135463753888803,-5.322849992786281,-4.820753864001608
7,12.524001370217054,-21.244179545503805,72.25559292176953,-3.911431054447179
8,-3.827049046361984,-8.486710560956546,0.21050179528366675,-12.1337705194283
9,-6.889163971886943,12.576316513675428,-6.625366266343418,-7.579147697881152
10,32.975475123665866,-7.810240540192455,24.542699501336028,-7.175355733071775
11,4.114037413194804,-14.13377051942827,21.20656796597733,-4.486710560956603
12,-17.832963201376526,-2.0301586922222867,45.68283533043854,4.227242503245439
13,5.167036798623537,16.291787360334197,40.187356251122786,-12.904352300420289
14,28.99944608964747,-18.90145809448906,4.656162782686889,-0.9200874988815717
15,12.046160530139773,15.81153592817321,57.712440112309395,-6.689632389900114
16,8.244038642015521,23.467191509592,37.84742638970978,1.0953324376631965
17,27.97137941368693,5.525073678533751,-4.664575956282685,0.34323848561589587
18,-4.375726477865765,-4.003867405936894,-6.36753779177284,22.211471019740703
19,-1.9459852369953683,11.607709027851385,-8.94561099280095,12.682529935270106
20,9.176951132390949,-1.5948502943100498,98.68102755069762,29.224326870757203
21,27.193251030484394,34.25845062285577,-23.855648663793897,32.971077519906714
22,-0.7537125743875608,15.242150724762174,30.30102524045251,15.388849807597227
23,-22.765999224283103,6.057867467307573,-11.651214687718156,7.597702195331693
24,0.8230099621244324,0.6219413755739233,18.968858964716393,3.935106159436998
25,-1.8806675090123453,21.296743222872905,11.919815669054886,29.32909789328178
26,20.755357842603974,-0.4512694949991718,8.307836983963497,-20.048609706847525
27,19.497119624777465,21.877678315189087,15.354963107207679,22.47634246902272
28,22.542039706900674,15.895219804332694,39.36555806629666,10.376994716047259
29,-0.870680682827512,-0.9302209751236864,31.177074006458806,-12.181562948663695
30,-9.065435218091478,9.95476009662896,14.85274233130452,10.83567951203656
31,10.835679512036496,3.5448765438572805,130.01023873258242,22.754261040141646
32,-18.182090742269047,15.057556187737706,17.10321276071374,2.005514943845516
33,19.5673259694253,16.89978626584919,-0.9749454927807937,19.165070174201784
34,10.358968218543845,5.358968218543665,-7.883825122141545,7.534824288906259
35,0.0013161579653331312,-20.315436650333023,10.534824288905991,-1.5042548378412972
36,-10.551855441361575,-17.59793227295533,16.75899156757239,-16.61715292405051
