,TS,EG,EF,ED,
489,37.23793703,4.960426312,58.98683612,36.04382656,
490,23.02076879,19.18547012,-22.23184106,10.35276374,
491,43.16435905,22.54422808,14.49716966,42.06995938,
492,62.70444924,13.45219441,14.0015338,-25.21075508,
493,8.273448941,27.75071222,-18.14319507,43.4560035,
494,19.97741967,35.56412356,-27.21075508,-36.42616816,
495,-27.8769,27.41971259,18.65834177,21.14703077,
496,66.21824921,7.856879556,43.22812527,-29.71581958,
497,19.22812527,-12.70940859,21.93666286,2.799867918,
498,22.22101963,13.20444108,-7.536519958,32.09656955,
499,-20.70082213,31.6720391,-3.558416751,-26.74715655,
500,-28.94771371,6.447422451,-17.53810937,20.10263978,
501,2.26771734,-5.583229279,72.57579421,-16.90079261,
502,22.40144342,-28.25679478,11.87121982,-3.283158323,
503,-6.189126676,54.35741899,-2.612905142,-12.28889762,
504,10.05700148,5.717255651,-4.202388258,-35.63649281,
505,-19.96240145,3.630614995,-35.23639181,3.993733952,
506,10.07930061,-8.480796133,-0.88531634,10.9707792,
507,2.328597602,-8.979035692,2.970779197,-16.36287998,
508,47.11841971,-29.45384607,-61.56203993,-6.252048092,
509,15.75440937,4.955277203,-17.17886083,33.36447618,
510,47.88856374,9.349563357,47.01882257,-29.49026655,
511,54.73105319,33.81733928,-9.794161299,-21.88969838,
512,13.60621726,-4.213455295,9.772759198,-33.08548061,
513,14.61943433,-8.821551481,-0.445304868,54.71201657,
514,-0.8057025,-11.54591301,40.50604689,-5.256172022,
515,31.7834243,-15.19540119,18.37436769,7.475576331,
516,44.18471723,10.5864786,54.41992153,-27.674924,
517,27.13922092,18.96734429,12.46094719,18.23687337,
518,-5.407427347,-50.42502915,-49.52904024,-0.674740238,
519,-35.56642143,-12.25396194,-16.76138848,-18.73643227,
520,11.30535915,-19.88039186,49.46211137,33.90385018,
521,-32.63081473,63.95359151,3.587013005,-5.335116125,
522,31.56362733,-5.525432875,74.53084662,10.08424527,
523,-12.35294607,5.469351585,23.23773986,25.45818231,
524,-31.39768205,39.14005591,9.142610896,28.85497606,
525,52.39387156,21.8713754,27.15533152,23.01158931,
526,-0.461625207,-14.40657298,-14.41768664,52.78238889,
527,32.85942053,21.49427252,-21.58037676,-17.29378212,
528,-14.02063508,75.90501498,6.009400848,-9.934305768,
529,4.507885156,-2.84293948,-40.59958677,-7.686071533,
530,-49.86785185,3.105747805,13.41743098,10.59910863,
531,8.208069454,33.33660076,-5.460208613,59.18755443,
532,-5.643074969,15.8002416,-13.17900186,3.692940788,
533,27.59592576,0.973716856,14.62189459,-11.60834273,
534,-17.47424599,17.99295716,33.25628452,4.247774385,
535,-2.016974411,24.23023756,-18.81289502,61.80967584,
536,-1.217798974,-43.09485317,-8.745892226,21.41653925,
537,-17.17933213,8.865281123,-35.29519322,42.55431398,
538,30.34804848,-10.07317468,-23.3518397,85.06156507,
539,6.744713725,25.82066787,28.95431689,11.77208929,
540,-2.109820788,21.96233018,25.08890434,42.30367114,
541,52.64779617,20.73132678,-11.06545666,54.37395385,
542,8.145948819,-30.77331173,31.99288856,50.27392309,
543,8.962330181,-5.268673217,14.37653694,9.932756698,
544,22.5196093,-8.68173985,-5.170668518,4.574275538,
545,7.839257549,9.771562676,0.276686833,19.77348374,
546,-21.23644658,-6.690973489,38.75568232,-22.83439513,
547,26.2341918,28.21976938,-4.417985855,1.78878813,
548,59.15822079,43.0366481,4.146779515,9.244819426,
549,22.58943062,-10.91287309,4.968519115,1.747284588,
550,46.99224649,-24.55367847,23.54993259,12.70200464,
551,-2.67543789,8.332506182,17.44795633,4.549783714,
552,-22.77738525,28.54484865,-9.867130745,29.62772471,
553,32.048624,7.773316165,-24.0697535,39.90883158,
554,31.70618988,15.79197628,35.14446503,38.38750705,
555,15.49695377,17.3708579,-28.58589429,-21.93352745,
556,19.877088,43.16272806,-34.71390804,-3.367368276,
557,7.598363324,37.30256518,48.80264198,6.351168082,
558,-25.70567143,-49.4212216,6.21548786,10.44102203,
559,-1.191851227,-15.48652919,24.92530327,5.399671007,
560,22.29219972,8.498537422,-10.53445293,25.00141475,
561,4.780497779,7.540212261,23.97672958,31.20324326,
562,1.753748458,-19.31816963,21.26777801,20.52286581,
563,23.3954231,-41.95786778,31.30778622,2.975008217,
564,-7.971074678,27.88019391,11.00944115,19.49676525,
565,31.95682614,-33.27064277,23.52389447,10.85657808,
566,1.105397898,-12.09430039,-7.953184005,5.220838826,
567,40.60192255,30.45480469,15.79989418,10.81129561,
568,15.08354932,2.610751623,7.446403823,-1.411480056,
569,-45.21464973,-0.466403249,10.23508271,-46.10407171,
570,39.83227892,8.510216492,8.926164575,48.86304438,
571,43.45501771,19.20733901,17.83741266,1.227062162,
572,37.76148918,25.90198888,46.87857227,-26.90685703,
573,-5.920760386,-21.52305098,-1.646436614,-14.32138683,
574,9.853832515,22.39334027,18.33200633,3.12763488,
575,60.95819336,-19.67875038,19.6273489,4.574387312,
576,16.93214677,-16.28873533,32.09141535,-11.15195322,
577,5.170310775,78.68976329,2.597739594,44.73440184,
578,-4.278092583,1.55788893,-12.33718401,32.06719825,
579,23.93852667,-3.792099579,-12.33432937,-30.32219444,
580,-5.019627081,38.16102955,-26.41798034,-22.15282997,
581,-15.97798798,8.164336809,12.44442684,-51.52179781,
582,-4.332476631,0.77217741,-10.56192278,-5.97352386,
583,38.98734164,22.38433784,43.29946397,-9.137512536,
584,12.44993528,11.89257247,26.09626729,-9.042672268,
585,6.58824505,11.57682578,-1.634516969,23.0850593,
586,19.37821477,43.63610068,-10.59663499,41.37821477,
587,6.223501523,1.237933877,-7.871865996,11.82860825,
588,-20.4338299,21.10604582,31.00492692,37.63842601,
589,12.83388625,12.46336179,15.59948891,16.01236369,
590,-12.53036453,-38.28936482,12.90637195,-5.738130043,
591,2.833886255,31.10699886,-31.00572826,30.41833591,
592,9.616066318,16.47822745,35.7214631,-39.25440986,
593,-18.22889587,-1.949880694,-17.14869361,-15.79165681,
594,37.72173216,6.539246131,-19.4163758,24.58508136,
595,17.45842348,-13.55790197,15.91330607,-2.214964581,
596,26.9126175,13.00650215,1.91217095,42.58217753,
597,14.28129124,-18.22803182,55.97712034,-0.915963532,
598,51.82760397,-18.13894832,33.98169346,45.10771436,
599,7.432619047,-35.47839593,-21.85463189,47.43575375,
600,43.24121527,-10.71017217,-4.011317376,19.14657303,
601,16.78215784,0.067553557,-2.76446496,-11.33116552,
602,-22.42548038,20.36672673,31.03203391,19.51900134,
603,13.98610066,2.750897103,5.913115707,2.622408779,
604,8.424065276,6.270868738,-9.800222963,47.14049833,
605,44.33989732,27.02194092,-16.37460233,14.30506649,
606,-6.332949896,-9.067400204,43.61756065,-21.20503922,
607,38.55586646,-11.56733023,-6.491556294,15.33016651,
608,32.95312097,17.7253748,4.705474005,25.68008792,
609,11.3531459,29.02643347,-43.27283772,39.95874822,
610,-22.42332871,15.21639024,39.44863705,-8.12772218,
611,62.83457311,53.52180871,30.74054619,63.55467784,
612,8.442643644,1.667422099,-3.184894331,13.28699386,
613,20.28796857,-47.39746933,-49.89223526,-5.453783029,
614,35.66491875,17.14809408,11.1941106,8.326292349,
615,52.48387496,-7.183765574,-20.76775306,-32.08590679,
616,0.255589689,-5.84878166,4.145193853,14.98484789,
617,-30.40364223,4.376849974,3.838814307,10.15886923,
618,-28.04331988,36.67236507,-10.91682391,3.504627741,
619,7.485486634,34.18911034,-36.49277958,25.7503797,
620,57.31797093,6.51882015,-9.352040637,-19.28756315,
621,24.05926225,34.24253998,8.09186045,19.71101491,
622,-25.84310145,6.914989778,25.87403104,20.0176164,
623,8.703732853,-40.22290142,-27.34538335,12.36581299,
624,-13.51467698,39.99616642,-0.816352875,-73.90395055,
625,4.75408423,0.305194013,-22.56177369,27.8100417,
626,-35.70811974,-4.58389072,12.43822631,60.48808535,
627,28.76323028,66.20407733,24.15860519,48.12491699,
628,42.73843692,-5.10992083,0.591216342,45.70244467,
629,6.950553066,9.803744342,3.416504121,24.65668041,
630,-1.610902224,4.191095026,25.48047791,18.19734346,
631,-7.949453774,0.772835004,13.78815279,17.03998103,
632,42.00191808,40.4395942,33.43352471,16.73301753,
633,67.36286282,29.13371987,8.356953346,-20.64533277,
634,-12.01363223,-2.508788087,-40.87323268,-15.07805033,
635,29.93283919,36.38077911,30.74438242,5.126767323,
636,27.28781155,15.61833102,11.80624056,-3.150372421,
637,5.557213432,-30.59135841,-17.81105925,0.348274327,
638,35.28111734,61.77647252,47.5464246,43.710661,
639,43.05900303,-20.6117169,25.75784205,22.06618319,
640,6.064661331,10.19374469,-23.12494031,12.50639697,
641,-12.08509863,9.626470928,12.99041647,1.200162964,
642,30.67704747,-1.504470033,17.2796032,3.493186841,
643,12.9657461,-6.318692989,7.319069837,12.98384013,
644,29.89963371,16.18658138,24.93144709,-36.80529419,
645,17.23186273,64.11701777,12.25022524,23.53898167,
646,14.57898949,85.61321626,26.52165259,8.325865679,
647,5.238136871,-13.91152064,-12.28334734,10.23186273,
648,13.00970236,37.52102684,4.016947593,-16.05483819,
649,29.67494017,2.567180948,2.789277101,-42.07347134,
650,-13.7737491,7.826805448,14.58613182,-50.36739694,
651,32.87734222,-19.67985268,13.44667615,31.34445257,
652,18.4969115,8.734051955,-9.477146065,-35.4367269,
653,1.056432889,15.14501915,9.034053583,4.864182251,
654,-6.50461345,-16.40438879,-23.10970033,-44.77374296,
655,-20.2580498,23.01802965,0.702087833,-18.83406154,
656,13.72781813,-1.314726673,14.90875998,49.25404612,
657,46.68527333,2.838613812,5.052188507,-5.478473393,
658,-39.03414199,3.70935917,13.99009799,-9.275582245,
659,14.02295604,-3.425358542,8.711369612,-3.745953881,
660,20.62713583,75.26827482,33.48121764,68.48121764,
661,35.02756497,-1.651236197,-25.89859921,25.60951044,
662,-19.93288453,20.99203646,-30.41355642,38.68523092,
663,14.59165228,-19.88066393,19.58580359,-38.17296597,
664,-16.02722059,-1.510498206,2.051620186,1.245680171,
665,-6.523491525,39.25530609,-16.97983956,-47.74469391,
666,-5.970813368,15.9431454,24.63683745,20.03204745,
667,41.59390021,20.25231841,26.36515347,20.20798722,
668,5.96832769,9.429143204,29.07798847,-42.592724,
669,-0.370988478,17.10838009,11.65830428,43.97780246,
670,55.03433648,45.55295019,8.360768139,70.46559455,
671,-27.67154651,-13.71044404,-24.41030827,11.96019005,
672,49.16212282,8.784828889,9.863813343,14.74460153,
673,-8.587667969,-1.964159112,29.00996226,36.27750227,
674,-39.68411735,12.68725622,-31.86067447,-21.44766337,
675,-19.11212457,11.81258229,-8.955874172,13.96532098,
676,2.260507349,-59.16799584,-15.39082135,42.42423557,
677,11.98950466,-6.886116513,9.744670984,9.848561925,
678,-27.53545734,20.41818536,-2.727822212,2.457595661,
679,-30.09709883,-8.786009266,0.96470629,10.22193915,
680,13.31526589,2.453390866,9.887641757,-5.323029134,
681,31.32439465,39.01703986,-6.119950353,49.64879573,
682,-8.61763976,25.6541883,-22.89756429,4.387761282,
683,14.14999649,35.26996406,-34.04402926,-53.10355219,
684,16.39858476,13.39018886,-27.23737461,7.258106616,
685,-4.075354009,18.98773458,5.694436281,17.63437424,
686,16.90654344,39.58170221,13.36655419,-32.57360604,
687,15.48357475,-24.83590915,13.81805408,12.98434017,
688,29.88629888,37.31640424,50.71673472,15.18522038,
689,26.53878916,-0.184969655,-5.997406028,-5.299733899,
690,-4.22730233,2.188801961,-6.216148146,49.7696583,
691,-6.090422417,2.679848014,-2.286304645,3.006236774,
692,35.5170228,59.96657725,-0.448569086,-14.22689719,
693,4.686893083,55.63386902,21.35565268,13.08440295,
694,13.42207889,4.416131696,29.42944772,4.624919724,
695,43.80633058,29.60439369,-38.33952283,-1.977487086,
696,45.54865879,-42.429808,21.63327644,-27.87084695,
697,-12.58442892,-17.36911073,21.5504444,33.26989897,
698,0.363594036,27.07719197,-18.68806541,46.26989897,
699,1.18745735,22.04702652,-16.00595509,39.82659518,
700,-2.563035898,-13.21550545,-23.79993585,35.63038203,
701,20.17638554,49.73342343,24.78886425,-22.7358913,
702,31.87327083,-12.14076638,1.137411863,-24.39305801,
703,25.48617623,21.17003634,-1.08419302,24.19112661,
704,-1.227740819,36.52594767,-6.971703681,13.72492875,
705,37.98555903,23.83225879,42.86712419,-26.2152966,
706,25.41365658,-0.567213588,-1.044852109,-30.0292424,
707,18.97241824,22.61212421,4.780123451,-43.05037574,
708,30.68429512,-18.3914122,8.947456555,12.3555753,
709,12.3555753,-11.24877978,10.28848193,6.692550007,
710,29.81882836,22.98537731,-47.21585948,40.46752838,
711,8.383212922,1.233112589,1.68101895,20.32489595,
712,-7.133493874,22.51317314,12.3559568,22.42943702,
713,-4.61259993,17.26520559,-0.145779763,15.77960075,
714,16.92037835,0.697701283,11.25488621,16.38740007,
715,12.86650613,4.715349042,10.72487979,19.78955001,
716,8.271300114,42.5554377,18.40523658,79.09797992,
717,14.33300353,0.998240495,26.94906698,18.39033946,
718,28.50424467,-2.667962039,23.66957057,-15.79437376,
719,-18.82696779,7.168697521,20.48972128,-6.833330393,
720,15.65352249,2.779889378,-10.3679688,37.35737812,
721,5.0552988,-11.32201291,29.02738399,24.66512491,
722,-24.54833785,42.21671297,-5.534931743,21.43275138,
723,-41.89577199,60.7670272,50.16881004,30.85301859,
724,-36.3077717,6.162915254,44.80823638,-43.7240594,
725,3.523640072,22.87755299,-27.9264399,24.54216644,
726,-7.546442501,35.6671566,9.942033806,54.3734231,
727,7.275940599,-38.48240587,29.31994413,5.029718001,
728,14.42031312,9.776860831,-8.820008365,50.97240633,
729,42.521239,-3.810499879,1.1471644,37.13464574,
730,19.00819416,-12.24550073,14.17881784,37.40223449,
731,-30.59701558,37.62798491,37.9431101,5.425456939,
732,30.44813764,21.67158415,13.28793145,-12.49369877,
733,5.805947215,6.941543253,-34.02622715,20.45700389,
734,4.63038868,-21.30780512,-5.080300446,37.05890618,
735,-6.305844481,-4.119002955,74.63513351,-24.80758599,
736,14.14797386,-4.757107653,3.470885003,20.40063478,
737,1.773825943,64.23188,0.574114925,11.99994062,
738,16.96109339,50.82590613,33.28974949,33.67282248,
739,-27.59447055,23.67734485,-9.710250508,-2.514987834,
740,50.92021215,27.332075,-3.997686636,-27.58826439,
741,-7.274412889,7.264053176,-7.377844326,28.58949211,
742,63.03120246,14.62096995,43.18219294,4.850465793,
743,5.112205605,-60.95171348,-19.10475426,-31.04770006,
744,14.8802946,17.9572758,23.25854614,4.830266864,
745,13.69996769,50.51624193,11.8802946,13.69438862,
746,25.33541995,-12.07218061,-9.899693344,10.11169475,
747,54.07063675,-0.058904125,-6.816633755,-22.12372933,
748,51.05676674,27.53700882,12.09183971,54.24706797,
749,-4.830190787,53.16573438,23.50685816,-18.10817981,
750,17.62615495,23.31339898,-28.46834342,-19.87451202,
751,34.42609594,-7.409443666,-3.565197115,-13.33100558,
752,-23.02693298,49.43246066,-18.6568212,-2.415428836,
753,13.31599053,21.3996621,0.883262822,-0.117317223,
754,30.42616348,13.34401698,45.90858136,-5.750039766,
755,-30.89273237,44.61823847,11.63516528,35.5581281,
756,-6.877815753,51.94829383,20.40184027,10.44814237,
757,-6.51679664,1.931732431,39.16469267,33.43595187,
758,24.27391858,27.74971948,20.0634871,22.04579448,
759,57.36588222,31.34021522,13.89597578,20.80493058,
760,2.315837794,-9.561791063,26.7405901,25.00877048,
761,-4.970585532,16.29009847,-17.89345183,-3.707213186,
762,-17.11503141,-4.993101932,47.99141574,-5.792150011,
763,-5.971400447,-6.707213186,40.11572068,-24.23267607,
764,-4.525085888,34.76510197,100.18479,34.44382064,
765,34.30857115,-20.10037582,16.20325964,110.2224548,
766,-27.99737714,-19.36964888,2.379988362,-16.83825438,
767,-29.69142885,27.91576942,5.703389625,-3.525085888,
768,-13.82334686,-36.3433075,23.64209293,5.34972276,
769,4.600317275,29.0844515,-19.51241958,51.08797924,
770,-28.47342974,-11.65722858,14.00788447,19.82580458,
771,-0.128475502,9.612807603,-30.29658223,26.5555114,
772,38.16703843,38.12345663,-22.55453174,-39.33767072,
773,42.60818697,-46.90334053,25.92071206,3.333340157,
774,5.315096632,17.81121945,34.23816076,55.29959837,
775,37.04906275,18.80252486,39.34555311,-20.55065198,
776,-15.68307812,-12.49626447,-4.422759887,155.0357457,
777,-45.57218448,30.98180159,-1.014121042,3.06728687,
778,-31.01589505,-13.79632138,69.13758235,1.138835536,
779,-7.934072251,27.11576853,-7.876574946,6.736528835,
780,-13.97393244,-23.674759,9.101164577,9.985447812,
781,10.61355558,-2.909107571,13.56712232,66.42764981,
782,-25.80589645,-3.735945948,-26.9776637,-14.02913423,
783,-3.058644011,-3.043520346,-24.6811786,-5.443008679,
784,-6.372459076,2.788053791,-52.58465063,-38.35156378,
785,5.938087015,15.9121434,30.98898854,-12.52065716,
786,13.91855534,20.69996199,-0.353718085,21.27119886,
787,18.81269691,8.40893743,-24.66236202,21.16006665,
788,-2.648674613,29.95676369,-19.30058485,14.42098081,
789,25.28124886,23.16095748,27.70469179,65.64733681,
790,11.84452744,36.33522827,20.11018499,-3.41663526,
791,-9.569542003,12.58202792,39.31913115,16.83044256,
792,-12.41327821,-22.20823958,17.1497842,-0.962164571,
793,29.90361332,-17.25156606,-5.355151417,2.853290821,
794,-6.10419027,5.829489789,9.909721294,14.93581469,
795,-0.957966798,17.87725155,47.71311722,1.55320202,
796,30.19351232,-0.77074183,38.60460481,32.30516315,
797,39.63494683,5.490253692,10.16120435,-16.41561074,
798,11.34973393,-12.94650407,-44.71314341,10.52801702,
799,16.33352872,2.525855109,-26.00956206,51.12039906,
800,17.56408361,72.29649596,31.5447816,-7.655024135,
801,-14.44752243,22.19191717,37.02864905,-31.67211971,
802,-40.89750915,-21.3286115,35.3047341,29.48394223,
803,21.95562042,-13.97512338,20.01856489,-19.65502414,
804,21.95076344,1.302142042,50.91640477,-5.490635316,
805,-9.689200446,26.65159967,25.86824869,32.41173496,
806,-20.16824776,16.36071573,-16.11363092,18.43879233,
807,13.69477788,44.63414234,32.66381797,14.01040731,
808,27.79427478,0.304618734,35.24430709,-26.98201342,
809,-33.28259232,26.01877562,8.256080872,-10.73278496,
810,20.71740768,22.72229639,-33.73518125,-17.41777111,
811,1.584211028,31.08096176,-2.471060783,-15.88987737,
812,-26.96496375,-21.79193819,-4.030212228,40.81891698,
813,20.64607278,72.1301126,-3.376805655,-30.84737985,
814,32.02110338,51.22328977,-17.33004822,-11.63200332,
815,45.32842003,25.58403948,-47.18108302,-41.33601797,
816,-17.3813009,-14.98570201,20.00079361,-18.38926737,
817,-5.294624603,42.90274682,43.60028187,-18.37413108,
818,26.35636297,13.54887771,9.791329784,-23.55975149,
819,-21.26191403,21.72675157,0.645785095,-9.504811654,
820,16.86832032,-19.34705286,-17.24441347,16.01762588,
821,23.00590425,38.05049423,28.88942077,2.472004911,
822,-37.86264283,-15.89521318,-14.13247993,-0.316642517,
823,35.64972788,9.610063563,-32.49766609,61.9282486,
824,20.22798851,-13.15206038,-13.84820914,53.98055279,
825,3.357901961,-22.80011093,35.34936281,-3.111906472,
826,-23.91905746,-31.1646811,31.62731023,25.48837143,
827,42.25123572,-6.644944421,-32.96311628,1.618386391,
828,-17.1527964,28.00005018,21.58924939,0.681164884,
829,43.39820278,15.90819398,28.91457567,9.646295168,
830,15.99237927,13.75896848,-10.00329874,-44.69108903,
831,45.4320308,-12.230585,61.80267948,-2.451791728,
832,17.88234577,57.97648445,18.77272473,30.17224378,
833,22.8577498,55.26280348,3.529126304,6.808498824,
834,49.4235353,-15.20176819,-2.669967692,18.5294336,
835,-1.175732964,33.01681911,35.57067477,-12.96475356,
836,0.336625569,15.37276826,3.515752673,11.37152904,
837,15.33602718,16.84525373,-9.919071699,0.668514603,
838,44.64738986,-54.50372097,-34.85952014,33.63340242,
839,24.34573933,14.92547539,10.92547539,-38.56829973,
840,-3.094841077,15.96095403,6.207347422,31.32697608,
841,-0.577822242,-20.93621648,17.33631729,46.4076386,
842,-16.98844495,60.39994472,-0.978378382,-3.530899161,
843,8.868014598,127.9645529,17.87390195,-28.26041011,
844,28.82843356,-59.80576731,-14.36888833,6.391320179,
845,13.85316473,-11.03301183,50.85604517,25.61252192,
846,1.273628151,157.884416,-3.482977992,17.61252192,
847,6.745381532,3.639633529,-13.52957289,-2.198125229,
848,14.56148032,24.79147767,7.76997206,-12.62355601,
849,2.318285183,16.62366188,9.830156308,14.38905832,
850,46.31026659,14.92608992,-25.31031411,6.507245914,
851,24.95778627,7.588857421,6.037120993,36.58708133,
852,-15.77287698,32.07040327,16.4546816,7.803770826,
853,-29.45395237,7.582825629,-2.678447219,5.650225928,
854,-9.656367833,4.390472681,5.450071976,-20.36415528,
855,-18.64971634,62.27698532,20.27052546,17.11171968,
856,16.30479957,40.81976018,-1.187998904,-7.631345942,
857,27.49836195,78.45117039,14.85803761,-5.443756929,
858,36.3257944,16.10112493,2.137730424,-12.14196239,
859,34.87518474,32.99481602,19.87518474,-59.95479763,
860,44.78361744,-25.71480225,-21.77439262,39.25422952,
861,60.2247117,0.404846111,6.724957044,5.225580937,
862,19.81940856,-22.81861805,9.752885994,1.048594805,
863,-46.24708756,58.00355775,1.919429822,-10.9514052,
864,3.856874402,5.171200109,20.60558725,-15.77805947,
865,21.08335665,49.69978225,-18.02004669,-2.67106107,
866,35.08335665,-3.796217952,11.45002691,45.14194596,
867,11.17120011,27.56013024,7.723761671,-23.07985377,
868,23.26027952,22.564077,27.91011257,39.7241286,
869,-0.640862495,-14.06793332,6.442619622,8.652261472,
870,37.02584933,-22.76718841,36.55363767,15.71593253,
871,16.6102535,19.70230002,1.898904871,17.8811663,
872,43.77958654,-3.931624669,18.3688563,-26.25868964,
873,0.79797897,38.30430434,5.896370272,0.056574649,
874,54.73897556,23.95202547,3.108498733,-13.59886772,
875,3.981544542,4.406935474,-37.09172405,-17.51885021,
876,23.33268951,-1.102796607,-21.70878467,27.42056026,
877,-5.305442604,14.13405448,-26.41456438,-0.156515307,
878,73.98803136,18.15067584,-15.33763853,-6.920335334,
879,13.52498598,27.2458401,14.91794834,13.60326662,
880,24.39599536,34.57924812,-14.37261456,-8.389330665,
881,29.57246428,14.42805121,4.899839925,22.50612785,
882,20.40482981,-14.50952279,39.86742242,52.27834278,
883,26.89395317,61.33716481,-14.78452464,13.61510593,
884,37.48871853,1.189224309,-11.87269259,17.16671447,
885,-0.524050798,-9.566453801,-28.6899807,48.49977665,
886,-0.828541225,31.49007323,32.62783465,-6.328901505,
887,-20.36208715,-35.90730156,-29.01644953,14.21582076,
888,-3.682544924,2.519733135,-1.677724275,30.31569765,
889,-28.35962852,31.7743451,30.22507664,7.315697654,
890,1.984073584,9.016171578,-51.72133864,19.52600769,
891,22.75334788,22.42481063,1.599508673,6.138746476,
892,9.953838365,-3.413767521,-4.658178968,-12.07392748,
893,-6.220228734,8.654601329,-18.09696973,-19.19725502,
894,17.31144077,1.412082867,0.290026883,18.91207851,
895,-12.59592236,-11.82175564,-1.846280725,26.40316228,
896,-13.96206735,-12.45602685,-25.65866013,-32.97577269,
897,20.82968827,15.13469809,19.16128603,16.46545042,
898,-12.15918107,43.99628876,25.46200876,24.41410212,
899,4.796979062,4.32588454,-29.10570865,-30.14433868,
900,22.49610126,13.72864083,-7.580228243,44.85922141,
901,32.1477626,29.66276877,6.659685395,-3.627223407,
902,14.61879442,-36.17057386,-28.83718816,-12.94134626,
903,12.62540742,17.61879442,-22.74488144,-8.925750149,
904,5.99702638,52.32642631,0.672031482,-22.64214244,
905,25.34768878,3.957916331,26.11231717,-39.00803085,
906,26.00986013,2.985226171,43.2791026,43.33251709,
907,-3.341381641,-12.31360916,-9.981990277,3.871814364,
908,22.1663377,15.10443971,8.190223746,20.1523393,
909,56.60904879,58.50648344,7.675240495,-3.317805161,
910,-16.0130283,28.45397321,4.553818465,25.15810812,
911,63.43947615,-23.07129668,-15.96049342,12.3109744,
912,3.314627498,14.70938341,-70.67403394,-12.91223108,
913,10.96158496,30.25512866,31.08705289,46.06540155,
914,18.78832079,-20.03949233,36.96053132,22.8437547,
915,24.92724422,21.70963628,21.26197957,-38.10709652,
916,-8.218000975,87.66910594,20.29760893,45.07614915,
917,9.966776676,41.76146817,-23.46275382,-5.227519422,
918,0.295900232,18.11283489,37.54948881,5.617752224,
919,27.56606725,-1.27982796,-30.3222097,-10.125151,
920,46.13525188,-1.07338311,-13.67215791,7.148054508,
921,7.702399078,-6.895336378,-9.009772246,24.40624418,
922,9.326092641,-3.235748936,-56.61095294,5.329753071,
923,-13.09829769,-2.648123497,-16.52395229,11.15354135,
924,36.06667662,-14.10179439,-15.18400081,31.31882993,
925,41.35743556,56.6730534,5.863812248,-19.36603603,
926,49.31659603,-26.30342718,20.2603081,22.6122316,
927,-31.23093153,30.49120174,19.54971443,-39.32012933,
928,29.34872358,-7.036355672,-20.98023753,25.86439277,
929,-19.03162637,54.40045716,38.82665038,27.47757002,
930,48.68200244,-51.04384012,17.31130407,3.111877546,
931,-1.20768634,3.875031517,25.95875753,16.79409755,
932,47.49898599,24.00795169,11.12650139,19.19271459,
933,46.40481296,-8.925799251,14.89118908,5.095650149,
934,48.9615127,29.66139742,7.548868749,3.245655523,
935,2.027783094,-1.197583149,-15.91586303,-14.37655143,
936,60.43184108,44.85427323,-7.473584929,-24.04258939,
937,-18.50019054,-17.66978594,0.188208894,4.458106834,
938,3.46011686,8.111795126,28.26409594,-30.45445703,
939,-3.433607199,-29.35351428,19.49629733,-45.65393952,
940,20.51249284,-32.53648849,-13.72358536,-4.214196004,
941,27.1546479,-8.806621121,-4.513331572,-36.8453521,
942,11.64572722,25.55565098,10.30589753,41.58567938,
943,14.1472442,-12.55244051,-5.478899019,11.85520247,
944,11.61516091,-15.85781034,24.83787196,69.15396284,
945,30.82529847,-45.21654612,51.17000029,-21.32243761,
946,-30.7414751,-19.28083662,21.16028607,12.66101225,
947,9.656761899,-13.57224581,-36.01838807,-4.77471374,
948,43.00343697,-7.673407129,1.782674703,10.77915921,
949,17.83215069,-4.994075925,-25.33072774,24.36920722,
950,48.91967466,41.30553022,28.61016372,7.832509257,
951,21.1143488,-19.03239406,51.99744284,28.58743412,
952,-33.0433961,158.5089509,-18.14809001,21.99032529,
953,1.654229299,16.55079785,22.07486835,-11.93029635,
954,18.21537257,-12.27163494,-4.067842433,14.48260188,
955,0.483673089,55.22282766,-9.587824567,21.98383876,
956,53.17988956,9.666506323,-2.683817034,12.20369826,
957,-19.79107942,14.68631879,-18.77069897,-23.44669998,
958,25.2594862,8.254903803,15.02409081,-7.97144576,
959,24.55476588,-5.083901452,26.22930103,-3.583085903,
960,11.28453085,209.6645347,31.15489123,12.50616885,
961,-3.093263659,34.80153417,-35.36872589,-9.959126123,
962,-13.03074489,-33.6235553,5.474520231,11.32985291,
963,20.36260138,-23.41675639,35.03081378,33.41764568,
964,17.48717802,9.716103837,7.158241927,55.14129872,
965,-14.85249174,18.69029286,-14.13573394,15.09148324,
966,14.39326013,15.35777286,2.979433179,-39.97161496,
967,36.99096875,-15.64646371,-21.43652928,85.2580074,
968,52.66511739,-14.11080511,21.74036856,6.446868889,
969,35.0801788,-3.001851579,10.22176919,-27.09646693,
970,31.73623536,27.859945,-8.885641868,4.391389924,
971,54.55234706,9.906400705,20.50051417,-5.902731532,
972,23.07662024,35.18729072,33.62439076,7.449783027,
973,-5.145212947,3.145188737,-25.15337344,1.253491825,
974,27.49625851,23.65408547,3.187290724,42.75401507,
975,-0.202332995,60.04590192,36.84662656,8.653815632,
976,-29.32635225,-29.46455506,-14.72538504,49.01788639,
977,51.33379956,41.33379956,11.8671811,8.535046729,
978,15.79470662,36.80144102,13.77588908,18.96057924,
979,2.010516343,41.76541076,2.242879764,7.901338882,
980,32.13501098,45.07509738,45.16284421,-10.93253587,
