,0.04,0.02
0,30.305513261809473,73.97500533801372
1,-29.208784716843148,12.794169189587517
2,21.2080981144192,74.7282745070533
3,4.571106018759498,-6.050965551941598
4,-2.851354554501836,9.60667502527229
5,-3.5426986122899073,-28.51795849779819
6,15.999271807936129,19.900177025283494
7,5.963830924525545,-0.8770793234183552
8,33.163688110608355,-17.226341396321367
9,9.614653843624682,40.50759194574976
10,19.380548027892615,-27.127555978164164
11,11.53610625423598,-33.98148964328735
12,1.3070619571199829,-2.47984729063623
13,10.217437139777386,7.196002814128782
14,37.53235109769658,-40.26397505087738
15,23.895285744277682,-2.7656797562403312
16,14.542255061496682,35.63008176386109
17,3.076727456117637,7.44422738043079
18,-1.1989746084924149,5.044039600079013
19,37.23959913827162,-14.605238972141658
20,-17.5559237443585,11.743553261413496
21,-29.493470338188573,-34.710792580051496
22,14.677961763475386,3.20375441994077
23,28.943614050160228,7.331097602030391
24,-18.11518222176541,12.93539269543584
25,18.53149571331638,-5.706351463251671
26,46.11778388575311,-21.494172812691424
27,22.764824465154373,10.25779380008285
28,60.256317481687965,-9.187990759327828
29,21.263661889053452,13.095805650855125
30,14.908199126593763,16.626756457295777
31,-20.324886997279897,19.946962442533803
