,Solo,Sensitive,Naive,Adjust
0,0.7605844217209159,-12.090075630486869,2.547293235214166,3.882465099724798
1,10.206680756424463,-1.8149032659777777,-5.721422696762615,2.2615461760574953
2,10.029190277662796,2.0733331918302147,26.25614746179396,6.8927892351669495
3,23.179224854294066,7.89278923516694,41.043927407395714,13.803513474227294
4,3.3149318423850067,-6.813116539770445,-4.150695412213538,39.93692935767109
5,10.622760275731618,15.187699486538367,1.6929585694866947,3.595193070594738
6,12.473814268262595,6.066924548342539,3.514787387549935,17.365701902753973
7,40.22548025605423,6.282917790684892,38.504329089348204,58.30805601073449
8,5.208860907643194,-0.9779216844074485,7.628390273834566,11.614440726555
9,14.600491179275464,6.792398448076906,6.131078727215765,22.022078315592598
10,38.37721736569601,3.6294287793143694,5.051681961431413,19.719094646629028
11,57.05732940481344,2.4303532594042956,9.256995858035106,5.167879246664497
12,3.2899823922984535,1.5986558294209363,-5.145274272689522,-10.176090108075813
13,3.0039011309003736,7.717747299270124,151.4171411620449,56.44009822955334
14,19.543461878919686,-5.409548528178782,61.67177874175205,3.393959042787934
15,33.75558154755457,51.150981635407334,37.75558154755457,4.092793201050579
16,13.908913031902083,9.994694573444363,-2.898863079041162,10.329685413790143
17,25.69995872386367,1.9825595222705195,46.528274648265416,-8.103700534776511
18,-6.034365245999835,17.47214054592054,57.09235148981262,-2.757022571468423
19,22.216877660768276,-2.527859454079394,18.47214054592051,6.142051216039233
20,9.76032970245639,7.896929286636662,-0.5566723766422027,5.477628675131338
21,3.5309334448338245,5.447381836781136,67.69481514282582,-4.522371324868688
22,-0.5022067659685719,23.000112864232484,15.85385751763876,39.59622245305596
23,-0.1635133660527769,25.408951235822208,82.49457115952258,30.43255706564366
24,8.401169769550059,6.880471897281158,2.533786603547417,13.868473825756233
25,2.868473825756271,6.5278889341060715,18.37603347486754,23.36692552429874
26,-0.8718472034388454,-15.054124322501165,15.70781256998061,9.616480846965883
27,11.798398608000698,10.944424602297934,-1.9009988936624451,7.789848098258327
28,32.335853229778834,3.3720818597673876,11.80005637160433,13.368490833944112
29,5.854893286187528,10.251174576915128,32.94966075111197,63.42978278054793
30,-8.20432393182695,0.038437215592056706,13.566458244709132,26.706350880798198
31,0.7956760681730817,-11.041183913921714,15.236272404951839,-3.2043239318269148
32,12.627343672653097,16.511942096635153,16.40880653684418,14.743228018008523
33,0.041647599226245946,-0.8775845104641966,9.727308363859425,4.953425985732004
34,19.54384905597563,30.144388391696527,-3.446202197022402,3.9087584252485073
35,4.5599675358548835,7.322060089060317,-3.678006418800897,16.27817747967315
36,1.2518110527294297,-4.583840223344337,18.89985222261803,53.67710952355413
37,-2.6007735470961784,1.117029828806281,-0.7798791548343272,109.83776973219929
38,26.052791099812538,77.65825467193507,7.429080812960199,7.711542386448977
39,31.95556895384496,3.130230143211991,9.47700335587742,-4.991482567865843
40,7.176217950579254,10.202162016009805,19.144498379381375,0.3433770569039578
41,0.9984083956841476,1.256578637591991,7.973290339790483,12.354351098413753
42,0.4154613770680714,-5.283195706852888,3.581027249187991,9.354351098413765
43,9.91591120932566,-1.329935207633637,-1.8705139542532772,19.49126443698277
44,51.65452017436344,8.939447833406273,21.706013018109964,10.418808923383182
45,24.753672789341763,3.625713187490731,8.786519667418181,27.04558161960631
46,6.090619545770547,17.916171453488722,13.023665527815679,19.148027120838275
47,25.67594301255775,23.675943012557738,-9.591991125438904,7.697520565800194
48,5.409794924560292,21.850526602493165,19.470370076691275,-2.22118171817611
49,-1.7511211104053714,2.2600420416419236,5.6560122017182755,7.968489066995744
50,13.948351197410465,13.227931220311035,14.783468002498442,14.729563305229295
51,-5.859331479179911,19.857019106009535,1.140668520820104,9.98557368074359
52,30.721459961065392,-1.9623463182890237,15.658940747505298,18.715747065935602
53,-9.372172067728197,-1.2728271438048182,4.549000600685338,-0.31379739204648427
54,7.500832909870859,-1.804031450698495,-8.615541706823535,4.155270995567022
55,6.914037377006769,9.88081527635367,21.711913193162886,13.963445340254285
56,20.16427395428871,-11.015594551379644,11.089336170158571,7.530742381116651
57,34.758638822165494,7.758638822165377,21.222025096907412,12.582069024527009
58,1.7962825575589765,-0.3884144919088206,7.978746570715764,-10.269584520014224
59,14.375672831106222,26.237332315952877,-0.6386662648594535,4.421815285463778
60,10.164891119237755,2.980441640594911,1.8188642728343463,18.454864878906882
