,Thompson Sampling,Epsilon Greedy,Epsilon First,Epsilon Decreasing
0,-14.84060409,-25.66647125,6.933601139,-4.298696623
1,-24.65980385,60.01799026,2.049024003,26.8366105
2,6.785118302,20.88844218,10.4755086,-10.25353767
3,11.24321084,25.51416457,33.23670785,16.60448248
4,23.99158201,7.735261669,30.18516016,9.850042975
5,22.81405851,46.24790236,-19.6733008,-39.73069146
6,-0.594503967,3.237199264,-25.94032424,7.530980432
7,-50.17527362,30.82020232,4.11173325,13.29326904
8,-2.220606386,-3.852272665,12.88439478,10.09522675
9,24.98939594,-21.43143836,-16.90477325,81.8318942
10,-14.45307638,-33.86431785,-21.33532468,-32.86431785
11,1.301709833,20.60616107,-26.20544462,16.17134399
12,-14.51120928,51.50357842,5.05903229,-12.43727079
13,22.94812454,-32.97793696,38.02206304,-21.97793696
14,26.51097227,24.53315381,13.98509379,-1.01490621
15,26.16778435,-2.691429127,18.46742684,2.048642375
16,-13.62468259,35.15840095,-34.28898925,-2.638239866
17,38.44310381,26.88725538,47.09061456,4.795593054
18,77.64990392,23.64734537,5.649903919,-25.21965916
19,61.20348581,-43.17033126,30.58464064,2.639091331
20,42.29926169,21.601799,-10.77946286,11.35196183
21,-10.0163022,33.73386063,37.39163538,11.12878601
22,-0.358520057,73.33208686,-15.8741752,21.81643171
23,-4.555650094,-12.55565009,-9.345500864,29.65449914
24,1.666085545,-6.029458414,28.52086944,22.42021374
25,40.02189721,12.42100892,-39.17839889,-24.97884303
26,75.12356897,-17.18608407,29.99158155,29.07789077
27,8.947471835,16.10671177,-14.06655199,-25.77611977
28,4.55727638,-47.75694459,19.13434154,54.22517446
29,4.657629969,4.946986576,5.521450415,48.51295167
30,-35.15592904,-2.440738731,-26.31613449,-2.222681309
31,-45.76290491,-27.50006071,44.60865316,41.60865316
32,48.74053317,11.10537458,-10.12347977,21.5597694
33,6.012507287,-11.94271601,6.377348698,16.92461081
34,-19.26085742,11.16271749,23.33793889,1.337938894
35,-27.2931853,-12.99321859,-36.87181141,-9.821761486
36,6.249544133,6.503924845,-5.472682842,6.667671037
37,8.091792673,16.36140308,34.0069586,10.47006107
38,-5.028228892,-16.23875971,-19.03116362,-40.07207879
39,-32.79724049,33.31678634,-33.80017523,-20.30600192
40,46.5709167,15.65114054,26.95701743,-15.27078111
41,21.41976617,-16.88611071,5.422626836,-10.65902734
42,23.24831732,12.82127529,8.931359872,15.14488089
43,11.4211965,30.26575498,42.80515174,5.26575498
44,6.263143182,2.283621424,-13.36856631,-29.21001886
45,-27.28881581,-27.4244047,-12.79517553,-13.55223479
46,25.2733823,-7.337848946,-17.78029362,38.5470404
47,9.764063248,-17.37875437,6.816097539,-7.002059126
48,-50.7947231,35.48478931,-11.45406735,22.49352407
49,23.56340217,-45.55014974,-11.75978405,1.449850257
50,-9.558884506,25.8167103,-10.52394545,-18.43659783
51,13.42364597,-8.558884506,32.24021595,3.33629834
52,-3.405920287,-1.108413961,24.11999225,56.73419536
53,21.76874542,-1.670791986,-14.56331096,-51.3540952
54,-7.722617069,-3.739892097,15.33112344,2.365673497
55,27.89158604,32.83976096,26.73419536,-40.00284837
56,62.43005316,11.07948374,-37.00212379,-7.24982638
57,35.68605211,-4.689892431,3.467045965,26.04736423
58,-45.70554102,61.86946154,-32.33256915,-28.4068914
59,-45.60327579,7.315116677,57.35132562,18.69270538
60,19.44169323,33.3114102,-13.54456032,-6.987112661
61,-12.74521683,-25.41591856,-11.23064976,-10.15863502
62,35.64070847,-38.31641094,19.1997974,-16.58744091
63,-6.944232072,-33.88760504,-5.445052705,-10.2443962
64,-24.1873569,10.93938073,-0.902197236,10.5769512
65,3.161171579,-26.29631117,-11.56756979,-9.983349418
66,18.97547536,-24.82915123,23.80452362,-13.07336799
67,-19.04283591,15.45021357,-15.39524672,-12.53588539
68,58.31927032,-41.92649632,19.5237859,-4.423674082
69,26.60671343,-28.64469769,-9.744133245,58.05699565
70,27.68140595,5.17293923,30.41870587,-13.37677855
71,15.02660814,-30.91520736,-10.97339186,23.88592154
72,20.30299962,0.403884167,5.403884167,11.00684855
73,-14.38602738,-49.86080624,22.50892839,-16.86080624
74,2.189636028,23.19379571,6.294680255,-64.70531974
75,29.80091978,-3.545673562,11.16649473,0.271538962
76,-7.034394535,-8.339614079,34.30556403,1.826649374
77,46.3833428,-41.5198718,12.68856234,-17.27669864
78,-15.80335275,-20.34636783,37.43307824,-28.51929059
79,-0.339614079,44.44452012,54.66038592,26.72243231
80,-6.422251763,16.35493347,15.27108161,10.79048901
81,25.70663715,-44.56121468,11.35493347,-1.103140604
82,10.29360014,49.27108161,-44.04802955,12.19345202
83,9.914250183,-3.725954382,-12.47487792,-40.92267136
84,-21.41919858,-14.76322495,53.63721469,41.66044971
85,-15.86600568,4.782222931,15.68598552,4.893950353
86,-22.25105789,-31.40370856,7.548722289,-2.307471153
87,22.69062389,0.760139026,-30.41828804,-9.778995962
88,-45.35654498,-28.8587596,-18.70353657,39.70787001
89,-3.574706588,-23.48832779,21.44725721,23.51314862
90,34.44725721,25.44725721,-29.05200458,0.555599811
91,6.341867453,-10.70206015,8.082731073,2.603956667
92,49.80208976,-44.25601094,11.32023424,3.457056925
93,-45.44438725,8.329998461,20.33435969,-29.83594133
94,24.55914085,-16.12323816,24.02378807,48.04735659
95,1.279183482,27.48620318,-15.19295662,-5.398785871
96,29.55969194,-1.08678663,-7.119281022,18.72020546
97,-27.96573566,35.70780335,7.687186326,9.401959376
98,5.157428929,20.87136235,-4.968124134,-6.289151169
99,0.475989901,-2.389100406,2.745809286,-4.733265204
100,30.68524733,-11.50309216,-1.477846843,-7.924450641
101,4.495637445,-26.79289869,18.01474389,5.880352286
102,-27.67960053,-0.766524761,-0.183075592,4.480347679
103,9.930960159,11.53749302,7.534523537,-6.26428867
104,46.90672741,15.4736313,-16.03947663,51.47499553
105,-3.471663256,-12.47120851,0.230867381,-3.06523775
106,40.12327547,-7.768677875,20.44741544,56.04189942
107,35.88005681,-13.98477119,-19.76867787,18.66396349
108,43.16005905,-1.434900962,8.430085708,16.70011237
109,-16.1648743,9.8351257,-8.019958728,45.01514347
110,-33.76369224,12.1968626,-17.92147289,21.96019161
111,52.1501568,9.025045716,8.755019054,-4.740029825
112,-61.02441451,50.42634724,-2.989618582,17.18186219
113,19.37741797,-8.073343781,10.3044137,21.98692438
114,-20.50064849,8.10885792,37.09612181,47.61988783
115,-5.920680875,19.11665997,-10.27521516,-3.198891726
116,39.35462207,-6.975476941,-29.97790268,-1.308001694
117,24.73207057,29.71414908,2.59825997,20.15142386
118,-11.56224674,-7.645377927,-35.31770465,-24.30557595
119,22.26906515,125.3546221,-2.215167548,-17.14173932
120,1.540641358,-6.724712134,24.33803849,16.57201667
121,-30.50107499,-12.62523958,2.577363286,47.28063448
122,28.57201667,6.91580844,-18.75608745,-40.99006563
123,32.6551693,37.56238002,-13.14089118,-7.219329456
124,17.17021201,9.033748481,28.60674879,-43.71166611
125,17.74176119,-1.12177528,-38.70358014,3.714614994
126,-17.63022752,-20.10271505,25.61555334,0.588407148
127,17.87013876,9.752016873,-22.39325121,6.878943305
128,96.5979323,-13.82858148,-7.347929416,18.4388137
129,15.55594017,-2.603178432,-19.49490186,53.6852128
130,-10.24891949,15.62476042,-36.57459917,-44.89843919
131,10.53494411,-28.04183837,25.16256862,-19.251799
132,2.183702807,22.60101514,8.586940649,12.5939779
133,20.08166271,-28.35324274,-39.90426279,10.54119854
134,73.32021834,-11.21320859,7.751605175,30.38355357
135,-0.430652471,10.57286615,-6.388428984,-7.36731724
136,34.93257349,-26.93664999,-14.54170681,-28.41093029
137,19.96831208,26.0476492,12.5472136,-7.531252315
138,10.10977876,-11.15103229,20.17360301,17.43441405
139,4.166017079,18.76260447,-11.11081275,-8.7266636
140,-44.0321623,15.06025579,19.70905194,13.58336032
141,21.66769034,-4.148215984,12.14360922,49.47218962
142,54.42076266,-9.103731701,-20.75128226,20.42494245
143,-41.05250032,-10.82698809,50.06025579,-0.019226785
144,29.64012806,-28.02132715,-21.81647646,-55.87954856
145,-1.737769977,-7.997608287,9.600774816,26.70320016
146,33.71883454,46.04174495,26.45899623,-8.595991391
147,-7.314433296,14.55780785,-13.02556603,51.91337422
148,0.340531482,4.827624307,28.21119614,5.413803935
149,14.90089676,-18.65946852,20.83622909,31.20259136
150,53.52322067,-40.96917416,13.73845798,2.830798867
151,18.56895363,-23.49571404,-16.81461821,-28.72413619
152,18.03825113,2.904814345,-31.09518566,18.70077964
153,-9.696427102,-20.09828927,57.43545788,-6.831415699
154,-14.42955353,18.23452679,-54.36671466,19.03980294
155,-14.58590149,-13.64818236,-15.31058707,43.50257032
156,7.253368415,18.90190855,-8.157507505,4.731716952
157,-22.89265349,-85.61168635,12.158706,-12.47372101
158,10.23089847,11.80268242,-7.368935687,8.016790445
159,-1.663037048,-0.765756028,-41.18468851,3.020749449
160,12.85570986,57.30856267,8.334279321,54.56070573
161,-0.430722056,12.28284603,1.325707105,-5.58857074
162,-11.58857074,0.59499459,-23.12714571,13.07356405
163,15.30856267,9.620711237,35.81284878,-10.65714846
164,9.093097129,9.552906754,31.35507214,7.301758655
165,-21.30798556,-34.35047214,27.3713125,-9.767795187
166,-22.59299933,12.92161804,-38.00554916,17.02368559
167,-31.55250182,-4.694563197,7.023144798,-14.05803313
168,43.89735817,6.963811325,36.15546465,17.91950922
169,2.155517036,-5.749096519,-3.640844438,-26.80839894
170,-6.11965545,-13.03875739,25.21934909,-14.97487295
171,-19.14437522,10.64438912,3.005544713,4.98339366
172,11.66109301,-31.25872999,-42.30683619,-23.37899549
173,319.8447283,-3.036816543,0.433833855,22.33600185
174,-3.759978528,-7.711872327,-41.21588118,11.20795067
175,20.24608541,-38.06657069,6.995461016,-41.50495525
176,19.23842168,22.11242068,22.31416931,-32.46733094
177,26.03667305,12.20491943,-1.484082063,38.95291744
178,17.6669657,7.71430776,-0.64532672,-20.5348619
179,3.145922927,29.93616631,20.36442268,23.71766656
180,5.838328767,20.85567225,12.99675454,-56.52304869
181,41.97449158,-0.438916328,2.098230377,6.036360978
182,-42.98590198,-50.82747621,23.30118206,-12.7829503
183,-2.201277675,-11.82255674,15.78137884,24.4942948
184,-17.49891315,-1.987724555,-15.98772456,-7.392199992
185,10.39082691,18.11185256,19.32241062,-16.70914294
186,17.03292837,34.71451316,-28.86035847,38.1189886
187,8.650830122,31.58714708,-14.0514076,29.35306784
188,3.676091839,37.92941371,-24.66910035,24.2746059
189,-8.469740624,3.817206138,-1.396925517,-44.39692552
190,34.16787619,-18.74768318,19.87897775,10.32932775
191,0.50295569,26.72583015,-39.938157,39.82165755
192,6.464017732,19.06256235,35.66110698,-3.076107366
193,-65.87174123,24.32898646,61.12825877,-11.40458944
194,-2.473924299,35.46037929,-33.34253147,-21.53598227
195,14.88462849,0.268560806,-6.807337675,20.80873
196,23.6515131,-9.401521157,14.95318678,13.29398151
197,-19.57191852,10.23529995,23.48676304,-27.38478429
198,22.27724464,-8.64733694,5.972747301,4.992307819
199,-8.357777987,14.01931412,-11.20694114,-8.905267457
200,4.952264069,28.74172186,7.918956997,17.56998758
201,2.227749138,18.5025654,34.41855757,40.35244291
202,9.481904676,-13.21945379,26.90384814,23.30938602
203,1.358053661,10.25003213,9.014585103,11.52978794
204,26.78062325,49.29159759,17.12574659,47.48550238
205,-2.992823526,1.543083707,37.51546276,-3.828463674
206,15.97090376,33.23225692,-32.1673416,-9.184486525
207,31.34891629,-61.60108123,6.795255706,20.56476977
208,4.439428831,40.39832526,-3.073208789,-44.84854664
209,-27.11969193,37.90558331,-13.78423145,41.33601379
210,6.638815735,-25.98462022,16.89513455,-11.64915974
211,-19.24938439,14.9171398,-72.0828602,-10.89230259
212,21.80731376,-17.73073051,-14.57855342,-3.239424257
213,-8.467689895,-13.77746853,-5.362250821,30.57904812
214,-1.005734168,23.77796323,-1.438339367,18.04100385
215,13.39209605,-15.26877478,13.62578614,11.1170924
216,14.7996156,9.278737239,-2.323902456,24.30379127
217,16.15521918,-36.51423126,4.460714703,0.998295752
218,10.93983634,-14.87818619,48.81631829,-4.183681712
219,30.95788195,27.38689552,15.23832344,-14.11728015
220,11.03355139,34.57749054,-5.65053989,13.57749054
221,38.46031947,12.74693543,25.14441075,49.27825118
222,12.43102671,-2.656851591,-3.656851591,23.34314841
223,-26.62755882,38.12142968,-1.054326911,6.688349898
224,-48.84850875,-17.52134546,42.98790961,23.16428284
225,-26.42956709,4.378061911,8.081586912,40.11133091
226,39.28377117,21.67353791,-13.49004374,3.748932936
227,-47.07830881,-59.94499184,105.0066601,40.44849852
228,-56.24359333,49.07082611,21.09882884,25.29337554
229,19.24449572,-25.52435681,13.67952412,24.5869179
230,-9.535818282,-46.44233424,-11.50922682,97.99420059
231,-2.543970168,10.98001241,9.324321445,-17.78269162
232,-9.40236975,60.77810633,21.92843392,-43.53772681
233,-15.17449284,-26.99401675,6.539822511,-21.0842548
234,2.883314902,-25.943798,-29.8609415,-52.22948265
235,23.64274927,26.056202,24.19914805,-14.80085195
